index,id,brewery_id,brewery_name,beer_name,style,ounces,abv,ibu,city,state
264,34,336,Big Sky Brewing Company,Moose Drool Brown Ale (2009),American Brown Ale,12,0.051,26,Missoula,MT
265,2096,221,Big Storm Brewing Company,Arcus IPA,American IPA,12,0.069,81,Odessa,FL
266,2095,221,Big Storm Brewing Company,Wavemaker,American Amber / Red Ale,12,0.058,38,Odessa,FL
267,1257,444,Big Wood Brewery,Jack Pine Savage,American Pale Ale (APA),16,0.053,43,Vadnais Heights,MN
268,1256,444,Big Wood Brewery,Forest Fire Imperial Smoked Rye,Rye Beer,16,0.099,85,Vadnais Heights,MN
269,1255,444,Big Wood Brewery,Bad Axe Imperial IPA,American Double / Imperial IPA,16,0.098,76,Vadnais Heights,MN
270,986,444,Big Wood Brewery,Morning Wood,Oatmeal Stout,16,0.055,35,Vadnais Heights,MN
271,985,444,Big Wood Brewery,Bark Bite IPA,American IPA,16,0.066,50,Vadnais Heights,MN
272,2508,70,Birdsong Brewing Company,Jalapeno Pale Ale,American Pale Ale (APA),16,0.055,45,Charlotte,NC
273,1441,407,Bitter Root Brewing,Blown Out Brown,American Brown Ale,12,0.052,,Hamilton,MT
274,1413,407,Bitter Root Brewing,Single Hop Ale,American Pale Ale (APA),12,0.063,,Hamilton,MT
275,1411,407,Bitter Root Brewing,Sawtooth Ale,American Blonde Ale,12,0.054,,Hamilton,MT
276,2620,18,Black Acre Brewing Co.,Saucy Intruder,Rye Beer,16,0.072,75,Indianapolis,IN
277,2412,112,Black Market Brewing Company,Deception,American Blonde Ale,12,0.045,16,Temecula,CA
278,1898,112,Black Market Brewing Company,Blackmarket Rye IPA,American IPA,12,0.075,35,Temecula,CA
279,1897,112,Black Market Brewing Company,Black Market Hefeweizen,Hefeweizen,12,0.05,8,Temecula,CA
280,1896,112,Black Market Brewing Company,Aftermath Pale Ale,American Pale Ale (APA),12,0.058,44,Temecula,CA
281,1850,294,Black Shirt Brewing Company,American India Red Ale,American Strong Ale,12,0.071,83,Denver,CO
282,1849,294,Black Shirt Brewing Company,American Red Porter,American Porter,12,0.071,45,Denver,CO
283,1848,294,Black Shirt Brewing Company,American Red Saison,Saison / Farmhouse Ale,12,0.078,34,Denver,CO
284,1847,294,Black Shirt Brewing Company,Colorado Red Ale,American Amber / Red Ale,12,0.066,44,Denver,CO
285,2485,79,Black Tooth Brewing Company,Saddle Bronc Brown Ale,American Brown Ale,12,0.048,16,Sheridan,WY
286,2484,79,Black Tooth Brewing Company,Bomber Mountain Amber Ale,American Amber / Red Ale,12,0.046,20,Sheridan,WY
287,2449,95,Blackrocks Brewery,Flying Sailor,Rye Beer,12,0.073,,Marquette,MA
288,2634,12,Blackrocks Brewery,Nordskye,American IPA,12,0.048,47,Marquette,MI
289,2153,12,Blackrocks Brewery,North Third Stout,Foreign / Export Stout,12,0.06,30,Marquette,MI
290,1953,12,Blackrocks Brewery,Honey Lav,American Pale Wheat Ale,12,0.052,,Marquette,MI
291,1496,12,Blackrocks Brewery,Coconut Brown Ale,American Brown Ale,12,0.068,,Marquette,MI
292,1481,12,Blackrocks Brewery,51K IPA,American IPA,12,0.07,51,Marquette,MI
293,1480,12,Blackrocks Brewery,Grand Rabbits,Cream Ale,12,0.055,,Marquette,MI
294,1564,380,Blue Blood Brewing Company,1800 Big Log Wheat (2012),American Pale Wheat Ale,12,0.05,,Lincoln,NE
295,1541,380,Blue Blood Brewing Company,Double Play Pilsner,American Pilsner,12,,,Lincoln,NE
296,1321,380,Blue Blood Brewing Company,Brewerhood Brown Ale,American Brown Ale,12,0.055,,Lincoln,NE
297,1320,380,Blue Blood Brewing Company,Last Call Imperial Amber Ale,American Amber / Red Ale,12,0.08,,Lincoln,NE
298,1319,380,Blue Blood Brewing Company,Pernicious Double IPA,American Double / Imperial IPA,12,0.096,,Lincoln,NE
299,1303,380,Blue Blood Brewing Company,6-4-3 Double Play Pilsner,German Pilsener,12,0.052,,Lincoln,NE
300,1025,380,Blue Blood Brewing Company,N Street Drive-In 50th Anniversary IPA,American Double / Imperial IPA,12,,,Lincoln,NE
301,1012,380,Blue Blood Brewing Company,467 Ethan's Stout,American Stout,12,0.05,,Lincoln,NE
302,942,380,Blue Blood Brewing Company,1335 Wicked Snout,Saison / Farmhouse Ale,12,0.064,,Lincoln,NE
303,937,380,Blue Blood Brewing Company,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),12,0.045,,Lincoln,NE
304,888,380,Blue Blood Brewing Company,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12,0.056,37,Lincoln,NE
305,886,380,Blue Blood Brewing Company,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12,0.056,37,Lincoln,NE
306,612,380,Blue Blood Brewing Company,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12,0.056,37,Lincoln,NE
307,611,380,Blue Blood Brewing Company,834 Happy As Ale,American Pale Ale (APA),12,0.046,35,Lincoln,NE
308,1372,422,Blue Dog Mead,Yellow Collar,Mead,12,0.059,,Eugene,OR
309,1371,422,Blue Dog Mead,Green Collar,Mead,12,0.059,,Eugene,OR
310,1812,304,Blue Hills Brewery,Quarter Mile Double IPA,American Double / Imperial IPA,12,0.08,80,Canton,MA
311,1547,382,Blue Mountain Brewery,Full Nelson Pale Ale,American Pale Ale (APA),12,0.059,60,Afton,VA
312,1546,382,Blue Mountain Brewery,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),12,0.065,30,Afton,VA
313,1545,382,Blue Mountain Brewery,Blue Mountain Classic Lager,Euro Pale Lager,12,0.053,22,Afton,VA
314,119,382,Blue Mountain Brewery,Full Nelson Pale Ale (2010),American Pale Ale (APA),12,0.059,60,Afton,VA
315,1408,414,Blue Mountain Brewery,K?lsch 151,K?lsch,12,0.049,16,Arrington,VA
316,2490,77,Blue Owl Brewing,Professor Black,American Stout,12,,,Austin,TX
317,2489,77,Blue Owl Brewing,Little Boss,American Pale Wheat Ale,12,,,Austin,TX
318,2488,77,Blue Owl Brewing,Van Dayum!,American Amber / Red Ale,12,,,Austin,TX
319,2487,77,Blue Owl Brewing,Spirit Animal,American Pale Ale (APA),12,,,Austin,TX
320,939,489,Blue Point Brewing Company,Toxic Sludge,American Black Ale,16,0.07,,Patchogue,NY
321,692,489,Blue Point Brewing Company,Blue Point White IPA,American White IPA,12,0.06,40,Patchogue,NY
322,667,489,Blue Point Brewing Company,Blue Point Summer Ale,American Blonde Ale,12,0.044,16,Patchogue,NY
323,665,489,Blue Point Brewing Company,Toasted Lager,Vienna Lager,12,0.055,28,Patchogue,NY
324,1607,364,Bohemian Brewery,Bohemian Export Lager,Dortmunder / Export Lager,12,0.06,,Midvale,UT
325,1597,364,Bohemian Brewery,Altus Bohemes Altbier,Altbier,12,0.053,,Midvale,UT
326,344,364,Bohemian Brewery,Cherny Bock,Schwarzbier,12,0.04,,Midvale,UT
327,89,364,Bohemian Brewery,Czech Pilsner,Czech Pilsener,12,0.05,,Midvale,UT
328,88,364,Bohemian Brewery,Viennese Lager,Vienna Lager,12,0.05,,Midvale,UT
329,1569,378,Bold City Brewery,Mad Manatee IPA,American IPA,12,0.065,,Jacksonville,FL
330,1568,378,Bold City Brewery,Killer Whale Cream Ale,Cream Ale,12,0.055,,Jacksonville,FL
331,1188,378,Bold City Brewery,Duke's Cold Nose Brown Ale,American Brown Ale,12,0.06,,Jacksonville,FL
332,1891,281,Bolero Snort Brewery,Longhop IPA,American IPA,16,0.042,30,Ridgefield Park,NJ
333,1890,281,Bolero Snort Brewery,Lucky Buck,Irish Dry Stout,16,0.04,34,Ridgefield Park,NJ
334,577,525,Bomb Beer Company,Bomb Lager (New Recipe),Munich Helles Lager,12,0.051,,New York,NY
335,513,525,Bomb Beer Company,Bomb Lager (Old Recipe),Munich Helles Lager,12,0.045,27,New York,NY
336,2422,107,Bonfire Brewing Company,Firestarter India Pale Ale,American IPA,12,0.066,72,Eagle,CO
337,1727,107,Bonfire Brewing Company,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,16,0.075,22,Eagle,CO
338,1614,107,Bonfire Brewing Company,Wood Splitter Pilsner,Czech Pilsener,16,0.048,30,Eagle,CO
339,1613,107,Bonfire Brewing Company,Gyptoberfest,M?rzen / Oktoberfest,12,0.056,26,Eagle,CO
340,1549,107,Bonfire Brewing Company,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),16,0.07,94,Eagle,CO
341,1548,107,Bonfire Brewing Company,Slow & Steady Golden Ale,American Blonde Ale,12,0.047,,Eagle,CO
342,1517,107,Bonfire Brewing Company,Pink-I Raspberry IPA,American IPA,16,0.068,,Eagle,CO
343,1500,107,Bonfire Brewing Company,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,12,0.047,,Eagle,CO
344,1421,107,Bonfire Brewing Company,Live Local Golden Ale,American Blonde Ale,12,0.047,,Eagle,CO
345,1360,107,Bonfire Brewing Company,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),12,0.048,38,Eagle,CO
346,1184,107,Bonfire Brewing Company,Dirtbag Dunkel,Munich Dunkel Lager,16,0.049,,Eagle,CO
347,1183,107,Bonfire Brewing Company,Kindler Pale Ale,American Pale Ale (APA),12,0.053,45,Eagle,CO
348,1023,107,Bonfire Brewing Company,Mistress Winter Wheat,Winter Warmer,12,0.064,,Eagle,CO
349,998,107,Bonfire Brewing Company,Tent Pole Vanilla Porter,American Porter,16,0.061,,Eagle,CO
350,997,107,Bonfire Brewing Company,Awry Rye Pale Ale,American Pale Ale (APA),12,0.058,,Eagle,CO
351,996,107,Bonfire Brewing Company,Demshitz Brown Ale,American Brown Ale,12,0.058,,Eagle,CO
352,931,107,Bonfire Brewing Company,Wood Splitter Pilsner (2012),Czech Pilsener,12,0.048,,Eagle,CO
353,798,107,Bonfire Brewing Company,Brush Creek Blonde,American Blonde Ale,16,0.048,,Eagle,CO
354,633,107,Bonfire Brewing Company,Firestarter India Pale Ale,American IPA,16,0.066,72,Eagle,CO
355,2062,231,Borderlands Brewing Company,Noche Dulce,American Porter,16,0.071,16,Tucson,AZ
356,1830,300,Boston Beer Company,Porch Rocker,Radler,12,0.045,8,Boston,MA
357,1629,300,Boston Beer Company,Rebel IPA,American IPA,16,0.065,45,Boston,MA
358,1601,300,Boston Beer Company,Cold Snap,Witbier,12,0.055,,Boston,MA
359,1427,300,Boston Beer Company,Samuel Adams Winter Lager,Bock,12,0.056,,Boston,MA
360,1349,300,Boston Beer Company,Boston Lager,Vienna Lager,16,0.049,30,Boston,MA
361,1310,300,Boston Beer Company,Boston Lager,Vienna Lager,12,0.049,30,Boston,MA
362,1281,300,Boston Beer Company,Samuel Adams Octoberfest,M?rzen / Oktoberfest,12,0.053,15,Boston,MA
363,1144,300,Boston Beer Company,Samuel Adams Summer Ale,American Pale Wheat Ale,12,0.053,7,Boston,MA
364,1143,300,Boston Beer Company,Boston Lager,Vienna Lager,12,0.049,30,Boston,MA
365,1395,417,Boulder Beer Company,Hazed & Infused,American Pale Ale (APA),12,0.049,35,Boulder,CO
366,808,417,Boulder Beer Company,Hoopla Pale Ale,American Pale Ale (APA),12,0.057,35,Boulder,CO
367,81,417,Boulder Beer Company,Hazed & Infused (2010),American Pale Ale (APA),12,0.049,35,Boulder,CO
368,2596,31,Boulevard Brewing Company,Heavy Lifting,American IPA,12,0.062,80,Kansas City,MO
369,2300,167,Boxcar Brewing Company,1492,American Pale Ale (APA),12,0.065,,West Chester,PA
370,2299,167,Boxcar Brewing Company,Mango Ginger,American IPA,12,0.058,,West Chester,PA
371,2298,167,Boxcar Brewing Company,Passenger,English Dark Mild Ale,12,0.047,,West Chester,PA
372,2107,219,Bozeman Brewing Company,Plum St. Porter,American Porter,12,0.06,52,Bozeman,MT
373,1573,219,Bozeman Brewing Company,Plum St. Porter,American Porter,12,0.057,52,Bozeman,MT
374,1289,219,Bozeman Brewing Company,Bozone HopZone IPA,American IPA,12,0.07,80,Bozeman,MT
375,1288,219,Bozeman Brewing Company,Bozone Hefe Weizen,Hefeweizen,12,0.06,25,Bozeman,MT
376,470,219,Bozeman Brewing Company,Bozone Select Amber Ale,American Amber / Red Ale,12,0.055,,Bozeman,MT
377,2167,207,Branchline Brewing Company,Evil Owl,American Amber / Red Ale,12,0.052,40,San Antonio,TX
378,2204,195,Breakside Brewery,Post Time K?lsch,K?lsch,16,0.05,,Portland,OR
379,1522,391,Breckenridge Brewery,Agave Wheat,American Pale Wheat Ale,12,0.042,9,Denver,CO
380,397,391,Breckenridge Brewery,SummerBright Ale,American Pale Wheat Ale,12,0.045,15,Denver,CO
381,193,391,Breckenridge Brewery,Lucky U IPA,American IPA,12,0.062,68,Denver,CO
382,83,391,Breckenridge Brewery,Avalanche Ale,American Amber / Red Ale,12,0.054,19,Denver,CO
383,1802,308,Brew Bus Brewing,"You're My Boy, Blue",Fruit / Vegetable Beer,12,0.05,,Tampa,FL
384,1801,308,Brew Bus Brewing,Last Stop IPA,American IPA,12,0.072,60,Tampa,FL
385,1800,308,Brew Bus Brewing,Rollin Dirty Red Ale,Irish Red Ale,12,0.05,21,Tampa,FL
386,1799,308,Brew Bus Brewing,Are Wheat There Yet?,American Pale Wheat Ale,12,0.055,28,Tampa,FL
387,2619,19,Brew Link Brewing,Insert Hop Reference,American Pale Ale (APA),16,0.058,,Plainfield,IN
388,2468,85,Brewery Terra Firma,Manitou Amber,American Amber / Red Ale,16,0.053,,Traverse City,MI
389,2637,10,Brewery Vivant,Belfort,Saison / Farmhouse Ale,16,0.067,,Grand Rapids,MI
390,2636,10,Brewery Vivant,Star Runner,Belgian Pale Ale,16,0.06,,Grand Rapids,MI
391,2598,10,Brewery Vivant,Tart Side of the Barrel,American Double / Imperial Stout,16,0.098,,Grand Rapids,MI
392,2597,10,Brewery Vivant,Linnaeus Mango IPA,American IPA,16,0.06,,Grand Rapids,MI
393,2548,10,Brewery Vivant,Beasts A'Burnin',Rauchbier,16,0.07,,Grand Rapids,MI
394,2542,10,Brewery Vivant,Verdun,Bi¨¨re de Garde,16,0.077,,Grand Rapids,MI
395,2541,10,Brewery Vivant,Barrel Aged Triomphe,Belgian IPA,16,0.065,,Grand Rapids,MI
396,2504,10,Brewery Vivant,Cherry Doppelbock,Doppelbock,16,0.065,,Grand Rapids,MI
397,2500,10,Brewery Vivant,Tropical Saison,Saison / Farmhouse Ale,16,0.065,,Grand Rapids,MI
398,2499,10,Brewery Vivant,Beach Patrol,Witbier,16,0.065,,Grand Rapids,MI
399,2498,10,Brewery Vivant,Nuit Serpent,Belgian IPA,16,0.05,,Grand Rapids,MI
400,2481,10,Brewery Vivant,Paris,Saison / Farmhouse Ale,16,0.09,,Grand Rapids,MI
401,2476,10,Brewery Vivant,The Grand Army,Belgian IPA,16,0.055,,Grand Rapids,MI
402,2467,10,Brewery Vivant,Acidulated Trip,Saison / Farmhouse Ale,16,0.059,,Grand Rapids,MI
403,2466,10,Brewery Vivant,Root Stock,Rye Beer,16,0.066,,Grand Rapids,MI
404,2465,10,Brewery Vivant,Mind Games,Dunkelweizen,16,0.041,,Grand Rapids,MI
405,2433,10,Brewery Vivant,Sous Chef,Belgian Strong Pale Ale,16,0.082,,Grand Rapids,MI
406,2418,10,Brewery Vivant,Dubbelicious,Dubbel,16,0.065,,Grand Rapids,MI
407,2416,10,Brewery Vivant,Psychopomp,Belgian Dark Ale,16,0.062,,Grand Rapids,MI
408,2382,10,Brewery Vivant,Fat Paczki,Belgian Dark Ale,16,,,Grand Rapids,MI
409,2381,10,Brewery Vivant,Earth-Like Planets,Belgian Pale Ale,16,,,Grand Rapids,MI
410,2290,10,Brewery Vivant,Ski Patrol,Witbier,16,0.061,,Grand Rapids,MI
411,2241,10,Brewery Vivant,Viking Ice Hole,Oatmeal Stout,16,0.063,,Grand Rapids,MI
412,2240,10,Brewery Vivant,Rye Porter,American Porter,16,0.056,,Grand Rapids,MI
413,2137,10,Brewery Vivant,Wizard Burial Ground,Quadrupel (Quad),16,0.099,,Grand Rapids,MI
414,2101,10,Brewery Vivant,Smoky Wheat,Rauchbier,16,0.051,,Grand Rapids,MI
415,2092,10,Brewery Vivant,BRIPA,Belgian IPA,16,0.062,,Grand Rapids,MI
416,2091,10,Brewery Vivant,Mela,Belgian Dark Ale,16,0.062,,Grand Rapids,MI
417,2086,10,Brewery Vivant,W.I.P.A Snappa,Belgian IPA,16,0.053,,Grand Rapids,MI
418,2023,10,Brewery Vivant,Pepper in the Rye,Rye Beer,16,0.063,,Grand Rapids,MI
419,2006,10,Brewery Vivant,Moe Lasses',American Stout,16,0.064,,Grand Rapids,MI
420,1997,10,Brewery Vivant,Pumpkin Tart,Fruit / Vegetable Beer,16,0.07,,Grand Rapids,MI
421,1977,10,Brewery Vivant,Undertaker,Belgian Dark Ale,16,0.067,,Grand Rapids,MI
422,1976,10,Brewery Vivant,Undertaker (2014),Belgian Dark Ale,16,0.067,,Grand Rapids,MI
423,1974,10,Brewery Vivant,Coq D'Or,Belgian Pale Ale,16,0.05,,Grand Rapids,MI
424,1973,10,Brewery Vivant,North French,Bi¨¨re de Garde,16,0.06,,Grand Rapids,MI
425,1959,10,Brewery Vivant,Agent a Deux,Belgian Dark Ale,16,0.065,,Grand Rapids,MI
426,1958,10,Brewery Vivant,Belgian Wit,Witbier,16,0.045,,Grand Rapids,MI
427,1949,10,Brewery Vivant,Pothole Stout,American Stout,16,0.063,,Grand Rapids,MI
428,1947,10,Brewery Vivant,Tree Bucket,Belgian IPA,16,0.093,,Grand Rapids,MI
429,1785,10,Brewery Vivant,Le Flaneur Ale,American Wild Ale,16,0.073,,Grand Rapids,MI
430,1651,10,Brewery Vivant,Maize & Blueberry,Fruit / Vegetable Beer,16,0.056,,Grand Rapids,MI
431,1443,10,Brewery Vivant,Trebuchet Double IPA,American Double / Imperial IPA,16,0.093,,Grand Rapids,MI
432,1352,10,Brewery Vivant,Contemplation,Bi¨¨re de Garde,16,0.065,,Grand Rapids,MI
433,1267,10,Brewery Vivant,Black Rabbit,American Black Ale,16,0.05,,Grand Rapids,MI
434,1266,10,Brewery Vivant,Zaison,Saison / Farmhouse Ale,16,0.09,,Grand Rapids,MI
435,1178,10,Brewery Vivant,Vivant Tripel,Tripel,16,0.082,,Grand Rapids,MI
436,1136,10,Brewery Vivant,Tart Side of the Moon,Belgian Dark Ale,16,0.098,,Grand Rapids,MI
437,1044,10,Brewery Vivant,Big Red Coq,American Amber / Red Ale,16,0.06,,Grand Rapids,MI
438,1033,10,Brewery Vivant,Hubris Quadrupel Anniversary Ale,Quadrupel (Quad),16,0.099,,Grand Rapids,MI
439,1031,10,Brewery Vivant,Plow Horse Belgian Style Imperial Stout,American Double / Imperial Stout,16,0.095,,Grand Rapids,MI
440,909,10,Brewery Vivant,Escoffier Bretta Ale,American Wild Ale,16,0.092,,Grand Rapids,MI
441,873,10,Brewery Vivant,Contemplation (2012),Bi¨¨re de Garde,16,0.065,,Grand Rapids,MI
442,860,10,Brewery Vivant,Vivant Belgian Style Imperial Stout (2012),Russian Imperial Stout,16,0.099,,Grand Rapids,MI
443,677,10,Brewery Vivant,Big Red Coq (2012),American Amber / Red Ale,16,0.062,,Grand Rapids,MI
444,671,10,Brewery Vivant,Zaison (2012),Saison / Farmhouse Ale,16,0.09,,Grand Rapids,MI
445,670,10,Brewery Vivant,Vivant Tripel (2012),Tripel,16,0.092,,Grand Rapids,MI
446,669,10,Brewery Vivant,Trebuchet Double IPA (2012),Belgian IPA,16,0.097,,Grand Rapids,MI
447,627,10,Brewery Vivant,Kludde,Belgian Strong Dark Ale,16,0.085,,Grand Rapids,MI
448,387,10,Brewery Vivant,Farm Hand,Saison / Farmhouse Ale,16,0.055,,Grand Rapids,MI
449,385,10,Brewery Vivant,Solitude,Belgian Pale Ale,16,0.06,,Grand Rapids,MI
450,384,10,Brewery Vivant,Triomphe,Belgian IPA,16,0.065,,Grand Rapids,MI
451,1096,467,Brindle Dog Brewing Company,Tampa Pale Ale,American Pale Ale (APA),12,,,Tampa Bay,FL
452,1095,467,Brindle Dog Brewing Company,Orange Grove Wheat Ale,American Pale Wheat Ale,12,,,Tampa Bay,FL
453,2456,89,Broad Brook Brewing LLC,Broad Brook Ale,American Amber / Red Ale,16,0.061,,East Windsor,CT
454,921,493,Broken Tooth Brewing Company,Northern Lights Amber Ale,American Amber / Red Ale,12,0.05,15,Anchorage,AK
455,920,493,Broken Tooth Brewing Company,Polar Pale Ale,American Pale Ale (APA),12,0.052,17,Anchorage,AK
456,919,493,Broken Tooth Brewing Company,Chugach Session Ale,Cream Ale,12,0.048,,Anchorage,AK
457,648,493,Broken Tooth Brewing Company,Fairweather IPA,American IPA,12,0.061,64,Anchorage,AK
458,1279,437,Brooklyn Brewery,East India Pale Ale,English India Pale Ale (IPA),16,0.068,47,Brooklyn,NY
459,756,437,Brooklyn Brewery,Brooklyn Summer Ale,English Pale Mild Ale,12,0.045,,Brooklyn,NY
460,566,437,Brooklyn Brewery,East India Pale Ale,English India Pale Ale (IPA),12,0.068,47,Brooklyn,NY
461,328,437,Brooklyn Brewery,Brooklyn Summer Ale (2011),English Pale Mild Ale,12,0.045,,Brooklyn,NY
462,66,437,Brooklyn Brewery,Brooklyn Lager (16 oz.),American Amber / Red Lager,16,0.052,,Brooklyn,NY
463,65,437,Brooklyn Brewery,Brooklyn Lager (12 oz.),American Amber / Red Lager,12,0.052,,Brooklyn,NY
464,538,530,Buckbean Brewing Company,Tour de Nez Belgian IPA (Current),Belgian IPA,16,0.08,,Reno,NV
465,504,530,Buckbean Brewing Company,Roler Bock (Current),Maibock / Helles Bock,16,,,Reno,NV
466,383,530,Buckbean Brewing Company,Black Adder IBA (Current),American Black Ale,16,0.073,85,Reno,NV
467,29,530,Buckbean Brewing Company,Very Noddy Lager (Current),Schwarzbier,16,0.099,,Reno,NV
468,28,530,Buckbean Brewing Company,Tule Duck Red Ale (Current),American Amber / Red Ale,16,0.062,42,Reno,NV
469,27,530,Buckbean Brewing Company,Original Orange Blossom Ale (Current),Herbed / Spiced Beer,16,0.058,35,Reno,NV
470,26,530,Buckbean Brewing Company,Black Noddy Lager (Current),Schwarzbier,16,0.052,40,Reno,NV
471,1627,357,Buckeye Brewing,Cleveland Beer Week 2013,Munich Helles Lager,16,0.053,,Cleveland,OH
472,2552,56,BuckleDown Brewing,Painted Turtle,American Pale Ale (APA),12,0.045,,Lyons,IL
473,2125,214,Buffalo Bayou Brewing Company,1836,American Blonde Ale,12,0.06,40,Houston,TX
474,2124,214,Buffalo Bayou Brewing Company,Summer's Wit,Witbier,12,0.06,20,Houston,TX
475,2123,214,Buffalo Bayou Brewing Company,More Cowbell,American Double / Imperial IPA,16,0.09,118,Houston,TX
476,2608,24,Burn 'Em Brewing,Wrath of Pele,American Brown Ale,16,0.065,,Michigan City,IN
477,2607,24,Burn 'Em Brewing,Black Beer'd,American Black Ale,16,0.068,,Michigan City,IN
478,2606,24,Burn 'Em Brewing,Mr. Tea,Fruit / Vegetable Beer,24,0.078,,Michigan City,IN
479,2478,24,Burn 'Em Brewing,Pale Alement,American Pale Ale (APA),12,0.055,40,Michigan City,IN
