id,brewery_id,beer_name,style,ounces,abv,ibu,brewery_name,city,state
1413,407,Single Hop Ale,American Pale Ale (APA),12,0.063,,Bitter Root Brewing,Hamilton,MT
1411,407,Sawtooth Ale,American Blonde Ale,12,0.054,,Bitter Root Brewing,Hamilton,MT
2620,18,Saucy Intruder,Rye Beer,16,0.072,75,Black Acre Brewing Co.,Indianapolis,IN
2412,112,Deception,American Blonde Ale,12,0.045,16,Black Market Brewing Company,Temecula,CA
1898,112,Blackmarket Rye IPA,American IPA,12,0.075,35,Black Market Brewing Company,Temecula,CA
1897,112,Black Market Hefeweizen,Hefeweizen,12,0.05,8,Black Market Brewing Company,Temecula,CA
1896,112,Aftermath Pale Ale,American Pale Ale (APA),12,0.058,44,Black Market Brewing Company,Temecula,CA
1850,294,American India Red Ale,American Strong Ale,12,0.071,83,Black Shirt Brewing Company,Denver,CO
1849,294,American Red Porter,American Porter,12,0.071,45,Black Shirt Brewing Company,Denver,CO
1848,294,American Red Saison,Saison / Farmhouse Ale,12,0.078,34,Black Shirt Brewing Company,Denver,CO
1847,294,Colorado Red Ale,American Amber / Red Ale,12,0.066,44,Black Shirt Brewing Company,Denver,CO
2485,79,Saddle Bronc Brown Ale,American Brown Ale,12,0.048,16,Black Tooth Brewing Company,Sheridan,WY
2484,79,Bomber Mountain Amber Ale,American Amber / Red Ale,12,0.046,20,Black Tooth Brewing Company,Sheridan,WY
2449,95,Flying Sailor,Rye Beer,12,0.073,,Blackrocks Brewery,Marquette,MA
2634,12,Nordskye,American IPA,12,0.048,47,Blackrocks Brewery,Marquette,MI
2153,12,North Third Stout,Foreign / Export Stout,12,0.06,30,Blackrocks Brewery,Marquette,MI
1953,12,Honey Lav,American Pale Wheat Ale,12,0.052,,Blackrocks Brewery,Marquette,MI
1496,12,Coconut Brown Ale,American Brown Ale,12,0.068,,Blackrocks Brewery,Marquette,MI
1481,12,51K IPA,American IPA,12,0.07,51,Blackrocks Brewery,Marquette,MI
1480,12,Grand Rabbits,Cream Ale,12,0.055,,Blackrocks Brewery,Marquette,MI
1564,380,1800 Big Log Wheat (2012),American Pale Wheat Ale,12,0.05,,Blue Blood Brewing Company,Lincoln,NE
1541,380,Double Play Pilsner,American Pilsner,12,,,Blue Blood Brewing Company,Lincoln,NE
1321,380,Brewerhood Brown Ale,American Brown Ale,12,0.055,,Blue Blood Brewing Company,Lincoln,NE
1320,380,Last Call Imperial Amber Ale,American Amber / Red Ale,12,0.08,,Blue Blood Brewing Company,Lincoln,NE
1319,380,Pernicious Double IPA,American Double / Imperial IPA,12,0.096,,Blue Blood Brewing Company,Lincoln,NE
1303,380,6-4-3 Double Play Pilsner,German Pilsener,12,0.052,,Blue Blood Brewing Company,Lincoln,NE
1025,380,N Street Drive-In 50th Anniversary IPA,American Double / Imperial IPA,12,,,Blue Blood Brewing Company,Lincoln,NE
1012,380,467 Ethan's Stout,American Stout,12,0.05,,Blue Blood Brewing Company,Lincoln,NE
942,380,1335 Wicked Snout,Saison / Farmhouse Ale,12,0.064,,Blue Blood Brewing Company,Lincoln,NE
937,380,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),12,0.045,,Blue Blood Brewing Company,Lincoln,NE
888,380,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12,0.056,37,Blue Blood Brewing Company,Lincoln,NE
886,380,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12,0.056,37,Blue Blood Brewing Company,Lincoln,NE
612,380,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12,0.056,37,Blue Blood Brewing Company,Lincoln,NE
611,380,834 Happy As Ale,American Pale Ale (APA),12,0.046,35,Blue Blood Brewing Company,Lincoln,NE
1372,422,Yellow Collar,Mead,12,0.059,,Blue Dog Mead,Eugene,OR
1371,422,Green Collar,Mead,12,0.059,,Blue Dog Mead,Eugene,OR
1812,304,Quarter Mile Double IPA,American Double / Imperial IPA,12,0.08,80,Blue Hills Brewery,Canton,MA
1547,382,Full Nelson Pale Ale,American Pale Ale (APA),12,0.059,60,Blue Mountain Brewery,Afton,VA
1546,382,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),12,0.065,30,Blue Mountain Brewery,Afton,VA
1545,382,Blue Mountain Classic Lager,Euro Pale Lager,12,0.053,22,Blue Mountain Brewery,Afton,VA
119,382,Full Nelson Pale Ale (2010),American Pale Ale (APA),12,0.059,60,Blue Mountain Brewery,Afton,VA
1408,414,Kölsch 151,Kölsch,12,0.049,16,Blue Mountain Brewery,Arrington,VA
2490,77,Professor Black,American Stout,12,,,Blue Owl Brewing,Austin,TX
2489,77,Little Boss,American Pale Wheat Ale,12,,,Blue Owl Brewing,Austin,TX
2488,77,Van Dayum!,American Amber / Red Ale,12,,,Blue Owl Brewing,Austin,TX
2487,77,Spirit Animal,American Pale Ale (APA),12,,,Blue Owl Brewing,Austin,TX
939,489,Toxic Sludge,American Black Ale,16,0.07,,Blue Point Brewing Company,Patchogue,NY
692,489,Blue Point White IPA,American White IPA,12,0.06,40,Blue Point Brewing Company,Patchogue,NY
667,489,Blue Point Summer Ale,American Blonde Ale,12,0.044,16,Blue Point Brewing Company,Patchogue,NY
665,489,Toasted Lager,Vienna Lager,12,0.055,28,Blue Point Brewing Company,Patchogue,NY
1607,364,Bohemian Export Lager,Dortmunder / Export Lager,12,0.06,,Bohemian Brewery,Midvale,UT
1597,364,Altus Bohemes Altbier,Altbier,12,0.053,,Bohemian Brewery,Midvale,UT
344,364,Cherny Bock,Schwarzbier,12,0.04,,Bohemian Brewery,Midvale,UT
89,364,Czech Pilsner,Czech Pilsener,12,0.05,,Bohemian Brewery,Midvale,UT
88,364,Viennese Lager,Vienna Lager,12,0.05,,Bohemian Brewery,Midvale,UT
1569,378,Mad Manatee IPA,American IPA,12,0.065,,Bold City Brewery,Jacksonville,FL
1568,378,Killer Whale Cream Ale,Cream Ale,12,0.055,,Bold City Brewery,Jacksonville,FL
1188,378,Duke's Cold Nose Brown Ale,American Brown Ale,12,0.06,,Bold City Brewery,Jacksonville,FL
1891,281,Longhop IPA,American IPA,16,0.042,30,Bolero Snort Brewery,Ridgefield Park,NJ
1890,281,Lucky Buck,Irish Dry Stout,16,0.04,34,Bolero Snort Brewery,Ridgefield Park,NJ
577,525,Bomb Lager (New Recipe),Munich Helles Lager,12,0.051,,Bomb Beer Company,New York,NY
513,525,Bomb Lager (Old Recipe),Munich Helles Lager,12,0.045,27,Bomb Beer Company,New York,NY
2422,107,Firestarter India Pale Ale,American IPA,12,0.066,72,Bonfire Brewing Company,Eagle,CO
1727,107,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,16,0.075,22,Bonfire Brewing Company,Eagle,CO
1614,107,Wood Splitter Pilsner,Czech Pilsener,16,0.048,30,Bonfire Brewing Company,Eagle,CO
1613,107,Gyptoberfest,Märzen / Oktoberfest,12,0.056,26,Bonfire Brewing Company,Eagle,CO
1549,107,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),16,0.07,94,Bonfire Brewing Company,Eagle,CO
1548,107,Slow & Steady Golden Ale,American Blonde Ale,12,0.047,,Bonfire Brewing Company,Eagle,CO
1517,107,Pink-I Raspberry IPA,American IPA,16,0.068,,Bonfire Brewing Company,Eagle,CO
1500,107,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,12,0.047,,Bonfire Brewing Company,Eagle,CO
1421,107,Live Local Golden Ale,American Blonde Ale,12,0.047,,Bonfire Brewing Company,Eagle,CO
1360,107,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),12,0.048,38,Bonfire Brewing Company,Eagle,CO
1184,107,Dirtbag Dunkel,Munich Dunkel Lager,16,0.049,,Bonfire Brewing Company,Eagle,CO
1183,107,Kindler Pale Ale,American Pale Ale (APA),12,0.053,45,Bonfire Brewing Company,Eagle,CO
1023,107,Mistress Winter Wheat,Winter Warmer,12,0.064,,Bonfire Brewing Company,Eagle,CO
998,107,Tent Pole Vanilla Porter,American Porter,16,0.061,,Bonfire Brewing Company,Eagle,CO
997,107,Awry Rye Pale Ale,American Pale Ale (APA),12,0.058,,Bonfire Brewing Company,Eagle,CO
996,107,Demshitz Brown Ale,American Brown Ale,12,0.058,,Bonfire Brewing Company,Eagle,CO
931,107,Wood Splitter Pilsner (2012),Czech Pilsener,12,0.048,,Bonfire Brewing Company,Eagle,CO
798,107,Brush Creek Blonde,American Blonde Ale,16,0.048,,Bonfire Brewing Company,Eagle,CO
633,107,Firestarter India Pale Ale,American IPA,16,0.066,72,Bonfire Brewing Company,Eagle,CO
2062,231,Noche Dulce,American Porter,16,0.071,16,Borderlands Brewing Company,Tucson,AZ
1830,300,Porch Rocker,Radler,12,0.045,8,Boston Beer Company,Boston,MA
1629,300,Rebel IPA,American IPA,16,0.065,45,Boston Beer Company,Boston,MA
1601,300,Cold Snap,Witbier,12,0.055,,Boston Beer Company,Boston,MA
1427,300,Samuel Adams Winter Lager,Bock,12,0.056,,Boston Beer Company,Boston,MA
1349,300,Boston Lager,Vienna Lager,16,0.049,30,Boston Beer Company,Boston,MA
1310,300,Boston Lager,Vienna Lager,12,0.049,30,Boston Beer Company,Boston,MA
1281,300,Samuel Adams Octoberfest,Märzen / Oktoberfest,12,0.053,15,Boston Beer Company,Boston,MA
1144,300,Samuel Adams Summer Ale,American Pale Wheat Ale,12,0.053,7,Boston Beer Company,Boston,MA
1143,300,Boston Lager,Vienna Lager,12,0.049,30,Boston Beer Company,Boston,MA
1395,417,Hazed & Infused,American Pale Ale (APA),12,0.049,35,Boulder Beer Company,Boulder,CO
808,417,Hoopla Pale Ale,American Pale Ale (APA),12,0.057,35,Boulder Beer Company,Boulder,CO
81,417,Hazed & Infused (2010),American Pale Ale (APA),12,0.049,35,Boulder Beer Company,Boulder,CO
2596,31,Heavy Lifting,American IPA,12,0.062,80,Boulevard Brewing Company,Kansas City,MO
2300,167,1492,American Pale Ale (APA),12,0.065,,Boxcar Brewing Company,West Chester,PA
2299,167,Mango Ginger,American IPA,12,0.058,,Boxcar Brewing Company,West Chester,PA
2298,167,Passenger,English Dark Mild Ale,12,0.047,,Boxcar Brewing Company,West Chester,PA
2107,219,Plum St. Porter,American Porter,12,0.06,52,Bozeman Brewing Company,Bozeman,MT
1573,219,Plum St. Porter,American Porter,12,0.057,52,Bozeman Brewing Company,Bozeman,MT
1289,219,Bozone HopZone IPA,American IPA,12,0.07,80,Bozeman Brewing Company,Bozeman,MT
1288,219,Bozone Hefe Weizen,Hefeweizen,12,0.06,25,Bozeman Brewing Company,Bozeman,MT
470,219,Bozone Select Amber Ale,American Amber / Red Ale,12,0.055,,Bozeman Brewing Company,Bozeman,MT
2167,207,Evil Owl,American Amber / Red Ale,12,0.052,40,Branchline Brewing Company,San Antonio,TX
2204,195,Post Time Kölsch,Kölsch,16,0.05,,Breakside Brewery,Portland,OR
1522,391,Agave Wheat,American Pale Wheat Ale,12,0.042,9,Breckenridge Brewery,Denver,CO
397,391,SummerBright Ale,American Pale Wheat Ale,12,0.045,15,Breckenridge Brewery,Denver,CO
193,391,Lucky U IPA,American IPA,12,0.062,68,Breckenridge Brewery,Denver,CO
83,391,Avalanche Ale,American Amber / Red Ale,12,0.054,19,Breckenridge Brewery,Denver,CO
1802,308,"You're My Boy, Blue",Fruit / Vegetable Beer,12,0.05,,Brew Bus Brewing,Tampa,FL
1801,308,Last Stop IPA,American IPA,12,0.072,60,Brew Bus Brewing,Tampa,FL
1800,308,Rollin Dirty Red Ale,Irish Red Ale,12,0.05,21,Brew Bus Brewing,Tampa,FL
1799,308,Are Wheat There Yet?,American Pale Wheat Ale,12,0.055,28,Brew Bus Brewing,Tampa,FL
2619,19,Insert Hop Reference,American Pale Ale (APA),16,0.058,,Brew Link Brewing,Plainfield,IN
2468,85,Manitou Amber,American Amber / Red Ale,16,0.053,,Brewery Terra Firma,Traverse City,MI
2637,10,Belfort,Saison / Farmhouse Ale,16,0.067,,Brewery Vivant,Grand Rapids,MI
2636,10,Star Runner,Belgian Pale Ale,16,0.06,,Brewery Vivant,Grand Rapids,MI
2598,10,Tart Side of the Barrel,American Double / Imperial Stout,16,0.098,,Brewery Vivant,Grand Rapids,MI
2597,10,Linnaeus Mango IPA,American IPA,16,0.06,,Brewery Vivant,Grand Rapids,MI
2548,10,Beasts A'Burnin',Rauchbier,16,0.07,,Brewery Vivant,Grand Rapids,MI
2542,10,Verdun,Bière de Garde,16,0.077,,Brewery Vivant,Grand Rapids,MI
2541,10,Barrel Aged Triomphe,Belgian IPA,16,0.065,,Brewery Vivant,Grand Rapids,MI
2504,10,Cherry Doppelbock,Doppelbock,16,0.065,,Brewery Vivant,Grand Rapids,MI
2500,10,Tropical Saison,Saison / Farmhouse Ale,16,0.065,,Brewery Vivant,Grand Rapids,MI
2499,10,Beach Patrol,Witbier,16,0.065,,Brewery Vivant,Grand Rapids,MI
2498,10,Nuit Serpent,Belgian IPA,16,0.05,,Brewery Vivant,Grand Rapids,MI
2481,10,Paris,Saison / Farmhouse Ale,16,0.09,,Brewery Vivant,Grand Rapids,MI
2476,10,The Grand Army,Belgian IPA,16,0.055,,Brewery Vivant,Grand Rapids,MI
2467,10,Acidulated Trip,Saison / Farmhouse Ale,16,0.059,,Brewery Vivant,Grand Rapids,MI
2466,10,Root Stock,Rye Beer,16,0.066,,Brewery Vivant,Grand Rapids,MI
2465,10,Mind Games,Dunkelweizen,16,0.041,,Brewery Vivant,Grand Rapids,MI
2433,10,Sous Chef,Belgian Strong Pale Ale,16,0.082,,Brewery Vivant,Grand Rapids,MI
2418,10,Dubbelicious,Dubbel,16,0.065,,Brewery Vivant,Grand Rapids,MI
2416,10,Psychopomp,Belgian Dark Ale,16,0.062,,Brewery Vivant,Grand Rapids,MI
2382,10,Fat Paczki,Belgian Dark Ale,16,,,Brewery Vivant,Grand Rapids,MI
2381,10,Earth-Like Planets,Belgian Pale Ale,16,,,Brewery Vivant,Grand Rapids,MI
2290,10,Ski Patrol,Witbier,16,0.061,,Brewery Vivant,Grand Rapids,MI
2241,10,Viking Ice Hole,Oatmeal Stout,16,0.063,,Brewery Vivant,Grand Rapids,MI
2240,10,Rye Porter,American Porter,16,0.056,,Brewery Vivant,Grand Rapids,MI
2137,10,Wizard Burial Ground,Quadrupel (Quad),16,0.099,,Brewery Vivant,Grand Rapids,MI
2101,10,Smoky Wheat,Rauchbier,16,0.051,,Brewery Vivant,Grand Rapids,MI
2092,10,BRIPA,Belgian IPA,16,0.062,,Brewery Vivant,Grand Rapids,MI
2091,10,Mela,Belgian Dark Ale,16,0.062,,Brewery Vivant,Grand Rapids,MI
2086,10,W.I.P.A Snappa,Belgian IPA,16,0.053,,Brewery Vivant,Grand Rapids,MI
2023,10,Pepper in the Rye,Rye Beer,16,0.063,,Brewery Vivant,Grand Rapids,MI
2006,10,Moe Lasses',American Stout,16,0.064,,Brewery Vivant,Grand Rapids,MI
1997,10,Pumpkin Tart,Fruit / Vegetable Beer,16,0.07,,Brewery Vivant,Grand Rapids,MI
1977,10,Undertaker,Belgian Dark Ale,16,0.067,,Brewery Vivant,Grand Rapids,MI
1976,10,Undertaker (2014),Belgian Dark Ale,16,0.067,,Brewery Vivant,Grand Rapids,MI
1974,10,Coq D'Or,Belgian Pale Ale,16,0.05,,Brewery Vivant,Grand Rapids,MI
1973,10,North French,Bière de Garde,16,0.06,,Brewery Vivant,Grand Rapids,MI
1959,10,Agent a Deux,Belgian Dark Ale,16,0.065,,Brewery Vivant,Grand Rapids,MI
1958,10,Belgian Wit,Witbier,16,0.045,,Brewery Vivant,Grand Rapids,MI
1949,10,Pothole Stout,American Stout,16,0.063,,Brewery Vivant,Grand Rapids,MI
1947,10,Tree Bucket,Belgian IPA,16,0.093,,Brewery Vivant,Grand Rapids,MI
1785,10,Le Flaneur Ale,American Wild Ale,16,0.073,,Brewery Vivant,Grand Rapids,MI
1651,10,Maize & Blueberry,Fruit / Vegetable Beer,16,0.056,,Brewery Vivant,Grand Rapids,MI
1443,10,Trebuchet Double IPA,American Double / Imperial IPA,16,0.093,,Brewery Vivant,Grand Rapids,MI
1352,10,Contemplation,Bière de Garde,16,0.065,,Brewery Vivant,Grand Rapids,MI
1267,10,Black Rabbit,American Black Ale,16,0.05,,Brewery Vivant,Grand Rapids,MI
1266,10,Zaison,Saison / Farmhouse Ale,16,0.09,,Brewery Vivant,Grand Rapids,MI
1178,10,Vivant Tripel,Tripel,16,0.082,,Brewery Vivant,Grand Rapids,MI
1136,10,Tart Side of the Moon,Belgian Dark Ale,16,0.098,,Brewery Vivant,Grand Rapids,MI
1044,10,Big Red Coq,American Amber / Red Ale,16,0.06,,Brewery Vivant,Grand Rapids,MI
1033,10,Hubris Quadrupel Anniversary Ale,Quadrupel (Quad),16,0.099,,Brewery Vivant,Grand Rapids,MI
1031,10,Plow Horse Belgian Style Imperial Stout,American Double / Imperial Stout,16,0.095,,Brewery Vivant,Grand Rapids,MI
909,10,Escoffier Bretta Ale,American Wild Ale,16,0.092,,Brewery Vivant,Grand Rapids,MI
873,10,Contemplation (2012),Bière de Garde,16,0.065,,Brewery Vivant,Grand Rapids,MI
860,10,Vivant Belgian Style Imperial Stout (2012),Russian Imperial Stout,16,0.099,,Brewery Vivant,Grand Rapids,MI
677,10,Big Red Coq (2012),American Amber / Red Ale,16,0.062,,Brewery Vivant,Grand Rapids,MI
671,10,Zaison (2012),Saison / Farmhouse Ale,16,0.09,,Brewery Vivant,Grand Rapids,MI
670,10,Vivant Tripel (2012),Tripel,16,0.092,,Brewery Vivant,Grand Rapids,MI
669,10,Trebuchet Double IPA (2012),Belgian IPA,16,0.097,,Brewery Vivant,Grand Rapids,MI
627,10,Kludde,Belgian Strong Dark Ale,16,0.085,,Brewery Vivant,Grand Rapids,MI
387,10,Farm Hand,Saison / Farmhouse Ale,16,0.055,,Brewery Vivant,Grand Rapids,MI
385,10,Solitude,Belgian Pale Ale,16,0.06,,Brewery Vivant,Grand Rapids,MI
384,10,Triomphe,Belgian IPA,16,0.065,,Brewery Vivant,Grand Rapids,MI
1096,467,Tampa Pale Ale,American Pale Ale (APA),12,,,Brindle Dog Brewing Company,Tampa Bay,FL
1095,467,Orange Grove Wheat Ale,American Pale Wheat Ale,12,,,Brindle Dog Brewing Company,Tampa Bay,FL
2456,89,Broad Brook Ale,American Amber / Red Ale,16,0.061,,Broad Brook Brewing LLC,East Windsor,CT
921,493,Northern Lights Amber Ale,American Amber / Red Ale,12,0.05,15,Broken Tooth Brewing Company,Anchorage,AK
920,493,Polar Pale Ale,American Pale Ale (APA),12,0.052,17,Broken Tooth Brewing Company,Anchorage,AK
919,493,Chugach Session Ale,Cream Ale,12,0.048,,Broken Tooth Brewing Company,Anchorage,AK
648,493,Fairweather IPA,American IPA,12,0.061,64,Broken Tooth Brewing Company,Anchorage,AK
1279,437,East India Pale Ale,English India Pale Ale (IPA),16,0.068,47,Brooklyn Brewery,Brooklyn,NY
756,437,Brooklyn Summer Ale,English Pale Mild Ale,12,0.045,,Brooklyn Brewery,Brooklyn,NY
566,437,East India Pale Ale,English India Pale Ale (IPA),12,0.068,47,Brooklyn Brewery,Brooklyn,NY
328,437,Brooklyn Summer Ale (2011),English Pale Mild Ale,12,0.045,,Brooklyn Brewery,Brooklyn,NY
66,437,Brooklyn Lager (16 oz.),American Amber / Red Lager,16,0.052,,Brooklyn Brewery,Brooklyn,NY
65,437,Brooklyn Lager (12 oz.),American Amber / Red Lager,12,0.052,,Brooklyn Brewery,Brooklyn,NY
538,530,Tour de Nez Belgian IPA (Current),Belgian IPA,16,0.08,,Buckbean Brewing Company,Reno,NV
504,530,Roler Bock (Current),Maibock / Helles Bock,16,,,Buckbean Brewing Company,Reno,NV
383,530,Black Adder IBA (Current),American Black Ale,16,0.073,85,Buckbean Brewing Company,Reno,NV
29,530,Very Noddy Lager (Current),Schwarzbier,16,0.099,,Buckbean Brewing Company,Reno,NV
28,530,Tule Duck Red Ale (Current),American Amber / Red Ale,16,0.062,42,Buckbean Brewing Company,Reno,NV
27,530,Original Orange Blossom Ale (Current),Herbed / Spiced Beer,16,0.058,35,Buckbean Brewing Company,Reno,NV
26,530,Black Noddy Lager (Current),Schwarzbier,16,0.052,40,Buckbean Brewing Company,Reno,NV
1627,357,Cleveland Beer Week 2013,Munich Helles Lager,16,0.053,,Buckeye Brewing,Cleveland,OH
2552,56,Painted Turtle,American Pale Ale (APA),12,0.045,,BuckleDown Brewing,Lyons,IL
2125,214,1836,American Blonde Ale,12,0.06,40,Buffalo Bayou Brewing Company,Houston,TX
2124,214,Summer's Wit,Witbier,12,0.06,20,Buffalo Bayou Brewing Company,Houston,TX
2123,214,More Cowbell,American Double / Imperial IPA,16,0.09,118,Buffalo Bayou Brewing Company,Houston,TX
2608,24,Wrath of Pele,American Brown Ale,16,0.065,,Burn 'Em Brewing,Michigan City,IN
2607,24,Black Beer'd,American Black Ale,16,0.068,,Burn 'Em Brewing,Michigan City,IN
2606,24,Mr. Tea,Fruit / Vegetable Beer,24,0.078,,Burn 'Em Brewing,Michigan City,IN
2478,24,Pale Alement,American Pale Ale (APA),12,0.055,40,Burn 'Em Brewing,Michigan City,IN
2471,24,Hopkick Dropkick,American Double / Imperial IPA,12,0.099,115,Burn 'Em Brewing,Michigan City,IN
2470,24,Kreamed Corn,Cream Ale,12,0.06,,Burn 'Em Brewing,Michigan City,IN
2464,24,Coconoats,American Pale Wheat Ale,16,0.065,,Burn 'Em Brewing,Michigan City,IN
2160,24,Joey Wheat,American Pale Wheat Ale,16,0.068,16,Burn 'Em Brewing,Michigan City,IN
2158,24,3:33 Black IPA,American IPA,16,0.072,86,Burn 'Em Brewing,Michigan City,IN
2072,24,MCA,American IPA,16,0.068,,Burn 'Em Brewing,Michigan City,IN
2054,24,Pale Alement,American Pale Ale (APA),16,0.055,40,Burn 'Em Brewing,Michigan City,IN
2196,197,Couch Select Lager,American Pale Lager,12,0.05,14,Burnside Brewing Co.,Portland,OR
668,517,Mucho Aloha Hawaiian Pale Ale,American Pale Ale (APA),12,0.056,36,Butcher's Brewing,Carlsbad,CA
52,556,Heinnieweisse Weissebier,Hefeweizen,12,0.049,,Butternuts Beer and Ale,Garrattsville,NY
51,556,Snapperhead IPA,American IPA,12,0.068,,Butternuts Beer and Ale,Garrattsville,NY
50,556,Moo Thunder Stout,Milk / Sweet Stout,12,0.049,,Butternuts Beer and Ale,Garrattsville,NY
49,556,Porkslap Pale Ale,American Pale Ale (APA),12,0.043,,Butternuts Beer and Ale,Garrattsville,NY
2657,5,Blackbeard,American Double / Imperial Stout,12,0.093,,COAST Brewing Company,Charleston,SC
2656,5,Rye Knot,American Brown Ale,12,0.062,,COAST Brewing Company,Charleston,SC
2655,5,Dead Arm,American Pale Ale (APA),12,0.06,,COAST Brewing Company,Charleston,SC
2654,5,32°/50° Kölsch,Kölsch,16,0.048,,COAST Brewing Company,Charleston,SC
2653,5,HopArt,American IPA,16,0.077,,COAST Brewing Company,Charleston,SC
2652,5,Boy King,American Double / Imperial IPA,16,0.097,,COAST Brewing Company,Charleston,SC
2252,182,Gran Sport,American Porter,16,0.052,,COOP Ale Works,Oklahoma City,OK
2214,182,Horny Toad Cerveza,American Blonde Ale,16,0.053,25,COOP Ale Works,Oklahoma City,OK
