instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
280,359687.01666666666,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2
281,359687.01666666666,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3
282,359687.01666666666,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4
283,359687.01666666666,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3
284,359687.01666666666,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28
285,359687.01666666666,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72
286,359687.01666666666,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,202
287,359687.01666666666,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139
288,359687.01666666666,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38
289,359687.01666666666,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37
290,359687.01666666666,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52
291,359687.01666666666,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,83
292,359687.01666666666,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,3,39,42
293,359687.01666666666,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60
294,359687.01666666666,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78
295,359687.01666666666,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162
296,359687.01666666666,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144
297,359687.01666666666,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99
298,359687.01666666666,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64
299,359687.01666666666,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40
300,359687.01666666666,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30
301,359687.01666666666,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,15
302,359711.01666666666,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,14
303,359711.01666666666,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5
304,359711.01666666666,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1
305,359711.01666666666,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1
306,359711.01666666666,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8
307,359711.01666666666,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17
308,359711.01666666666,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70
309,359711.01666666666,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158
310,359711.01666666666,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117
311,359711.01666666666,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44
312,359711.01666666666,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53
313,359711.01666666666,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61
314,359711.01666666666,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77
315,359711.01666666666,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64
316,359711.01666666666,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68
317,359711.01666666666,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90
318,359711.01666666666,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159
319,359711.01666666666,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139
320,359711.01666666666,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92
321,359711.01666666666,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68
322,359711.01666666666,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52
323,359711.01666666666,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36
324,359711.01666666666,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27
325,359735.01666666666,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28
326,359735.01666666666,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,20
327,359735.01666666666,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12
328,359735.01666666666,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8
329,359735.01666666666,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5
330,359735.01666666666,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1
331,359735.01666666666,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3
332,359735.01666666666,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10
333,359735.01666666666,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23
334,359735.01666666666,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33
335,359735.01666666666,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,59
336,359735.01666666666,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,72
337,359735.01666666666,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89
338,359735.01666666666,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101
339,359735.01666666666,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118
340,359735.01666666666,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21,108,129
341,359735.01666666666,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33,95,128
342,359735.01666666666,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83
343,359735.01666666666,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84
344,359735.01666666666,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74
345,359735.01666666666,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41
346,359735.01666666666,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57
347,359735.01666666666,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26
348,359735.01666666666,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44
349,359759.01666666666,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39
350,359759.01666666666,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23
351,359759.01666666666,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16
352,359759.01666666666,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15
353,359759.01666666666,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1
354,359759.01666666666,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2
355,359759.01666666666,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1
356,359759.01666666666,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3
357,359759.01666666666,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18
358,359759.01666666666,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32
359,359759.01666666666,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79
360,359759.01666666666,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93
361,359759.01666666666,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104
362,359759.01666666666,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118
363,359759.01666666666,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91
364,359759.01666666666,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113
365,359759.01666666666,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99
366,359759.01666666666,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105
367,359759.01666666666,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67
368,359759.01666666666,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,14,47,61
369,359759.01666666666,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,7,50,57
370,359759.01666666666,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,6,22,28
371,359759.01666666666,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21
372,359759.01666666666,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18
373,359783.01666666666,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,1,16,17
374,359783.01666666666,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,1,15,16
375,359783.01666666666,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8
376,359783.01666666666,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,0,2,2
377,359783.01666666666,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,1,2,3
378,359783.01666666666,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,0,1,1
379,359783.01666666666,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,0,5,5
380,359783.01666666666,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,13
381,359783.01666666666,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,33
382,359783.01666666666,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47
383,359783.01666666666,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,57
384,359783.01666666666,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,9,55,64
385,359783.01666666666,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,10,70,80
386,359783.01666666666,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,13,80,93
387,359783.01666666666,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86
388,359783.01666666666,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93
389,359783.01666666666,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82
390,359783.01666666666,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,4,67,71
391,359783.01666666666,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92
392,359783.01666666666,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,2,58,60
393,359783.01666666666,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,4,29,33
394,359783.01666666666,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,3,24,27
395,359783.01666666666,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,13
396,359783.01666666666,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4
397,359807.01666666666,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3
398,359807.01666666666,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,0,22,22
399,359807.01666666666,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28
400,359807.01666666666,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35
401,359807.01666666666,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,61
402,359807.01666666666,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,1,124,125
403,359807.01666666666,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133
404,359807.01666666666,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99
405,359807.01666666666,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,83
406,359807.01666666666,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,41
407,359807.01666666666,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,33
408,359807.01666666666,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,19,20
409,359831.01666666666,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3,3
410,359831.01666666666,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7
411,359831.01666666666,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3
412,359831.01666666666,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,2
413,359831.01666666666,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7
414,359831.01666666666,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,32
415,359831.01666666666,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,90
416,359831.01666666666,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197
417,359831.01666666666,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109
418,359831.01666666666,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,47
419,359831.01666666666,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,52
420,359831.01666666666,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,70
421,359831.01666666666,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78
422,359831.01666666666,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,75
423,359831.01666666666,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,82
424,359831.01666666666,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,104
425,359831.01666666666,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,197
426,359831.01666666666,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,161
427,359831.01666666666,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112
428,359831.01666666666,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,76
429,359831.01666666666,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,59
430,359831.01666666666,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,59
431,359831.01666666666,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,28
432,359855.01666666666,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,13
433,359855.01666666666,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,5
434,359855.01666666666,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,2
435,359855.01666666666,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1
436,359855.01666666666,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1
437,359855.01666666666,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6
438,359855.01666666666,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35
439,359855.01666666666,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101
440,359855.01666666666,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249
441,359855.01666666666,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143
442,359855.01666666666,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,57
443,359855.01666666666,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,68
444,359855.01666666666,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,84
445,359855.01666666666,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98
446,359855.01666666666,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,81
447,359855.01666666666,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,8,62,70
448,359855.01666666666,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,83,91
449,359855.01666666666,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215
450,359855.01666666666,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,1,184,185
451,359855.01666666666,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,152
452,359855.01666666666,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124,126
453,359855.01666666666,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54,57
454,359855.01666666666,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56,56
455,359855.01666666666,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28,31
456,359879.01666666666,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21
457,359879.01666666666,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6
458,359879.01666666666,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2
459,359879.01666666666,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1
460,359879.01666666666,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1
461,359879.01666666666,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5
462,359879.01666666666,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27
463,359879.01666666666,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68
464,359879.01666666666,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217
465,359879.01666666666,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
466,359879.01666666666,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63
467,359879.01666666666,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59
468,359879.01666666666,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78
469,359879.01666666666,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73
470,359879.01666666666,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62
471,359879.01666666666,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65
472,359879.01666666666,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97
473,359879.01666666666,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161
474,359879.01666666666,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120
475,359879.01666666666,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96
476,359879.01666666666,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53
477,359879.01666666666,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41
478,359879.01666666666,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34
479,359879.01666666666,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27
480,359903.01666666666,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13,13
481,359903.01666666666,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,3,9,12
482,359903.01666666666,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11,11
483,359903.01666666666,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,1,6,7
484,359903.01666666666,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,0,3,3
485,359903.01666666666,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,0,2,2
486,359903.01666666666,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,0,8,8
487,359903.01666666666,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,1,26,27
488,359903.01666666666,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,3,37,40
489,359903.01666666666,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50,53
490,359903.01666666666,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,4,59,63
491,359903.01666666666,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,10,60,70
492,359903.01666666666,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,12,72,84
493,359903.01666666666,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,11,64,75
494,359903.01666666666,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,10,93,103
495,359903.01666666666,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,11,72,83
496,359903.01666666666,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0,8,59,67
497,359903.01666666666,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,0,54,54
498,359903.01666666666,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,6,53,59
499,359903.01666666666,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,1,44,45
500,359903.01666666666,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39,39
501,359903.01666666666,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,7,23,30
502,359903.01666666666,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,2,31,33
503,359927.01666666666,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,2,20,22
504,359927.01666666666,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,1,12,13
505,359927.01666666666,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,3,15,18
506,359927.01666666666,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,1,4,5
507,359927.01666666666,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,0,3,3
508,359927.01666666666,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,0,1,1
509,359927.01666666666,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,1,1,2
510,359927.01666666666,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,2,17,19
511,359927.01666666666,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,3,25,28
512,359927.01666666666,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,7,51,58
513,359927.01666666666,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,22,77,99
514,359927.01666666666,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,24,92,116
515,359927.01666666666,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,12,75,87
516,359927.01666666666,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,17,93,110
517,359927.01666666666,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,13,64,77
518,359927.01666666666,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,9,56,65
519,359927.01666666666,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,5,50,55
520,359927.01666666666,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,5,44,49
521,359927.01666666666,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,5,45,50
522,359927.01666666666,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,4,31,35
523,359927.01666666666,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,5,20,25
524,359927.01666666666,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,5,23,28
525,359927.01666666666,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,4,17,21
526,359951.01666666666,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,0,7,7
527,359951.01666666666,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,0,1,1
528,359951.01666666666,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,0,1,1
529,359951.01666666666,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,0,1,1
530,359951.01666666666,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,0,5,5
531,359951.01666666666,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,0,15,15
532,359951.01666666666,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,5,79,84
533,359951.01666666666,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,6,171,177
534,359951.01666666666,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,4,98,102
535,359951.01666666666,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,6,34,40
536,359951.01666666666,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,3,43,46
537,359951.01666666666,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,11,52,63
538,359951.01666666666,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,6,54,60
539,359951.01666666666,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,2,43,45
540,359951.01666666666,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,7,50,57
541,359951.01666666666,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,4,66,70
542,359951.01666666666,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,6,178,184
543,359951.01666666666,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,8,145,153
544,359951.01666666666,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,5,101,106
545,359951.01666666666,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,1,80,81
546,359951.01666666666,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,6,53,59
547,359951.01666666666,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,3,32,35
548,359951.01666666666,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,3,21,24
549,359975.01666666666,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,3,6,9
550,359975.01666666666,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,0,5,5
551,359975.01666666666,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,0,2,2
552,359975.01666666666,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,0,1,1
553,359975.01666666666,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,0,9,9
554,359975.01666666666,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,1,35,36
555,359975.01666666666,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,5,103,108
556,359975.01666666666,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,5,233,238
557,359975.01666666666,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,10,134,144
558,359975.01666666666,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,6,49,55
559,359975.01666666666,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,6,55,61
