instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
278,359687.0167,61,0,1,0,31,4,1,2.03859455,0.14,0.1212,0.59,0.2836,1,6,7
279,359687.0167,70,0,1,1,1,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2
280,359687.0167,48,0,1,2,81,4,1,1,0.14,0.001762039,0.5,0.3582,0,2,2
281,359687.0167,25,0,1,3,40,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3
282,359687.0167,69,0,1,-12.32302074,43,-4.444098613,1,1,0.14,-1.422752394,0.5,0.2537,0,4,4
283,359687.0167,80,0,1,5,63,4,1,1,0.14,0.20861393,0.5,0.2985,0,3,3
284,359687.0167,69,0,1,6,100,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28
285,359687.0167,98,0,1,7,74,4,1,1,0.12,0.1515,0.54,0.1343,405.1193617,72,72
286,359687.0167,79,0,1,8,59,4,1,1,0.14,0.1364,0.5,0.194,5,197,202
287,359687.0167,13,0,1,9,19,4,-1.335709302,1,0.14,0.1212,0.5,0.3284,2,137,139
288,359687.0167,-89.54572259,0,1,10,57,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38
289,359687.0167,55,0,1,11,78,4,1,2,0.2,0.1667,0.599917782,0.4478,4,-756.9935039,37
290,359687.0167,96,0,1,12,229.4435854,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52
291,359687.0167,56,0,-12.95574104,13,43,4,1,-0.121627692,0.22,0.197,0.41,0.4478,2,81,83
292,359687.0167,3,0,1,14,12,4,1,1,0.22,0.197,0.41,0.3881,3,39,42
293,359687.0167,43,0,1,15,51,4,1,0.270634848,0.24,0.2121,0.38,0.2985,5,55,60
294,359687.0167,59,0,1,16,45,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78
295,359687.0167,15,0,1,17,18,4,1,-2.868226653,0.2,0.1818,0.4,0.2836,4,158,162
296,359687.0167,15,0,1,18,11,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144
297,359687.0167,98,0,1,19,33,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99
298,359687.0167,83,0,1,20,80,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64
299,359687.0167,56,0,1,21,223.1122618,4,1,1,0.14,-0.183560759,0.46,0.2985,0,40,40
300,359687.0167,57,0,1,22,334.9676395,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30
301,359687.0167,48,0,1,23,78,4,1,-0.249734086,0.12,0.1364,0.5,0.194,1,14,15
302,359711.0167,22,0,1,0,49,5,1,1,0.12,0.1364,2.191659785,0.194,0,14,14
303,359711.0167,67,-3.467091059,1,1,62,5,1,1,0.1,0.1212,0.54,0.1642,14.65807947,5,5
304,359711.0167,90,0,1,-37.46886573,85,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1
305,359711.0167,33,0,1,3,291.9267536,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1
306,359711.0167,24,0,1,5,75,5,1,1,0.1,0.123039343,0.54,0.0896,0,8,8
307,359711.0167,5,0,1,6,62,10.77057619,1,1,0.1,0.1818,0.54,0,0,-161.7099736,17
308,359711.0167,49,0,1,7,39,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70
309,359711.0167,74,0,1,8,26,5,1,1,0.12,0.1667,0.68,0,2,156,158
310,359711.0167,32,0,1,9,85,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117
311,359711.0167,75,0,1,10,9,5,4.915326904,1,0.18,0.1818,0.55,0.194,4,40,44
312,345405.5155,30,0,1,11,97,5,1,1,0.18,0.1667,0.51,0.2836,-133.2674784,47,53
313,359711.0167,77,0,1,12,63,5,1,1,0.2,0.197,0.44,0.2537,2,59,61
314,359711.0167,94,0,1,13,5,5,1,1,0.22,0.197,0.37,0.3881,4,73,77
315,359711.0167,204.8792549,0,30.97624761,-0.947295727,53,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64
316,359711.0167,32,0,1,15,-249.3043323,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68
317,359711.0167,18,0,1,16,70,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90
318,359711.0167,69,0,-16.46775703,17,21,5,1,1,0.866288554,0.2273,0.41,0.1642,4,155,159
319,359711.0167,30,0,1,18,40,5,1,1,0.2,0.2576,0.47,0,5,-587.4706954,139
320,359711.0167,89,0,1,19,74,5,1,1,0.16,0.197,0.59,0.0896,3,89,92
321,359711.0167,54,0,1,20,63,5,1,1,0.18,0.2424,0.59,0,0,68,68
322,356095.2175,59,0,1,21,25,5,1,1,0.16,0.2273,0.69,0,4,48,52
-2361.061892,359711.0167,83,0,1,22,18,5,1,2,0.16,0.2273,0.69,0,2,34,36
324,359711.0167,79,0,1,23,53,5,1,2,0.18,0.2424,0.55,0,1,26,27
325,359735.0167,60,0,1,0,98,6,-1.279950447,1,0.18,0.2424,0.55,0,3,25,28
326,359735.0167,8,0,1,1,60,6,0,2,0.16,0.197,0.59,0.0896,2,18,20
327,346259.7758,28,0,1,2,10,6,0,2,0.16,0.197,0.59,0.0896,0,12,12
328,359735.0167,67,0,1,3,4,6,0,2,0.16,0.2273,0.59,0,1,7,8
329,359735.0167,25,0,1,4,83,6,-0.699322787,2,0.16,0.2273,0.59,0,0,479.1370364,5
15409.22075,359735.0167,9,0,1,66.02494422,72,6,1.191368472,1,0.16,0.2273,0.59,0,0,1,1
331,359735.0167,27,0,1.991142056,6,-53.51021482,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3
332,359735.0167,27,0,1,7,35,10.69159833,0,1,0.14,0.2121,0.63,0,1,9,10
333,359735.0167,89,0,1,8,63,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23
334,359735.0167,14,0,1,9,315.6751513,9.450650167,0,1,0.16,0.1818,0.64,0.1343,2,31,33
335,359735.0167,62,0.174785666,1,10,63,6,0,1,0.18,0.197,0.59,0.1642,2,57,59
336,359735.0167,42,0,1,11,2,6,0,1,0.2,0.197,0.55,0.2239,18,54,72
337,359735.0167,75,0,1,12,80,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89
338,359735.0167,6,0,1,13,81,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101
339,359735.0167,60,0,1,14,66,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118
340,359735.0167,50,0,1,15,30,6,0,2,0.32,0.3182,0.36,0.194,-257.5391315,108,129
341,359735.0167,10,0,1,16,71,6,0,2,0.34,0.3333,0.34,0.194,33,95,128
342,359735.0167,80,0,1,17,9,6,0,2,0.32,0.303,0.36,0.2836,29,54,83
343,359735.0167,11,0,1,18,58,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84
18983.40405,359735.0167,20,0,1,19,7,6,0,2,0.32,0.303,-0.183550141,0.2537,14,60,74
345,359735.0167,66,3.875292852,1,20,58,6,0,2,0.32,0.303,0.39,0.2537,6,35,41
346,359735.0167,81,0,1,-11.68872498,91,6,0,2,0.32,0.303,0.39,0.2239,6,51,57
347,359735.0167,62,0,1,22,57,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26
348,359735.0167,14,0,1,23,15,6,0,1,0.3,0.2879,0.45,0.2836,184.0282898,39,44
349,359759.0167,70,0,1,8.147368113,72,0,0,1,0.26,0.303,0.56,0,170.9293503,33,39
350,359759.0167,99,0,1,1,90,0,0,1,0.26,0.2727,1.383278459,0.1343,4,19,23
-2902.546957,359759.0167,12,0,1,2,74,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16
352,359759.0167,42,0,1,-59.09226347,76,0,0,1,0.22,0.2727,0.69,0,-120.1152787,6,15
353,359759.0167,100,0,1,4,185.5669386,0,0,1,-0.357477142,0.2576,0.56,0.1642,0,714.2990187,1
354,359759.0167,98,0,1,5,94,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2
355,359759.0167,83,0,1,6,22,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1
356,359759.0167,4,0,1,7,33,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3
357,359759.0167,97,0,1,8,16,0,0,1,0.22,0.2121,0.55,0.2836,185.2484252,18,18
358,359759.0167,5,0,11.1249879,9,43,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32
359,359759.0167,6,0,1,10,41,0,1.051560715,1,0.22,0.2121,0.51,0.2836,8,71,79
360,359759.0167,3,0,1,11,16,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93
361,359759.0167,11,0,1,12,9,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104
362,359759.0167,45,0,1,13,92,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118
363,359759.0167,79,0,1,14,71,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91
364,373691.2299,81,0,1,15,57,0,0,1,0.26,0.2424,0.73797792,0.2537,35,78,113
365,359759.0167,25,0,1,16,81,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99
366,359759.0167,274.2864841,-1.187685641,-8.389925403,17,75,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105
367,359759.0167,30,0,1,18,33,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67
368,359759.0167,101,0,2.152664114,19,70,0,-2.93941729,1,0.18,0.197,0.47,0.1343,14,47,61
-3310.752908,359759.0167,52,0,1,20,42,0,0,1,0.18,0.197,0.47,0.1642,7,338.4112106,57
370,359759.0167,62,0,1,21,1,0,0,1,0.18,0.197,0.51,0.1642,-8.859426112,22,28
371,359759.0167,14,0,1,22,36,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21
372,359759.0167,24,0,1,23,87,0,-0.524564448,2,0.2,0.2273,0.4,0.1045,0,18,18
373,359783.0167,72,0,1,0,1,1,1,2,0.2,0.197,-0.242057435,0.2239,1,16,17
374,359783.0167,100,0,1,1,1,1,1,2,0.2,0.197,0.44,0.194,1,15,16
375,359783.0167,53,0,1,2,1,1,1,2,0.18,0.1667,0.43,0.2537,0,8,8
376,359783.0167,73,0,1,3,1,1,1,2,0.18,0.1818,-0.188479518,0.194,0,2,2
377,359783.0167,61,0,1,4,1,1,1,2,0.18,0.197,0.43,0.1343,1,2,3
378,359783.0167,57,0,1,5,1,1,1,2,0.18,0.197,0.43,0.1642,0,1,1
379,359783.0167,66,0,1,6,1,1,1,2,0.18,0.1818,0.43,0.070184169,0,5,5
380,359783.0167,76,0,1,7,1,1,1,2,0.16,0.1818,0.5,0.1343,4,9,13
381,359783.0167,26,0,1,8,1,1,1,2,0.16,0.1515,0.47,0.2239,3,30,33
382,359783.0167,35,0,1,9,1,1,1,2,0.16,0.1515,0.47,0.2239,8,39,47
383,359783.0167,97,0,1,10,1,1,1,2,0.16,0.1515,0.5,0.2537,7,50,57
384,359783.0167,63,-0.249132135,1,43.63501943,1,1,1,2,0.16,0.1515,0.55,0.194,9,55,64
385,359783.0167,67,0,1,12,1,1,1,2,0.18,0.197,0.47,0.1343,10,70,80
386,359783.0167,48,0,1,13,1,1,1,2,0.18,0.197,0.47,0.1343,13,80,93
387,359783.0167,8,0,1,14,122.4625333,1,1,2,0.18,0.2121,0.43,0.1045,12,74,86
388,359783.0167,33,0,1,15,1,1,1,2,1.875011128,0.2121,0.47,-0.531664922,21,72,93
389,359783.0167,5,0,1,16,1,1,1,2,0.2,0.2121,0.47,0.320493289,6,76,82
390,359783.0167,16,0,1,17,1,1,1,1,0.2,0.197,0.51,0.194,4,67,71
391,359783.0167,28,0,1,18,1,1,1,2,0.18,0.1667,0.55,0.2537,7,85,92
392,327761.1762,27,0,1,19,1,1,1,3,0.18,0.1818,0.59,0.194,2,58,60
393,359783.0167,10,0,1,20,-137.5261795,1,1,3,0.16,0.1515,0.8,0.194,4,29,33
394,359783.0167,36,0,9.0553691,21,1,1,1,3,0.16,0.1515,0.8,0.194,3,24,27
395,359783.0167,86,0,1,22,1,1,1,3,0.14,0.1212,0.93,0.2537,0,13,13
396,359783.0167,53,0,1,-14.99494857,1,1,1,3,0.16,0.1364,0.86,0.2836,1,3,4
397,359807.0167,28,0,1,12,83,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3
398,359807.0167,43,0,1,13,85,2,1,2,0.2,0.197,0.86,0.2239,0,22,22
399,359807.0167,5,0,1,14,39,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28
400,359807.0167,23,0,1,15,71,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35
401,359807.0167,90,0,1,16,76,2,1,2,0.22,0.2273,0.87,0.194,0,61,61
153.1143448,359807.0167,100,0,1,17,16,2,1,2,0.22,0.2273,0.82,0.194,1,124,125
403,359807.0167,65,0.760105323,1,18,36,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133
404,359807.0167,66,0,1,19,68,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99
405,359807.0167,88,0,1,20,32,2,1.598570731,2,0.22,0.2727,0.87,0,0,83,83
406,359807.0167,50,0,1,21,46,2,1,2,0.22,0.2424,0.93,0.1045,0,41,41
407,359807.0167,30,0,1,-10.36568744,37,-0.932469461,1,2,0.22,0.2576,0.93,0.0896,0,33,33
408,359807.0167,21,0,1,23,31,2,1,2,0.22,0.2727,0.93,0,1,19,20
409,359831.0167,2,0,1,0,12,3,1,2,0.22,0.2727,0.93,0,0,3,3
410,359831.0167,79,0,1,1,65,3,1,3.657078668,0.22,0.2273,0.93,0.1343,1,6,7
13017.10629,359831.0167,47,0,1,2,49,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3
412,339952.6236,78,0,1,4,16,3,1,3,0.22,0.2273,1.017841412,0.1343,1,1,2
-13152.17971,359831.0167,15,0,1,29.87714453,89,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7
414,395764.1729,36,0,1,6,89,3,1,2,0.22,0.2576,0.93,0.0896,0,32,32
415,359831.0167,2,0,1,7,92,3,1,2,0.24,0.2576,0.92,0.1045,1,89,90
416,359831.0167,68,0,1,8,29,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197
417,373341.5099,61,0,1,9,89,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109
418,359831.0167,12,0,1,10,37,3,1,2,0.26,0.2727,0.93,0.1343,1,46,47
419,359831.0167,86,0,1,11,25,3,1,2,0.28,0.303,0.87,0.0896,5,47,52
420,359831.0167,66,0,1,12,32,3,1,2,0.3,0.3182,0.81,0.0896,5,65,70
421,359831.0167,29,0,1,13,85,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78
422,354695.5291,64,0,1,14,73,3,1,1,0.4,0.4091,0.58,0.2537,7,68,75
423,359831.0167,57,0,1,15,91,-5.519139274,1,1,0.4,0.4091,0.54,0.2836,4,78,82
424,359831.0167,18,0,1,16,65,3,1,1,0.38,0.3939,0.58,0.3881,64.81566066,94,104
425,359831.0167,65,0,1,17,82,3,1,1,0.36,0.3333,0.57,0.3284,7,190,197
426,359831.0167,10,0,1,18,67,3,1,-1.342289683,0.34,0.3182,0.61,0.2836,5,156,161
427,359831.0167,13,0,1,19,53,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112
428,359831.0167,19,0,1,20,16,3,1,1,0.32,0.303,0.49,0.2985,2,74,76
429,359831.0167,6,0,1,21,27,7.005572439,0.973216992,1,0.32,0.2879,0.49,1.337127362,4,55,59
430,359831.0167,47,0,1,22,71,3,1,1,0.3,0.303,0.52,0.1642,6,53,59
431,359831.0167,-43.4042535,0,1,15.59449449,65.13708112,8.240540111,1,1,1.164881836,0.2727,0.52,0.4627,1,27,28
432,359855.0167,16,0,1,0,89,4,1,1,0.26,0.2273,0.56,0.3881,5,8,13
433,359855.0167,94,0,1,1,31,4,1,1,0.26,0.465488517,0.56,0,2,3,5
434,359855.0167,90,0,1,2,24,4,1,1,0.26,0.2727,0.56,0,0,581.1684465,2
435,359855.0167,16,0,1,3,70,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1
436,359855.0167,90,0,1,4,12,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1
437,359855.0167,22,0,1,5,17,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6
438,359855.0167,64,0,1,6,83,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35
439,359855.0167,45,0,1,7,40,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101
440,359855.0167,21,0,1,8,8,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249
441,359855.0167,46,0,1,9,74,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143
442,359855.0167,86,0,1,10,60,4,1,1,0.26,0.2273,0.48,0.2985,-99.16464385,56,57
443,359855.0167,6,0,1,11,21,4,1,2,0.28,0.2727,0.45,0.1642,5,63,68
444,359855.0167,62,0,1,12,27,4,1,2,0.3,0.3333,0.42,0,7,77,84
445,359855.0167,49,0,1,13,23,4,1,2.31583556,0.28,0.2879,0.45,0.1045,12,86,98
446,359855.0167,101,0,1,14,96,4,1,2,0.3,0.303,0.45,-1.09046132,6,75,81
447,359855.0167,41,0,1,15,13,4,1,2,0.32,0.3182,0.45,0.194,8,556.4169054,70
448,359855.0167,88,0,1,-25.06569245,56,4,1,2,0.3,0.303,0.49,0.1343,8,83,91
449,359855.0167,53,0,1,17,49,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215
450,359855.0167,10,0,1,79.41229045,47,4,1,2,0.26,0.2576,0.56,0.194,1,184,185
451,359855.0167,7,0.735649088,1,19,34,4,1,1,0.26,0.2273,2.357292593,0.3284,6,146,152
452,359855.0167,89,0,1,20,27,5.717645584,1,2,0.26,0.2424,0.6,0.2836,2,124,126
453,359855.0167,76,0,1,21,22,4,1,5.159383744,0.24,0.2273,0.6,0.2537,3,54,57
454,359855.0167,13,0,1,22,89,4,1,2,0.24,0.2121,0.65,0.2836,7.091227778,56,56
455,359855.0167,56,0,1,23,50,4,1,2,0.24,0.2121,0.65,0.3284,3,28,31
-8017.851797,359879.0167,16,0,1,0,98,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21
457,359879.0167,68,0,1,1,45,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6
458,359879.0167,56,0,11.58408763,2,42,5,1,3,0.24,0.2424,0.75,0.528652906,0,2,2
459,359879.0167,41,0,2.717185555,3,56,5,1,3,0.22,0.2121,0.8,-1.149127196,0,1,1
460,359879.0167,82,0,1,4,60,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1
461,359879.0167,44,0,1,5,17,5,1,1,1.484606763,0.197,0.6,0.4179,1,4,5
462,359879.0167,61,0,1,6,75,5,1,-3.272153034,0.72689049,0.2121,0.55,0.2537,0,27,27
463,359879.0167,80,0,1,7,63,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68
464,359879.0167,100,0,1,8,95,5,-0.891123803,1,0.2,0.1818,0.47,0.3284,7,210,217
465,359879.0167,71,0,1,9,29,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
466,359879.0167,20,0,1,10,71,2.548460985,1,1,0.2,0.1667,0.47,0.4627,6,57,63
467,359879.0167,32,0,1,20.67917567,31,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59
468,359879.0167,52,0,1,12,87,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78
469,359879.0167,89,0,1,13,85,5,1,1,0.2,0.1515,0.21,0.5821,8,-541.1905055,73
470,359879.0167,52,0,1,14,63,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62
471,359879.0167,8,0,1,15,57,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65
472,359879.0167,38,0,1,16,22,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97
473,364197.7679,12,0,1,17,35,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161
474,359879.0167,76,0,1,18,20,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120
475,339120.1814,34,0,1,19,64,5,1,1,0.455865964,0.1061,0.3,0.3284,3,93,96
476,359879.0167,48,0,1,20,34,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53
477,359879.0167,5,0,1,21,14,5,1,1,0.08,0.88111625,0.38,0.2836,0,41,41
478,363296.4604,83,0,1,22,90,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34
479,359879.0167,54,0,1,23,41,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27
480,359903.0167,94,0,1,0,33,6,0,1,0.04,0.0303,0.45,0.2537,0,13,13
481,359903.0167,128.779091,0,1,1,69,6,0,2,0.04,0,0.41,0.3881,3,9,12
482,359903.0167,8,0,1,2,47,6,0,2,-0.175912541,0.0303,0.41,0.2537,0,11,11
483,359903.0167,10,0,1,3,28,6,0,2,0.016128523,0.0303,0.41,0.2836,1,6,7
484,359903.0167,66,0,1,4,23,6,0,2,0.02,0.0152,0.48,0.2985,0,3,3
485,328611.1637,53,0,1,6,34,6,0,2,0.02,1.31779326,0.44,0.2239,0,2,2
486,359903.0167,20,0,1,7,-0.527898875,6,0,1,0.02,0.0152,0.44,0.2836,0,8,8
487,359903.0167,92,0,-0.226629734,33.69562472,12,6,0,1,0.02,0,0.44,0.3284,1,511.4189424,27
488,359903.0167,46,0,1,9,71,6,0,1,0.04,0.0303,0.41,0.2537,3,37,40
489,359903.0167,12,0,1,10,44,6,0,2,0.04,0.0606,0.41,0.1642,3,50,53
490,359903.0167,73,0,1,11,39,6,0,2,0.06,0.0758,0.38,0.1343,4,59,63
491,359903.0167,7,0,1,12,97,6,0,2,0.06,0.1061,0.38,0.1045,10,60,70
492,359903.0167,67,0,1,13,90,6,0,1,0.08,0.1667,0.35,0,12,72,84
493,359903.0167,17,0,1,14,36,6,0,1,0.1,0.1364,0.33,0.1045,11,64,75
494,359903.0167,25,0,1,15,100,6,0,1,0.12,0.513967668,0.28,0,10,93,103
495,359903.0167,93,0,1,-41.13325517,11,6,0,1,0.12,0.1364,0.711406495,0.194,11,72,83
496,359903.0167,52,0,1,17,63,6,0,1,0.12,0.197,0.28,0.557005119,8,59,67
497,359903.0167,38,0,1,18,18,6,0,1,0.08,0.0909,0.35,0.194,0,54,54
498,359903.0167,67,0,1,19,56,-3.635895548,0,1,0.08,0.1061,0.35,0.1343,6,53,59
499,359903.0167,83,0,1,20,86,5.924845836,0,1,0.06,0.0758,1.304306314,0.1642,1,44,45
500,359903.0167,2,0,1,21,32,6,0,1,0.06,0.1061,0.41,0.0896,0,39,39
501,359903.0167,65,0,1,22,60,4.008113716,0,1,0.06,0.1515,0.49,0,7,23,30
502,359903.0167,46,0,1,23,13,6,0,1,0.04,0.0758,0.57,0.1045,2,31,33
503,339876.2416,60,0,1,0,88,0,0,1,0.04,0.0758,0.57,0.1045,2,20,22
-8821.99443,359927.0167,95,0,1,1,24,0,0,1.456870292,0.04,0.0758,0.57,0.1045,1,12,13
505,359927.0167,25,0,1,2,88,2.393620489,0,1,0.02,0.0606,0.62,0.1343,3,15,18
506,359927.0167,50,0,1,3,40,0,0,1,0.02,0.0606,0.62,0.1343,1,4,5
507,359927.0167,65,0,1,5,20,0,0,2,0.04,0.0758,0.57,0.1045,0,3,3
508,359927.0167,75,-2.868140312,1,6,44,0,0,2,0.04,0.0758,0.57,0.1045,0,1,1
509,359927.0167,69,0,1,7,15,0,0,1,0.08,0.1061,0.58,0.222230005,1,1,2
510,359927.0167,88,0,1,8,-2.784018872,0,-0.322114161,1,0.06,0.0758,0.62,0.1642,2,17,19
511,359927.0167,39,0,1,9,53,0,0,1,0.1,0.0758,0.54,0.3582,3,25,28
512,359927.0167,30,0,1,10,83,0,0,1,0.14,0.1061,0.46,0.3881,7,51,58
513,359927.0167,71,0,1,11,15,0,0,1,0.14,0.1364,0.43,0.2239,22,77,99
514,359927.0167,52,0,1,12,80,0,0,1,0.16,1.130538704,0.37,0.4627,24,92,116
515,359927.0167,83,0,1,13,71,0,0,1,0.14,0.1061,0.33,0.3881,12,75,87
516,359927.0167,36,0,1,14,24,0,0,1,0.16,0.1364,0.28,0.3582,17,93,110
-28104.10617,335142.6707,7,0,1,15,85,0,0,1,0.16,0.1364,0.28,0.3582,13,64,77
518,359927.0167,22,0,1,16,28,0,0,1,0.16,0.1364,0.26,0.3284,9,56,65
519,359927.0167,88,0,1,17,3,0,0,1,0.14,0.1061,0.26,0.3881,-178.9229899,50,55
520,359927.0167,77,0,1,18,22,0,0,1,0.12,0.1212,0.3,0.2537,5,44,49
521,359927.0167,4,0,1,19,77,0,0,1,0.12,0.1212,0.3,0.2836,5,45,50
522,359927.0167,70,0,1,20,4,0,0,1,0.1,0.1061,0.36,0.2537,4,31,35
523,359927.0167,3,0,1,21,69,0,0,1,0.1,0.1061,0.36,0.194,5,20,25
524,359927.0167,14,0,1,22,92,0,0,1,0.08,0.0909,0.38,0.194,5,23,28
525,359927.0167,85,0,1,23,-29.70956067,0,0,1,0.132069858,0.140612528,0.41,0.2239,4,17,21
526,359951.0167,8,0,1,0,41,1,1,1,0.06,0.0606,0.41,0.194,0,7,7
527,359951.0167,27,0,1,1,64,1,1,1,0.04,0.0455,0.45,0.194,0,1,1
528,359951.0167,30,0,1,3,62,1,1,1,0.04,0.0303,0.45,0.2537,0,1,1
529,359951.0167,57,0,1,4,48,1,1,1,0.02,0.0606,0.48,0.1343,0,1,1
530,359951.0167,100,0,1,5,41,1,1,1,0.02,0.0606,0.48,0.1343,0,5,5
531,359951.0167,4,0,1,6,86,1,1,1,0.02,0.0758,0.48,0.0896,0,15,15
532,359951.0167,91,0,1,7,61,1,1,1,0.02,0.1212,-0.486369033,0,5,79,84
533,357754.6372,85,0,1,8,95,1,1,1,0.04,0.1364,0.49,0,6,171,177
534,359951.0167,5,0,-25.96398797,9,12,1,1,1,0.06,0.1515,1.692328354,0,4,98,102
535,359951.0167,135.4763245,0,1,10,25,1,1,1,0.1,0.1364,0.42,0,6,34,40
536,359951.0167,99,0,1,11,38,1,1,1,0.1,0.1212,0.46,0.1343,3,43,46
537,359951.0167,49,0,1,12,73,-8.005237549,1,2,0.12,0.1364,0.42,0.194,11,52,63
538,359951.0167,74,0,1,13,33,1,1,2,0.14,0.1364,0.43,0.2239,6,54,60
539,363814.9288,87,0,1,14,100,1,1,2,0.14,0.1364,0.46,0.2239,2,43,45
540,359951.0167,42,0,1,15,58,1,-3.17797048,1,0.16,0.1667,0.585770392,0.1642,7,50,57
541,350441.3666,2,0,1,16,6,1,1,1,0.16,0.1515,0.47,0.2537,4,157.289891,70
542,359951.0167,64,0,1,17,82,1,1,1,0.14,0.1212,0.5,0.2537,6,178,184
543,359951.0167,79.5678931,0,1,18,26,1,2.020183243,1,0.14,0.1364,0.59,0.194,8,145,153
544,359951.0167,-34.43698801,0,1,19,87,1,1,1,0.14,0.1515,0.54,0.1642,5,101,106
545,359951.0167,74,0.873589396,-3.681743016,20,12,1,1,1,0.14,0.1364,0.59,0.194,1,80,81
546,359951.0167,61,-3.064963379,1,21,7,1,1,1,0.14,0.1515,0.63,0.1642,6,53,59
547,359951.0167,88,0,1,22,3,1,1,2,0.14,0.1364,0.63,0.2239,3,32,35
548,355290.2421,80,-3.516234931,1,23,5,1,1,2,0.16,0.1515,1.427521127,0.2537,3,21,24
549,359975.0167,32,0,1,0,21,2,1,2,0.16,0.1364,0.69,0.2836,3,6,9
550,359975.0167,3,0,19.50227903,1,54,2,1,2,0.16,0.1667,0.69,0.1642,0,5,5
551,359975.0167,57,0,1,2,47,2,1,1,0.16,0.1515,0.69,0.138637048,0,2,2
552,359975.0167,80,0,1,4,38,2,1,1,0.14,0.1667,0.74,0.1045,0,1,1
553,375460.5336,84,0,7.549224114,5,57,2,1,1,0.14,0.1364,0.74,0.2239,0,484.6591366,9
554,359975.0167,42,0,1,6,91,2,1,1,0.16,0.1818,0.74,0.1045,1,35,36
555,359975.0167,37,0,1,7,15,2,1,1,-0.120278234,0.1515,0.74,0.2239,5,103,108
