labels,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage
0,-108,0,1,113,20185,55,377,19305,55,581,0,0,-833,10366,26,-833,15130,27
0,-108,0,0,191,24054,57,454,11610,44,581,0,0,-833,10314,26,-833,12888,27
0,-108,0,0,191,24054,57,454,11610,44,581,0,0,-833,10314,26,-833,12888,27
0,-108,0,0,191,24054,57,454,11610,44,581,0,0,-833,10314,26,-833,12888,27
0,-108,0,0,191,24054,57,454,11610,44,581,0,0,-833,10314,26,-833,12888,27
0,-108,0,0,268,27724,57,477,97,1,581,0,0,-833,10158,26,-833,20070,29
0,-108,0,0,268,27724,57,477,97,1,581,0,0,-833,10158,26,-833,20070,29
0,-108,0,0,268,27724,57,477,97,1,581,0,0,-833,10158,26,-833,20070,29
0,-108,0,0,348,23655,58,477,86,1,581,0,0,-833,9950,26,-833,23347,29
0,-108,0,0,348,23655,58,477,86,1,581,0,0,-833,9950,26,-833,23347,29
0,-108,0,0,348,23655,58,477,86,1,581,0,0,-833,9950,26,-833,23347,29
0,-108,0,0,427,23940,57,477,66,1,581,0,0,-833,9716,26,-833,30162,29
0,-108,0,0,427,23940,57,477,66,1,581,0,0,-833,9716,26,-833,30162,29
0,-108,0,0,427,23940,57,477,66,1,581,0,0,-833,9716,26,-833,30162,29
0,-108,0,0,427,23940,57,477,66,1,581,0,0,-833,9716,26,-833,30162,29
0,-108,0,0,516,23199,57,477,0,0,581,0,0,-833,9118,26,-833,31557,31
0,-108,0,0,516,23199,57,477,0,0,581,0,0,-833,9118,26,-833,31557,31
0,-108,0,0,516,23199,57,477,0,0,581,0,0,-833,9118,26,-833,31557,31
0,-108,0,0,516,23199,57,477,0,0,581,0,0,-833,9118,26,-833,31557,31
0,-108,0,0,594,22800,58,477,0,0,581,0,0,-833,5896,26,-833,544,32
0,-108,0,0,594,22800,58,477,0,0,581,0,0,-833,5896,26,-833,544,32
0,-108,0,0,594,22800,58,477,0,0,581,0,0,-833,5896,26,-833,544,32
0,-108,0,0,594,22800,58,477,0,0,581,0,0,-833,5896,26,-833,544,32
0,0,2520,12,675,24528,56,477,0,0,581,0,0,-833,8520,26,-833,30782,31
0,0,2520,12,675,24528,56,477,0,0,581,0,0,-833,8520,26,-833,30782,31
0,0,2520,12,675,24528,56,477,0,0,581,0,0,-833,8520,26,-833,30782,31
0,0,2520,12,675,24528,56,477,0,0,581,0,0,-833,8520,26,-833,30782,31
0,48,25245,55,753,19250,54,477,0,0,581,0,0,-833,5344,26,-833,30162,31
0,48,25245,55,753,19250,54,477,0,0,581,0,0,-833,5344,26,-833,30162,31
0,48,25245,55,753,19250,54,477,0,0,581,0,0,-833,5344,26,-833,30162,31
0,128,19602,55,832,20160,56,477,0,0,581,0,0,-833,7974,24,-833,28953,31
0,128,19602,55,832,20160,56,477,0,0,581,0,0,-833,7974,24,-833,28953,31
0,128,19602,55,832,20160,56,477,0,0,581,0,0,-833,7974,24,-833,28953,31
0,206,21560,56,878,456,4,477,0,0,581,0,0,-833,7714,24,-833,22883,29
0,206,21560,56,878,456,4,477,0,0,581,0,0,-833,7714,24,-833,22883,29
0,206,21560,56,878,456,4,477,0,0,581,0,0,-833,7714,24,-833,22883,29
0,283,25984,58,878,294,2,477,0,0,581,0,0,-833,7714,24,-833,14698,27
0,283,25984,58,878,294,2,477,0,0,581,0,0,-833,7714,24,-833,14698,27
0,283,25984,58,878,294,2,477,0,0,581,0,0,-833,7714,24,-833,14698,27
0,283,25984,58,878,294,2,477,0,0,581,0,0,-833,7714,24,-833,14698,27
0,283,25984,58,878,294,2,477,0,0,581,0,0,-833,7714,24,-833,14698,27
0,361,22059,56,878,184,2,477,0,0,581,0,0,-833,7376,26,-833,11350,26
0,361,22059,56,878,184,2,477,0,0,581,0,0,-833,7376,26,-833,11350,26
0,361,22059,56,878,184,2,477,0,0,581,0,0,-833,7376,26,-833,11350,26
0,441,24966,57,878,162,2,477,0,0,581,0,0,-833,4600,24,-833,3496,26
0,441,24966,57,878,162,2,477,0,0,581,0,0,-833,4600,24,-833,3496,26
0,441,24966,57,878,162,2,477,0,0,581,0,0,-833,4600,24,-833,3496,26
0,441,24966,57,878,162,2,477,0,0,581,0,0,-833,4600,24,-833,3496,26
0,520,21780,55,878,120,1,477,0,0,581,0,0,-833,4528,26,-833,6778,24
0,520,21780,55,878,120,1,477,0,0,581,0,0,-833,4528,26,-833,6778,24
0,520,21780,55,878,120,1,477,0,0,581,0,0,-833,4528,26,-833,6778,24
0,579,13728,39,878,51,2,477,0,0,581,0,0,-833,4336,24,-833,7454,26
0,579,13728,39,878,51,2,477,0,0,581,0,0,-833,4336,24,-833,7454,26
0,579,13728,39,878,51,2,477,0,0,581,0,0,-833,4336,24,-833,7454,26
0,616,79,1,878,35,1,477,0,0,581,0,0,-833,4336,24,-833,8026,26
0,616,79,1,878,35,1,477,0,0,581,0,0,-833,4336,24,-833,8026,26
0,616,79,1,878,35,1,477,0,0,581,0,0,-833,4336,24,-833,8026,26
0,575,22356,52,878,0,1,477,0,0,581,0,0,-833,4336,26,-833,9092,26
0,575,22356,52,878,0,1,477,0,0,581,0,0,-833,4336,26,-833,9092,26
0,575,22356,52,878,0,1,477,0,0,581,0,0,-833,4336,26,-833,9092,26
0,496,22904,56,878,20,1,477,0,0,581,0,0,-833,7116,26,-833,9092,26
0,496,22904,56,878,20,1,477,0,0,581,0,0,-833,7116,26,-833,9690,26
0,496,22904,56,878,20,1,477,0,0,581,0,0,-833,7116,26,-833,9690,26
0,496,22904,56,878,20,1,477,0,0,581,0,0,-833,7116,26,-833,9690,26
0,496,22904,56,878,20,1,477,0,0,581,0,0,-833,7116,26,-833,9690,26
0,496,22904,56,878,20,1,477,0,0,581,0,0,-833,7116,26,-833,9690,26
0,417,21670,55,878,0,1,477,0,0,581,0,0,-833,4336,26,-833,11674,27
0,417,21670,55,878,0,1,477,0,0,581,0,0,-833,4336,26,-833,11674,27
0,417,21670,55,878,0,1,477,0,0,581,0,0,-833,4336,26,-833,11674,27
0,340,23016,56,878,0,0,477,0,0,581,0,0,-833,7116,24,-833,12106,27
0,340,23016,56,878,0,0,477,0,0,581,0,0,-833,7116,24,-833,12106,27
0,340,23016,56,878,0,0,477,0,0,581,0,0,-833,7116,24,-833,12106,27
0,261,21504,56,878,0,1,477,0,0,581,0,0,-833,4672,24,-833,10964,27
0,261,21504,56,878,0,1,477,0,0,581,0,0,-833,4672,24,-833,10964,27
0,261,21504,56,878,0,1,477,0,0,581,0,0,-833,4672,24,-833,10964,27
0,184,28826,58,-39,30731,57,477,0,0,581,0,0,-833,4336,26,-833,13456,27
1,184,28826,58,-39,30731,57,477,0,0,581,0,0,-833,4336,26,-833,13456,27
1,184,28826,58,-39,30731,57,477,0,0,581,0,0,-833,4336,26,-833,13456,27
1,184,28826,58,-39,30731,57,477,0,0,581,0,0,-833,4336,26,-833,13456,27
1,184,28826,58,-39,30731,57,477,0,0,581,0,0,-833,4336,26,-833,13456,27
1,104,21010,56,-118,27672,52,477,0,0,581,0,0,-833,7376,26,-833,14239,27
1,104,21010,56,-118,27672,52,477,0,0,581,0,0,-833,7376,26,-833,14239,27
1,104,21010,56,-118,27672,52,477,0,0,581,0,0,-833,7376,26,-833,14239,27
1,27,11111,41,-197,27530,54,477,0,0,581,0,0,-833,4600,26,-833,15130,27
1,27,11111,41,-197,27530,54,477,0,0,581,0,0,-833,4600,26,-833,15130,27
1,27,11111,41,-197,27530,54,477,0,0,581,0,0,-833,4600,26,-833,15130,27
1,8,90,1,-274,34721,57,477,0,0,581,0,0,-833,4600,24,-833,16075,29
1,8,90,1,-274,34721,57,477,0,0,581,0,0,-833,4600,24,-833,16075,29
1,8,90,1,-274,34721,57,477,0,0,581,0,0,-833,4600,24,-833,16075,29
1,8,0,1,-323,420,4,477,0,0,581,0,0,-732,29416,248,-729,21940,249
0,8,0,1,-323,420,4,477,0,0,581,0,0,-732,29416,248,-729,21940,249
0,8,0,1,-323,420,4,477,0,0,581,0,0,-732,29416,248,-729,21940,249
0,8,0,1,-323,420,4,477,0,0,581,0,0,-732,29416,248,-729,21940,249
0,8,0,1,-323,420,4,477,0,0,581,0,0,-732,29416,248,-729,21940,249
0,8,0,0,-323,98,1,477,0,0,581,0,0,-358,29504,446,-352,27916,448
0,8,0,0,-323,98,1,477,0,0,581,0,0,-358,29504,446,-352,27916,448
0,8,0,0,-323,98,1,477,0,0,581,0,0,-358,29504,446,-352,27916,448
0,8,0,0,-323,98,1,477,0,0,581,0,0,-358,29504,446,-352,27916,448
0,8,0,0,-323,24,1,477,0,0,581,0,0,-50,4156,144,-48,22167,147
0,8,0,0,-323,24,1,477,0,0,581,0,0,-50,4156,144,-48,22167,147
0,8,0,0,-323,24,1,477,0,0,581,0,0,-50,4156,144,-48,22167,147
0,8,0,0,0,1804,12,477,0,0,581,0,0,0,4672,26,0,7600,24
0,8,0,0,0,1804,12,477,0,0,581,0,0,0,4672,26,0,7600,24
0,8,0,0,0,1804,12,477,0,0,581,0,0,0,4672,26,0,7600,24
0,8,0,0,-62,27132,57,477,0,0,581,0,0,0,3996,26,0,10756,24
0,8,0,0,-62,27132,57,477,0,0,581,0,0,0,3996,26,0,10756,24
0,8,0,0,-62,27132,57,477,0,0,581,0,0,0,3996,26,0,10756,24
0,8,0,0,-142,23240,57,477,0,0,581,0,0,0,2320,24,0,7720,24
0,8,0,0,-142,23240,57,477,0,0,581,0,0,0,2320,24,0,7720,24
0,8,0,0,-142,23240,57,477,0,0,581,0,0,0,2320,24,0,7720,24
0,8,0,0,-142,23240,57,477,0,0,581,0,0,0,2320,24,0,7720,24
0,8,0,0,-142,23240,57,477,0,0,581,0,0,0,2320,24,0,7720,24
0,8,0,0,-220,26163,57,477,0,0,581,0,0,0,5764,26,0,11484,26
0,8,0,0,-220,26163,57,477,0,0,581,0,0,0,5764,26,0,11484,26
0,8,0,0,-220,26163,57,477,0,0,581,0,0,0,5764,26,0,11484,26
0,8,0,0,-299,19278,54,0,0,0,581,0,0,0,6648,26,0,11822,26
0,8,0,0,-299,19278,54,0,0,0,581,0,0,0,6648,26,0,11822,26
0,8,0,0,-299,19278,54,0,0,0,581,0,0,0,6648,26,0,11822,26
0,8,0,0,-299,19278,54,0,0,0,581,0,0,0,6648,26,0,11822,26
0,8,0,0,-378,25056,58,-47,20776,56,581,0,0,0,8442,26,0,11822,26
0,8,0,0,-378,25056,58,-47,20776,56,581,0,0,0,8442,26,0,11822,26
0,8,0,0,-378,25056,58,-47,20776,56,581,0,0,0,8442,26,0,11822,26
0,8,0,0,-456,23650,55,-125,19140,56,581,0,0,0,10626,27,0,8080,26
0,8,0,0,-456,23650,55,-125,19140,56,581,0,0,0,10626,27,0,8080,26
0,8,0,0,-456,23650,55,-125,19140,56,581,0,0,0,10626,27,0,8080,26
0,8,0,0,-532,5616,36,-203,24136,55,581,0,0,0,14212,27,0,8080,24
0,8,0,0,-532,5616,36,-203,24136,55,581,0,0,0,14212,27,0,8080,24
0,8,0,0,-532,5616,36,-203,24136,55,581,0,0,0,14212,27,0,8080,24
0,8,0,0,-532,5616,36,-203,24136,55,581,0,0,0,14212,27,0,8080,24
0,8,0,0,-545,174,2,-282,20007,57,581,0,0,0,19432,29,0,10756,26
0,8,0,0,-545,174,2,-282,20007,57,581,0,0,0,19432,29,0,10756,26
0,8,0,0,-545,174,2,-282,20007,57,581,0,0,0,19432,29,0,10756,26
0,8,0,0,-545,174,2,-282,20007,57,581,0,0,0,19432,29,0,10756,26
0,8,0,0,-545,142,1,-359,24054,57,581,0,0,0,21259,29,0,7048,24
0,8,0,0,-545,142,1,-359,24054,57,581,0,0,0,21259,29,0,7048,24
0,8,0,0,-545,142,1,-359,24054,57,581,0,0,0,21259,29,0,7048,24
0,8,0,0,-545,50,1,-439,20240,55,581,0,0,0,22680,29,0,6736,24
0,8,0,0,-545,50,1,-439,20240,55,581,0,0,0,22680,29,0,6736,24
0,8,0,0,-545,50,1,-439,20240,55,581,0,0,0,22680,29,0,6736,24
0,8,0,0,-545,29,1,-518,17820,56,581,0,0,0,22970,29,0,6328,24
0,8,0,0,-545,29,1,-518,17820,56,581,0,0,0,22970,29,0,6328,24
0,8,0,0,-545,29,1,-518,17820,56,581,0,0,0,22970,29,0,6328,24
0,8,0,0,-545,29,1,-518,17820,56,581,0,0,0,22970,29,0,6328,24
0,8,0,0,-545,29,1,-518,17820,56,581,0,0,0,22970,29,0,6328,24
0,8,0,0,-545,0,1,-597,21840,55,581,0,0,0,22825,29,0,5872,24
0,8,0,0,-545,0,1,-597,21840,55,581,0,0,0,22825,29,0,5872,24
0,8,0,0,-545,0,1,-597,21840,55,581,0,0,0,22825,29,0,5872,24
0,8,0,0,-545,0,0,-675,19525,55,-13,23660,52,0,22593,29,0,5440,24
0,8,0,0,-545,0,0,-675,19525,55,-13,23660,52,0,22593,29,0,5440,24
0,8,0,0,-545,0,0,-675,19525,55,-13,23660,52,0,22593,29,0,5440,24
0,8,0,0,-545,0,0,-675,19525,55,-13,23660,52,0,22593,29,0,5440,24
0,8,0,0,-545,0,0,-754,17808,56,-92,25800,60,0,19867,29,0,3434,26
0,8,0,0,-545,0,0,-754,17808,56,-92,25800,60,0,19867,29,0,3434,26
0,8,0,0,-545,0,0,-754,17808,56,-92,25800,60,0,19867,29,0,3434,26
0,8,0,0,-545,0,0,-832,16588,52,-170,26163,57,0,13699,27,0,5008,24
0,8,0,0,-545,0,0,-832,16588,52,-170,26163,57,0,13699,27,0,5008,24
0,8,0,0,-545,0,0,-832,16588,52,-170,26163,57,0,13699,27,0,5008,24
0,8,0,0,-545,0,0,-874,696,4,-248,25023,58,0,11620,26,0,5008,24
0,8,0,0,-545,0,0,-874,696,4,-248,25023,58,0,11620,26,0,5008,24
0,8,0,0,-545,0,0,-874,696,4,-248,25023,58,0,11620,26,0,5008,24
0,8,0,0,-545,0,0,-875,303,2,-326,22743,58,0,4720,26,0,2974,26
0,8,0,0,-545,0,0,-875,303,2,-326,22743,58,0,4720,26,0,2974,26
0,8,0,0,-545,0,0,-875,303,2,-326,22743,58,0,4720,26,0,2974,26
0,8,0,0,-545,0,0,-875,303,2,-326,22743,58,0,4720,26,0,2974,26
0,8,0,0,-545,0,0,-875,303,2,-326,22743,58,0,4720,26,0,2974,26
0,8,0,0,-545,0,0,-875,267,3,-404,24528,56,0,5400,24,0,3434,24
0,8,0,0,-545,0,0,-875,267,3,-404,24528,56,0,5400,24,0,3434,24
0,8,0,0,-545,0,0,-875,267,3,-404,24528,56,0,5400,24,0,3434,24
0,8,0,0,-545,0,0,-875,164,2,-483,22401,57,0,4854,26,0,5008,24
0,8,0,0,-545,0,0,-875,164,2,-483,22401,57,0,4854,26,0,5008,24
0,8,0,0,-545,0,0,-875,164,2,-483,22401,57,0,4854,26,0,5008,24
0,8,0,0,-545,0,0,-875,164,2,-483,22401,57,0,4854,26,0,5008,24
0,8,0,0,-545,0,0,-875,124,2,-557,25137,57,0,2128,26,0,3434,23
0,8,0,0,-545,0,0,-875,124,2,-557,25137,57,0,2128,26,0,3434,23
0,8,0,0,-545,0,0,-875,124,2,-557,25137,57,0,2128,26,0,3434,23
0,-108,0,0,0,49,1,-1269,0,0,-627,19760,52,0,7766,26,0,7720,24
0,-108,0,0,0,49,1,-1269,0,0,-627,19760,52,0,7766,26,0,7720,24
0,-108,0,0,0,49,1,-1269,0,0,-627,19760,52,0,7766,26,0,7720,24
0,-108,0,0,0,49,1,-1269,0,0,-12,30840,61,0,7636,26,0,7408,24
0,-108,0,0,0,49,1,-1269,0,0,-12,30840,61,0,7636,26,0,7408,24
0,-108,0,0,0,49,1,-1269,0,0,-12,30840,61,0,7636,26,0,7408,24
0,-108,0,0,0,49,1,-1269,0,0,66,19764,54,0,7246,26,0,7408,24
0,-108,0,0,0,49,1,-1269,0,0,66,19764,54,0,7246,26,0,7408,24
0,-108,0,0,0,49,1,-1269,0,0,66,19764,54,0,7246,26,0,7408,24
0,-108,0,0,0,49,1,-1269,0,0,66,19764,54,0,7246,26,0,7408,24
0,-108,0,0,0,49,1,-1269,0,0,66,19764,54,0,7246,26,0,7408,24
0,-108,0,0,0,46,1,-1269,0,0,144,19965,55,0,7246,26,0,10366,26
0,-108,0,0,0,46,1,-1269,0,0,144,19965,55,0,7246,26,0,10366,26
0,-108,0,0,0,46,1,-1269,0,0,144,19965,55,0,7246,26,0,10366,26
0,-108,0,0,0,46,1,-1269,0,0,222,26912,57,0,6986,26,0,5435,24
0,-108,0,0,0,46,1,-1269,0,0,222,26912,57,0,6986,26,0,5435,24
0,-108,0,0,0,46,1,-1269,0,0,222,26912,57,0,6986,26,0,5435,24
0,-108,0,0,0,46,1,-1269,0,0,222,26912,57,0,6986,26,0,5435,24
0,-108,0,0,0,44,1,-1269,0,0,300,21492,55,0,6986,26,0,7096,24
0,-108,0,0,0,44,1,-1269,0,0,300,21492,55,0,6986,26,0,7096,24
0,-108,0,0,0,44,1,-1269,0,0,300,21492,55,0,6986,26,0,7096,24
0,-108,0,0,0,44,1,-1269,0,0,300,21492,55,0,6986,26,0,7096,24
0,-108,0,0,0,43,1,18,22288,56,378,26042,57,0,6726,26,0,7048,24
0,-108,0,0,0,43,1,18,22288,56,378,26042,57,0,6726,26,0,7048,24
0,-108,0,0,0,43,1,18,22288,56,378,26042,57,0,17346,26,0,7048,24
1,-108,0,0,0,43,1,96,18954,54,456,21615,55,0,21970,26,0,7048,24
1,-108,0,0,0,43,1,96,18954,54,456,21615,55,0,21970,26,0,7048,24
1,-108,0,0,0,43,1,96,18954,54,456,21615,55,0,21970,26,0,7048,24
1,-108,0,0,0,43,1,175,17442,52,534,19440,55,0,24103,27,0,6736,26
1,-108,0,0,0,43,1,175,17442,52,534,19440,55,0,24103,27,0,6736,26
1,-108,0,0,0,43,1,175,17442,52,534,19440,55,0,24103,27,0,6736,26
1,-108,0,0,0,44,1,256,22055,55,574,89,1,0,29675,27,0,7048,24
1,-108,0,0,0,44,1,256,22055,55,574,89,1,0,29675,27,0,7048,24
1,-108,0,0,0,44,1,256,22055,55,574,89,1,0,29675,27,0,7048,24
1,-108,0,0,0,44,1,256,22055,55,574,89,1,0,29675,27,0,7048,24
1,-108,0,0,0,44,1,256,22055,55,574,89,1,0,29675,27,0,7048,24
1,-108,0,0,0,44,1,335,24476,58,574,70,0,0,28153,29,0,7048,24
1,-108,0,0,0,44,1,335,24476,58,574,70,0,0,28153,29,0,7048,24
1,-108,0,0,0,44,1,335,24476,58,574,70,0,0,28153,29,0,7048,24
1,-108,0,0,0,39,1,391,2090,11,574,0,0,-79,42896,282,-82,13858,282
1,-108,0,0,0,39,1,391,2090,11,574,0,0,-79,42896,282,-82,13858,282
1,-108,0,0,0,39,1,391,2090,11,574,0,0,-79,42896,282,-82,13858,282
1,-108,0,0,0,39,1,391,2090,11,574,0,0,-79,42896,282,-82,13858,282
1,-108,0,0,0,39,1,391,1080,6,574,0,0,-429,21148,484,-435,8272,483
1,-108,0,0,0,39,1,391,1080,6,574,0,0,-429,21148,484,-435,8272,483
1,-108,0,0,0,39,1,391,1080,6,574,0,0,-429,21148,484,-435,8272,483
1,-108,0,0,0,39,1,391,82,1,574,0,0,-762,35272,225,-765,11768,223
1,-108,0,0,0,39,1,391,82,1,574,0,0,-762,35272,225,-765,11768,223
1,-108,0,0,0,39,1,391,82,1,574,0,0,-762,35272,225,-765,11768,223
1,-108,0,0,0,41,1,0,0,0,574,0,0,-832,30016,29,-832,18011,29
1,-108,0,0,0,41,1,0,0,0,574,0,0,-832,30016,29,-832,18011,29
1,-108,0,0,0,41,1,0,0,0,574,0,0,-832,30016,29,-832,18011,29
1,-108,0,0,0,39,1,54,17628,52,574,0,0,-833,34402,29,-833,22245,27
1,-108,0,0,0,39,1,54,17628,52,574,0,0,-833,34402,29,-833,22245,27
1,-108,0,0,0,39,1,54,17628,52,574,0,0,-833,34402,29,-833,22245,27
1,-108,0,0,0,39,1,54,17628,52,574,0,0,-833,34402,29,-833,22245,27
1,-108,0,0,0,39,1,54,17628,52,574,0,0,-833,34402,29,-833,22245,27
1,-108,0,0,0,44,1,131,23940,56,574,0,0,-833,27667,27,-833,21056,29
1,-108,0,0,0,44,1,131,23940,56,574,0,0,-833,27667,27,-833,21056,29
1,-108,0,0,0,44,1,131,23940,56,574,0,0,-833,27667,27,-833,21056,29
1,-108,0,0,0,39,1,211,18824,52,574,0,0,-833,23560,27,-833,20157,29
1,-108,0,0,0,39,1,211,18824,52,574,0,0,-833,23560,27,-833,20157,29
1,-108,0,0,0,39,1,211,18824,52,574,0,0,-833,23560,27,-833,20157,29
1,-108,0,0,0,39,1,211,18824,52,574,0,0,-833,23560,27,-833,20157,29
1,-108,0,0,25,23432,57,289,19600,56,574,0,0,-833,21714,26,-833,15940,27
1,-108,0,0,25,23432,57,289,19600,56,574,0,0,-833,21714,26,-833,15940,27
1,-108,0,0,25,23432,57,289,19600,56,574,0,0,-833,21714,26,-833,15940,27
1,-108,0,0,104,22055,55,368,22120,56,574,0,0,-833,21064,26,-833,14995,29
1,-108,0,0,104,22055,55,368,22120,56,574,0,0,-833,21064,26,-833,14995,29
1,-108,0,0,104,22055,55,368,22120,56,574,0,0,-833,21064,26,-833,14995,29
1,-108,0,0,183,21504,56,447,14308,49,574,0,0,-833,20440,24,-833,14563,29
1,-108,0,0,183,21504,56,447,14308,49,574,0,0,-833,20440,24,-833,14563,29
1,-108,0,0,183,21504,56,447,14308,49,574,0,0,-833,20440,24,-833,14563,29
1,-108,0,0,183,21504,56,447,14308,49,574,0,0,-833,20440,24,-833,14563,29
1,-108,0,0,183,21504,56,447,14308,49,574,0,0,-833,20440,24,-833,14563,29
1,-108,0,0,261,24339,57,477,156,2,574,0,0,-833,19504,26,-833,19954,27
1,-108,0,0,261,24339,57,477,156,2,574,0,0,-833,19504,26,-833,19954,27
1,-108,0,0,261,24339,57,477,156,2,574,0,0,-833,19504,26,-833,19954,27
1,-108,0,0,339,22624,55,478,110,2,574,0,0,-833,18672,26,-833,26504,29
1,-108,0,0,339,22624,55,478,110,2,574,0,0,-833,18672,26,-833,26504,29
1,-108,0,0,339,22624,55,478,110,2,574,0,0,-833,18672,26,-833,26504,29
1,-108,0,0,339,22624,55,478,110,2,574,0,0,-833,18672,26,-833,26504,29
1,-108,0,0,418,21660,57,478,44,1,574,0,0,-833,4408,24,-833,24884,29
0,-108,0,0,418,21660,57,478,44,1,574,0,0,-833,4408,24,-833,24884,29
0,-108,0,0,418,21660,57,478,44,1,574,0,0,-833,4408,24,-833,24884,29
0,-108,0,0,418,21660,57,478,44,1,574,0,0,-833,4408,24,-833,24884,29
0,-108,0,0,496,26220,56,478,28,1,574,0,0,-833,6648,26,-833,26827,29
0,-108,0,0,496,26220,56,478,28,1,574,0,0,-833,6648,26,-833,26827,29
0,-108,0,0,496,26220,56,478,28,1,574,0,0,-833,6648,26,-833,26827,29
0,-108,0,0,574,23484,57,478,0,0,574,0,0,-833,3376,24,-833,26827,31
0,-108,0,0,574,23484,57,478,0,0,574,0,0,-833,3376,24,-833,26827,31
0,-108,0,0,574,23484,57,478,0,0,574,0,0,-833,3376,24,-833,26827,31
0,-108,0,0,574,23484,57,478,0,0,574,0,0,-833,3376,24,-833,26827,31
0,0,0,0,652,20776,57,478,0,0,574,0,0,-833,3304,24,-833,31092,29
0,0,0,0,652,20776,57,478,0,0,574,0,0,-833,3304,24,-833,31092,29
0,0,0,0,652,20776,57,478,0,0,574,0,0,-833,3304,24,-833,31092,29
0,28,21777,50,731,20358,54,478,0,0,574,0,0,-833,3376,24,-833,26392,29
0,28,21777,50,731,20358,54,478,0,0,574,0,0,-833,3376,24,-833,26392,29
0,28,21777,50,731,20358,54,478,0,0,574,0,0,-833,3376,24,-833,26392,29
0,105,18144,52,808,24360,58,478,0,0,574,0,0,-833,2100,23,-833,29573,29
0,105,18144,52,808,24360,58,478,0,0,574,0,0,-833,2100,23,-833,29573,29
0,105,18144,52,808,24360,58,478,0,0,574,0,0,-833,2100,23,-833,29573,29
0,182,28609,60,875,2356,19,478,0,0,574,0,0,-833,6570,24,-833,27372,31
0,182,28609,60,875,2356,19,478,0,0,574,0,0,-833,6570,24,-833,27372,31
0,182,28609,60,875,2356,19,478,0,0,574,0,0,-833,6570,24,-833,27372,31
0,182,28609,60,875,2356,19,478,0,0,574,0,0,-833,6570,24,-833,27372,31
0,262,26912,57,878,376,3,478,0,0,574,0,0,-833,3856,24,-833,15616,27
0,262,26912,57,878,376,3,478,0,0,574,0,0,-833,3856,24,-833,15616,27
0,262,26912,57,878,376,3,478,0,0,574,0,0,-833,3856,24,-833,15616,27
0,262,26912,57,878,376,3,478,0,0,574,0,0,-833,3856,24,-833,15616,27
0,262,26912,57,878,376,3,478,0,0,574,0,0,-833,3856,24,-833,15616,27
0,341,24136,56,878,246,2,478,0,0,574,0,0,-833,4096,24,-833,10080,26
0,341,24136,56,878,246,2,478,0,0,574,0,0,-833,4096,24,-833,10080,26
0,341,24136,56,878,246,2,478,0,0,574,0,0,-833,4096,24,-833,10080,26
0,419,23940,57,878,130,2,478,0,0,574,0,0,-833,3043,24,-833,6492,26
0,419,23940,57,878,130,2,478,0,0,574,0,0,-833,3043,24,-833,6492,26
0,419,23940,57,878,130,2,478,0,0,574,0,0,-833,3043,24,-833,6492,26
0,419,23940,57,878,130,2,478,0,0,574,0,0,-833,3043,24,-833,6492,26
0,498,19062,54,878,72,1,478,0,0,574,0,0,-833,4600,24,-833,6388,24
0,498,19062,54,878,72,1,478,0,0,574,0,0,-833,4600,24,-833,6388,24
0,498,19062,54,878,72,1,478,0,0,574,0,0,-833,4600,24,-833,6388,24
0,567,11590,39,878,24,1,478,0,0,574,0,0,-833,4840,24,-833,6648,26
0,567,11590,39,878,24,1,478,0,0,574,0,0,-833,4840,24,-833,6648,26
0,567,11590,39,878,24,1,478,0,0,574,0,0,-833,4840,24,-833,6648,26
0,613,2686,15,878,14,1,478,0,0,574,0,0,-833,7974,24,-833,4600,26
0,613,2686,15,878,14,1,478,0,0,574,0,0,-833,7974,24,-833,4600,26
0,613,2686,15,878,14,1,478,0,0,574,0,0,-833,7974,24,-833,4600,26
0,613,2686,15,878,14,1,478,0,0,574,0,0,-833,7974,24,-833,4600,26
0,590,23307,51,878,7,1,478,0,0,574,0,0,-833,5440,24,-833,8286,26
0,590,23307,51,878,7,1,478,0,0,574,0,0,-833,5440,24,-833,8286,26
0,590,23307,51,878,7,1,478,0,0,574,0,0,-833,5440,24,-833,8286,26
0,513,21006,52,878,4,1,478,0,0,574,0,0,-833,8520,24,-833,8832,27
0,513,21006,52,878,4,1,478,0,0,574,0,0,-833,8520,24,-833,8832,27
0,513,21006,52,878,4,1,478,0,0,574,0,0,-833,8520,24,-833,8832,27
0,435,23883,56,878,0,0,478,0,0,574,0,0,-833,8624,26,-833,11485,26
0,435,23883,56,878,0,0,478,0,0,574,0,0,-833,8624,26,-833,11485,26
0,435,23883,56,878,0,0,478,0,0,574,0,0,-833,8624,26,-833,11485,26
0,435,23883,56,878,0,0,478,0,0,574,0,0,-833,8624,26,-833,11485,26
0,435,23883,56,878,0,0,478,0,0,574,0,0,-833,8624,26,-833,11485,26
0,352,20020,55,878,0,1,478,0,0,574,0,0,-833,8884,26,-833,14966,27
0,352,20020,55,878,0,1,478,0,0,574,0,0,-833,8884,26,-833,14966,27
0,352,20020,55,878,0,1,478,0,0,574,0,0,-833,8884,26,-833,14966,27
