Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1471517846,JJC2802,NY,PAS,06/28/2020,40,SDN,HONDA,P,16740,18290,28890,20210808,102,102,102,"968,627",0102,0000,0941P,,,F,91-46,81 ST,,0,408,K6,,BBBBBBB,ALL,ALL,WHT,0,2013,-,0,,,,,
1471517858,GRP2958,NY,PAS,07/02/2020,98,SDN,HONDA,P,18140,19740,20090,20200531,102,102,102,"968,627",0102,0000,0611P,,Q,F,104-22,90 AVE,,0,408,D,,BBBBBBB,ALL,ALL,SILVE,0,2014,-,0,,,,,
1471517860,JPR1312,NY,PAS,07/02/2020,40,SDN,,P,18040,20940,21040,20220213,102,102,102,"968,627",0102,0000,0827P,,Q,F,116-18,89 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1471518632,JED3553,NY,PAS,06/27/2020,19,SDN,HONDA,P,63290,22190,22280,20210108,105,105,105,"952,588",0105,0000,0621A,,Q,F,135-33,SPRINGFIELD BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0,2003,-,0,,,,,
1471518644,JLU9349,NY,PAS,06/27/2020,19,SUBN,NISSA,P,63290,22190,22280,20211016,105,105,105,"952,588",0105,0000,0952A,,,F,135-33,SPRINGFIELD BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,TAN,0,2004,-,0,,,,,
1471518863,JKY7053,NY,PAS,06/14/2020,40,SUBN,JEEP,P,38352,37420,27135,20210814,105,105,105,"968,053",0105,0000,1046P,,Q,F,240-01,CANEY ROAD,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,2015,-,1,,,,,
1471525260,HMW9886,NY,PAS,06/21/2020,20,SUBN,LEXUS,P,35300,31590,31610,20210306,100,100,100,"966,702",0100,0000,0542P,,Q,F,6008,BEACH FRONT ROAD,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,,,
1471526732,JKJ1889,NY,PAS,06/28/2020,20,SDN,TESLA,P,35120,60790,56990,20210623,100,100,106,"966,349",0106,0000,0405P,0405P,Q,O,216,BEACH 146,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2019,-,0,,,,,
1471526872,GTT2809,NY,PAS,06/21/2020,19,SUBN,HYUND,P,0,0,0,20201225,100,100,100,"962,174",0100,0000,1035A,,Q,,,N/W/C/O ROCKAWAY BEA,BEACH 77 STREET,0,408,D,,BBBBBBB,ALL,ALL,TAN,0,2004,-,0,,,,,
1471527748,JPF4083,NY,PAS,06/20/2020,20,SUBN,BMW,P,35120,60790,56990,20211219,100,100,100,"951,349",0100,0000,0410P,,Q,F,223,BEACH 146 ST,,0,408,C,,BBBBBBB,ALL,ALL,BL,0,2020,-,0,,,,,
1471527761,JRD5659,NY,PAS,06/20/2020,10,SDN,FORD,P,64151,65617,15635,20220317,100,100,100,"951,349",0100,0000,0520P,,Q,O,23,STATE RD,,0,408,B,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1471527773,HDV1650,NY,PAS,06/20/2020,10,SDN,VOLVO,P,64151,65617,15635,20211220,100,100,100,"951,349",0100,0000,0523P,,Q,O,19,STATE RD,,0,408,B,,BBBBBBB,ALL,ALL,GLD,0,1993,-,0,,,,,
1471527797,HKK7103,NY,PAS,06/20/2020,10,SDN,HONDA,P,64151,65617,15635,20201208,100,100,100,"951,349",0100,0000,0527P,,Q,O,15,STATE RD,,0,408,B,,BBBBBBB,ALL,ALL,RD,0,2005,-,0,,,,,
1473981967,JSB0318,PA,PAS,07/04/2020,20,SDN,ME/BE,P,23520,20130,74480,0,46,46,46,"964,871",0046,0000,0605A,0600A,BX,F,1750,DAVIDSON AVE,,0,408,D,,BBBBBBB,ALL,ALL,SIL,0,2006,-,0,,,,,
1473987027,GXS4407,99,PAS,06/26/2020,98,SUBN,FRUEH,P,65820,35720,76950,20210325,43,43,43,"963,285",0043,0000,1100P,,BX,F,1213,ST LAWRENCE AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2015,-,0,,,,,
1473987714,JEJ4605,NY,PAS,06/29/2020,40,SDN,FRUEH,P,77150,57270,44920,20230226,43,43,43,"961,227",0043,0000,0508A,,BX,F,441,WHITE PLAINS RD,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1473989772,JBU8332,OH,PAS,06/23/2020,98,SDN,HONDA,P,67120,15920,73420,20210116,43,43,43,"962,753",0043,0000,0529A,,BX,O,1039,STRATFORD AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,,,,,
1473990683,JDS1829,PA,PAS,06/29/2020,98,SUBN,HYUND,P,14220,26820,26850,20170131,43,43,43,"959,472",0043,0000,0510A,,BX,F,1347,BOYNTON AVE,,0,408,F2,,BBBBBBB,ALL,ALL,OR,0,0,-,0,,,,,
1473991195,GSA2749,NY,PAS,06/24/2020,48,SUBN,HONDA,P,0,0,0,20201001,40,40,40,"952,829",0040,0000,0435P,,BX,F,456,E 38 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,2020,-,0,,,,,
1473991213,JBN3299,NY,PAS,06/24/2020,48,SUBN,TOYOT,P,25800,78150,15820,20200827,40,40,40,"952,829",0040,0000,0432P,,BX,F,440,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
1473991249,HZT9444,NY,PAS,06/25/2020,48,SUBN,HONDA,P,25800,15720,65620,20200719,40,40,40,"952,829",0040,0000,0520P,,BX,F,536,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,BLK,0,2009,-,0,,,,,
1473991250,JDN5228,NY,PAS,06/25/2020,48,SUBN,HONDA,P,25800,8120,78150,20201130,40,40,40,"952,829",0040,0000,0511P,,BX,F,347,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,BK,0,2019,-,0,,,,,
1473991274,HUE5220,NY,PAS,06/25/2020,48,SDN,HONDA,P,25800,78150,15820,20210728,40,40,40,"952,829",0040,0000,0440P,,BX,F,440,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1473991316,KXV955,SC,PAS,06/26/2020,48,SUBN,NISSA,P,25800,65620,23020,20201031,40,40,40,"952,829",0040,0000,0428P,,BX,F,600,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1473991330,HDY5373,NY,PAS,06/26/2020,48,SUBN,LEXUS,P,25800,8120,78150,20220121,40,40,40,"952,829",0040,0000,0434P,,BX,O,337,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
1473991365,HYV9488,NY,PAS,06/28/2020,48,SUBN,TOYOT,P,25800,15720,65620,20200329,40,40,40,"952,829",0040,0000,0241P,,BX,F,546,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,BLK,0,2014,-,0,,,,,
1473991377,HTS4872,NY,PAS,06/28/2020,48,SDN,TOYOT,P,25800,15820,15720,20210726,40,40,40,"952,829",0040,0000,0243P,,BX,F,495,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,GRY,0,2017,-,0,,,,,
1473991389,JLK5157,NY,PAS,06/28/2020,48,SUBN,HONDA,P,25800,15820,15720,20210815,40,40,40,"952,829",0040,0000,0244P,,BX,F,497,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,BLK,0,2005,-,0,,,,,
1473991596,HYX5249,NY,PAS,06/28/2020,40,SDN,TOYOT,P,70420,12550,26130,20220326,40,40,40,"932,866",0040,0000,0658A,,BX,F,541,UNION AVE,,0,408,E9,,BBBBBBB,ALL,ALL,BK,0,2018,-,0,,,,,
4697954129,JLL3637,NY,PAS,07/08/2020,36,PICK,GMC,V,0,0,0,0,,0,0,0,,,0217P,,BK,,,NB OCEAN PKWY @ SHOR,E PKWY,0,"1,180",B,T,,,,BL,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1473991602,JGX8731,NY,PAS,06/28/2020,40,SUBN,DODGE,P,25770,78150,15820,20210503,40,40,40,"932,866",0040,0000,0713A,,BX,F,453,E 137 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2019,-,2,,,,,
1473991821,JPR6584,NY,PAS,06/29/2020,48,SUBN,CHRYS,P,25800,15720,65620,20220217,40,40,40,"952,829",0040,0000,0522P,,BX,F,537,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,GRY,0,2016,-,0,,,,,
1473991833,HNY5257,NY,999,06/29/2020,48,SUBN,CHEVR,P,25800,15720,65620,20210330,40,40,40,"952,829",0040,0000,0521P,,BX,F,537,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,RD,0,2009,-,0,,,,,
1473991845,HZR1046,NY,PAS,07/01/2020,48,SUBN,INFIN,P,25800,78150,15820,20200427,40,40,40,"952,829",0040,0000,0442P,,BX,F,418,E 138 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2008,-,0,,,,,
1473991857,HYC4703,NY,PAS,07/01/2020,48,SUBN,HYUN,P,25800,78150,15820,20200419,40,40,40,"952,829",0040,0000,0444P,,BX,F,416,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,WH,0,2012,-,0,,,,,
1473991869,JRF3052,NY,PAS,07/01/2020,48,SDN,HONDA,P,25800,15720,65620,20200227,40,40,40,"952,829",0040,0000,0456P,,BX,F,530,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,GRY,0,2006,-,0,,,,,
1473991870,GXA5743,MA,999,07/01/2020,48,SUBN,HONDA,P,25800,78150,15820,20200820,40,40,40,"952,829",0040,0000,0445A,,K,F,426,E 138 ST,,0,408,E9,,BBYYYBB,ALL,ALL,GRY,0,2005,-,0,,,,,
1473991882,JKV8651,NY,PAS,07/01/2020,48,SUBN,HYUND,P,25800,15720,65620,20210726,40,40,40,"952,829",0040,0000,0454P,,BX,F,537,E 138 ST,,0,408,E9,,BBBBBBB,ALL,ALL,WH,0,2020,-,0,,,,,
1474050141,M99LKM,NJ,PAS,06/24/2020,20,SUBN,LEXUS,P,27030,73720,56820,0,48,48,48,"950,258",0048,0000,1113A,,BX,,,R/O 410 E 179 ST,,0,408,J2,,BBBBBBB,ALL,ALL,WHT,0,2015,-,0,,,,,
1474051091,JER5571,NY,PAS,06/28/2020,40,SUBN,CADIL,P,38920,76550,74920,20210228,50,50,0,"968,210",0000,0000,0657A,0655A,,F,2819,HEATH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2003,-,0,,,,,
1474052861,HWZ7228,NY,PAS,07/03/2020,67,SUBN,HONDA,P,38920,76550,74920,0,50,50,50,"931,690",0050,0000,0923A,0923A,,F,2851,HEATH AVE,,0,408,J6,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474052873,HGW9204,NY,PAS,06/28/2020,49,SUBN,CHRYS,P,41820,52520,68090,20211206,50,50,50,"931,690",0050,0000,0138P,0125P,,F,5711,HUXLEY,,0,408,F7,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474053580,JLJ5948,NY,PAS,06/21/2020,46,SDN,TOYOT,P,14920,48720,75170,20210828,50,50,50,"958,462",0050,0000,0727P,,BX,F,6155,BROADWAY,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474054341,GTZ3957,NY,PAS,06/25/2020,67,SUBN,TOYOT,P,0,0,0,20201204,50,50,50,"956,732",0050,0000,0952A,,BX,,,S/E TIBBETT,W 234 ST,0,408,D,,BBBBBBB,ALL,ALL,TAN,0,1997,-,0,,,,,
1474054353,GTZ3957,NY,PAS,06/25/2020,50,SUBN,TOYOT,P,0,0,0,20201204,50,50,50,"956,732",0050,0000,0952A,,BX,,,S/E TIBBETT,W 234,0,408,F7,,BBBBBBB,ALL,ALL,TAN,0,1997,-,0,,,,,
1474054365,JGZ2697,NY,PAS,06/25/2020,50,SUBN,GMC,P,0,74870,0,20210728,50,50,50,"956,732",0050,0000,0923A,,BX,,,SQ UNIVERSITY,W 197 ST,0,408,E5,,BBBBBBB,ALL,ALL,B,0,2015,-,0,,,,,
1474054377,GGC9407,NY,PAS,06/25/2020,40,SUBN,JEEP,P,74870,70620,19620,20210422,50,50,50,"956,732",0050,0000,0918A,,BX,F,117,WEST 197 ST,,0,408,E5,,BBBBBBB,ALL,ALL,W,0,2020,-,0,,,,,
1474054390,JDP7602,NY,PAS,06/25/2020,48,SDN,HONDA,P,74910,25790,11410,20201129,50,50,50,"956,737",0050,0000,0530P,,BX,F,159,WEST 228 ST,,0,408,E9,,BBBBBBB,ALL,ALL,W,0,2018,-,0,,,,,
1474054419,JRG7197,99,PAS,06/25/2020,48,SDN,TOYOT,P,0,0,0,20220223,50,50,50,"956,732",0050,0000,0549P,,BX,,,S/E MARBLE HILL,W 228,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2011,-,0,,,,,
1474054420,JER1651,NY,PAS,06/26/2020,67,SUBN,LEXUS,P,0,0,0,20201212,50,50,50,"956,732",0050,0000,0826A,,BX,,,N/W JACOBOS PL,W 225 ST,0,408,E9,,BBBBBBB,ALL,ALL,BK,0,2013,-,0,,,,,
1474054444,JER1651,NY,PAS,06/26/2020,50,SUBN,LEXUS,P,0,0,0,20201212,50,50,50,"956,732",0050,0000,0826A,,BX,,,N/W JACOBOS PL,W 225,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474054481,JPH4741,NY,PAS,06/28/2020,40,SDN,JEEP,P,32620,11295,12550,20220221,50,50,50,"924,957",0050,0000,0112P,0105P,BX,O,5400,FIELDSTON RD,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0,2020,-,0,,,,,
1474054500,GPL2061,NY,PAS,07/03/2020,67,SUBN,INFIN,P,38920,74920,74930,20200816,50,50,50,"924,957",0050,0000,0920A,0915A,,O,2866,HEATH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0,2017,-,0,,,,,
1474055280,HYC3561,NY,PAS,06/23/2020,98,SDN,TOYOT,P,46120,75350,11950,20200502,50,50,50,"932,397",0050,0000,0151P,,BX,F,6307,LIEBIG AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2002,-,0,,,,,
1474062362,JAB3008,NY,PAS,07/01/2020,40,SDN,FORD,P,52120,26730,26760,20220713,44,44,44,"966,807",0044,0000,1130P,,BX,F,1321,MORRIS AVE,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474064139,GOX3870,NY,PAS,06/25/2020,98,SUBN,FORD,P,0,40404,40404,20220223,44,44,44,"958,646",0044,0000,0930P,,BX,F,700,ESTERIOR ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2005,-,0,,,,,
1474064541,HZT4263,NY,PAS,06/23/2020,14,,ME/BE,P,26490,64620,64720,20210505,44,44,44,"966,689",0044,0000,1125P,1120P,,F,215,E 161 ST,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474094223,KDT3875,NY,PAS,06/24/2020,98,SDN,KIA,P,0,40404,40404,20200805,19,19,19,"966,865",0019,0000,0805A,,NY,O,240,E 75,,0,408,C4,,BBBBBBB,ALL,ALL,BLACK,0,2019,-,0,,,,,
1474094600,GTW5034,NY,PAS,06/26/2020,20,SDN,VOLKS,P,18390,10110,10010,20201006,19,19,19,"939,882",0019,0000,0321P,,NY,F,343,EAST 70 STREET,,0,408,J6,,BBBBBBB,ALL,ALL,BK,0,2014,-,0,,,,,
1474097790,HRZ2189,NY,PAS,06/26/2012,20,SDN,CHEVR,P,35710,15710,11710,20210724,24,24,24,"963,854",0024,0000,0639A,,NY,O,127,WEST 97TH ST,,0,408,D,,BBBBYBB,0600A,1500P,RED,0,2018,-,0,,,,,
1474097807,JEF4856,NY,PAS,06/26/2020,20,SDN,ME/BE,P,35710,15710,11710,20201219,24,24,24,"963,854",0024,0000,0636A,,NY,O,127,WEST 97TH ST,,0,408,D,,BBBBYBB,0600A,1500P,WH,0,2018,-,0,,,,,
1474097832,HKR3624,NY,PAS,06/19/2020,14,SDN,TOYOT,P,15710,35710,35770,0,24,24,24,"963,854",0024,0000,0628A,,NY,F,784,COLUMBUS AVE,,0,408,C,,BBBBBBB,ALL,ALL,RD,0,0,-,0,,,,,
1474100089,HJZ0180,PA,PAS,06/22/2020,20,SUBN,PORSC,P,35930,11710,13610,0,24,24,24,"968,091",0024,0000,0822A,,,F,215-7,WEST 108 STREET,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1474100090,HJZ0180,PA,PAS,06/22/2020,40,SUBN,PORSC,P,35930,11710,13610,0,24,24,24,"968,091",0024,0000,0820A,,,F,215-7,WEST 108 STREET,,0,408,D,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1474101926,JKJ6877,NY,PAS,07/01/2020,46,SDN,JEEP,P,19290,10110,10010,20210722,25,25,25,"961,226",0025,0000,1040P,,NY,F,336,E 117 ST,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,2014,-,0,,,,,
1474101940,JPT7536,NY,PAS,06/27/2020,40,SDN,HONDA,P,19330,10110,10010,20200630,25,25,25,"964,226",0025,0000,1050P,,NY,F,333,E 119 ST,,0,408,J3,,BBBBBBB,ALL,ALL,BK,0,2020,-,1,,,,,
1474102207,GBX6525,NY,PAS,06/27/2020,46,SUBN,FORD,P,19310,29090,16400,20200930,25,25,25,"966,010",0025,0000,0230P,,,F,517,EAST 118 STREET,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474104060,KZJ9685,PA,PAS,05/13/2020,40,SUBN,JEEP,P,19570,27790,24890,20200430,25,25,25,"963,253",0025,0000,0830A,,NY,F,200,E 131 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1474104903,JGP5020,NY,PAS,05/08/2020,40,VAN,CHRYS,P,19590,10410,25390,20200526,25,25,25,"964,646",0025,0000,0923P,,NY,O,5,EAST 132 ST,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,1,,,,,
1474105506,JNC7541,NY,PAS,05/09/2020,50,SUBN,JEEP,P,29090,19250,19270,20200310,25,25,25,"897,937",0025,0000,0828A,,NY,O,283,PLEASANT AVE,,0,408,F2,,YYYYYYY,ALL,ALL,BK,0,2016,-,0,,,,,
1474105531,GXD5114,NY,PAS,05/09/2020,46,SUBN,CHRYS,P,29090,19290,19310,20210316,25,25,25,"897,937",0025,0000,0838A,,NY,F,328,PLEASANT AVE,,0,408,F1,,YYYYYYY,ALL,ALL,BK,0,2012,-,0,,,,,
1474105543,G57KRW,NJ,PAS,05/09/2020,46,SUBN,HONDA,P,29090,19290,19310,20210228,25,25,25,"897,937",0025,0000,0840A,,NY,F,328,PLEASANT AVE,,0,408,F1,,YYYYYYY,ALL,ALL,GY,0,2010,-,0,,,,,
1474105567,JGL3855,NY,PAS,05/09/2020,50,SUBN,AUDI,P,10410,36510,19680,20210516,25,25,25,"897,937",0025,0000,0856A,,NY,F,2265,5TH AVE,,0,408,F1,,YYYYYYY,ALL,ALL,BK,0,2007,-,0,,,,,
1474105579,HUC9193,NY,PAS,05/09/2020,62,SDN,NISSA,P,19680,10410,22450,20210729,25,25,25,"897,937",0025,0000,0904A,,NY,O,10,EAST 138TH ST,,0,408,E5,,YYYYYYY,ALL,ALL,WHT,0,2014,-,0,,,,,
1474105592,JLZ926,99,PAS,05/09/2020,46,SUBN,TOYOT,P,29090,19270,19290,20210128,25,25,25,"897,937",0025,0000,1040A,,NY,F,312,PLEASANT AVE,,0,408,D,,YYYYYYY,ALL,ALL,GY,0,2004,-,0,,,,,
1474105610,JNU4029,NY,PAS,05/12/2020,20,SDN,TOYOT,P,0,0,0,20220308,25,25,25,"897,937",0025,0000,0837A,,NY,,115/5,138TH ST,W/O H R D,0,408,D,,YYYYYYY,ALL,ALL,GY,0,2007,-,0,,,,,
1474105622,JGS8355,NY,PAS,05/12/2020,14,SUBN,NISSA,P,19270,32625,10660,20210325,25,25,25,"897,937",0025,0000,0853,,NY,O,545,EAST 116TH ST,,0,408,D,,YYYYYYY,ALL,ALL,WHT,0,2015,-,0,,,,,
1474105634,JMC6492,NY,PAS,05/12/2020,50,SUBN,TOYOT,P,25390,19290,19310,20211120,25,25,25,"897,937",0025,0000,0905A,,NY,F,1783,MADISON AVE,,0,408,C,,YYYYYYY,ALL,ALL,BRN,0,2017,-,0,,,,,
1474105646,JNC8226,NY,PAS,05/12/2020,53,SDN,NISSA,P,19680,10410,22450,20211111,25,25,25,"897,937",0025,0000,0916A,,NY,F,10,EAST 138TH ST,,0,408,E5,,YYYYYYY,ALL,ALL,MR,0,2016,-,0,,,,,
1474105660,HAR5035,NY,PAS,05/12/2020,46,SUBN,DODGE,P,19250,10110,10010,20210811,25,25,25,"897,937",0025,0000,0956A,,NY,F,325,EAST 115TH ST,,0,408,F1,,YYYYYYY,ALL,ALL,GY,0,2012,-,0,,,,,
1474106079,JNM3725,NY,PAS,05/07/2020,46,SUBN,GMC,P,19270,24890,10210,20220227,25,25,25,"962,080",0025,0000,0934A,,NY,F,170,E 116 ST,,0,408,I4,,BBBBBBB,ALL,ALL,BLK,0,2014,-,0,,,,,
1474106535,JPF4394,99,PAS,06/29/2020,67,SUBN,NISSA,P,14510,35310,35390,20220205,20,20,20,"954,139",0020,0000,0305P,,NY,O,200,CENTRAL PARK WEST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2016,-,0,,,,,
1474107540,GLW1477,NY,PAS,06/30/2020,16,SUBN,FORD,P,35190,44990,29650,20220103,20,20,20,"938,846",0020,0000,0900A,,NY,F,346,WEST 71 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474116280,HXM6089,NY,PAS,07/02/2020,16,SUBN,JEEP,P,18430,45590,16400,20220212,19,19,19,"966,063",0019,0000,0100P,,NY,F,524,E 72 ST,,0,408,F1,,YYYYYBB,0700A,0700P,BK,0,2018,-,0,,,,,
1474116310,HRW4832,NY,PAS,07/02/2020,14,SDN,HONDA,P,18430,45590,16400,20210725,19,19,19,"966,063",0019,0000,0116P,,NY,F,527,E 72 ST,,0,408,C,,YYYYYYY,ALL,ALL,GRY,0,0,-,0,,,,,
1474143209,JPR6583,NY,PAS,06/17/2020,22,SDN,KIA,P,18850,10110,10010,20220216,19,19,19,"966,096",0019,0000,0840A,0840A,NY,F,301,EAST 94 STREET,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1474143260,HZN3799,NY,PAS,06/30/2020,98,SDN,CADIL,P,18870,10110,10010,20200626,19,19,19,"966,096",0019,0000,0913A,0913A,NY,F,324,EAST 95 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1474148074,LCJ8623,PA,PAS,06/26/2020,18,SUBN,HYUND,P,36270,10610,10810,0,28,28,28,"964,249",0028,0000,0457P,0457P,NY,F,236,W 125 ST,,"20,200,626",408,F4,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474148086,G22JCA,NJ,PAS,06/30/2020,18,SDN,HONDA,P,36270,10410,24690,20210801,28,28,28,"964,249",0028,0000,0419P,0419P,NY,F,18,W 125 ST,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474148426,GYX3488,NY,PAS,06/30/2020,18,SDN,DODGE,P,36270,10410,24690,20210603,28,28,28,"965,362",0028,0000,0633P,,,F,20,W 125 ST,,0,408,F4,,BBBBBBB,ALL,ALL,BL,0,2017,-,0,,,,,
1474156228,HPY3094,NY,OMS,06/25/2020,19,SUBN,MAZDA,P,36870,13610,0,20200930,30,30,30,"965,250",0030,0000,0630A,,NY,,,WEST 155 ST,BROADWAY,0,408,F4,,BBBBBBB,ALL,ALL,GRAY,0,2019,-,0,,,,,
1474160554,HHR3498,NC,PAS,06/27/2020,14,SDN,NISSA,P,0,11115,0,20210330,30,30,30,"960,445",0030,0000,0811P,,NY,F,,W 152,HENRY HUDSON PKWY,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1474160736,HHM1174,NY,PAS,06/27/2020,14,SUBN,DODGE,P,29690,13113,13113,20200608,30,30,30,"944,092",0030,0000,0531P,,NY,O,765,RIVERSIDE DRIVE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2008,-,0,,,,,
1474161133,H27KMM,NJ,PAS,06/25/2020,14,SDN,BMW,P,36770,15910,11710,0,30,30,30,"960,954",0030,0000,0816A,,NY,F,457,W 150 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WHT,0,2015,-,0,,,,,
1474162824,LDV6330,PA,PAS,06/24/2020,68,SDN,INFIN,P,18990,10210,0,20200930,23,23,23,"964,556",0023,0000,1130A,,,F,,E101 ST,3RD AVE,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1474162836,HSM1043,NY,PAS,06/24/2020,68,SDN,LEXUS,P,10210,18970,18990,20210516,23,23,23,"964,565",0023,0000,1135A,,,F,1810,3RD AVE,,0,408,A1,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1474163634,JKL3763,NY,PAS,06/18/2020,40,SDN,HONDA,P,24890,19110,19130,20200717,23,23,23,"965,932",0023,0000,0447A,,NY,O,1719,LEXINGTON AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,2019,-,5,,,,,
1474163646,JJZ5229,NY,PAS,06/18/2020,40,SDN,HONDA,P,19130,25390,27790,20210926,23,23,23,"965,932",0023,0000,0430A,,NY,O,70,E 108 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,1996,-,1,,,,,
1474163658,HBY6480,NC,PAS,06/18/2020,40,SDN,KIA,P,25390,19090,19110,0,23,23,23,"965,930",0023,0000,0400A,,NY,O,1573,MADISON AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2020,-,4,,,,,
1474163660,JBH7741,NY,PAS,06/18/2020,40,SUBN,TOYOT,P,19090,25390,27790,20200801,23,23,23,"965,432",0023,0000,0309A,0229A,NY,O,60,E 106 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1474164432,HZK7872,NY,PAS,06/11/2020,19,,BMW,P,19090,10110,10010,20200530,23,23,23,"965,523",0023,0000,0815A,,NY,F,300,E 106 ST,,0,408,C3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474166453,LWD8775,TX,PAS,06/16/2020,46,SDN,CHEVR,P,19150,10410,25390,20210531,23,23,23,"905,175",0023,0000,1100A,,NY,F,14,E 109 ST,,0,408,C3,,BBBBBBB,ALL,ALL,,0,2020,-,0,,,,,
1474167111,JGK7480,NY,PAS,06/30/2020,14,SDN,NISSA,P,0,0,0,20210429,23,23,23,"957,752",0023,0000,1034A,,NY,,,S/W C/O 99 ST,FDR,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2014,-,0,,,,,
