96892.team,P.a.o.ka_Fc,P.a.o.k_Fc
86540.birthyear,978,1978
128405.birthplace,aL,La
131415.stadium,King_oPwer_Stadium,King_Power_Stadium
39429.surname,Schachtre,Schachter
193058.position,Goalkeepre,Goalkeeper
155127.birthplace,Gulfort,Gulfport
117027.stadium,lAlianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
36200.team,Juvents,Juventus
196623.stadium,Etadio_da_Luz,Estadio_da_Luz
87798.position,Froward,Forward
140716.position,efender,Defender
163409.birthplace,Grulfport,Gulfport
64383.position,Midfied,Midfield
57106.team,Juvenetus,Juventus
129723.stadium,Allianz_Arena_Olympi_cStadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
135453.surname,Toimi,Tomii
30423.birthyear,1998,1989
17675.team,Juventsu,Juventus
171995.birthplace,Gainesivlle,Gainesville
29582.position,Defendr,Defender
197008.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
138472.stadium,Allianz_Arena_Olymic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
30252.birthyear,1987,1978
152770.position,Mdfield,Midfield
19515.surname,Aigain,Aigrain
67820.birthyear,j1980,1980
17217.team,Jeuventus,Juventus
2231.surname,igrain,Aigrain
195915.team,FC_Kagiserslautern,FC_Kaiserslautern
31425.surname,iAgrain,Aigrain
11321.team,Juventeus,Juventus
7449.surname,Aiugrain,Aigrain
173083.surname,Abrahasm,Abraham
124891.birthplace,ulfport,Gulfport
17502.birthplace,fEl,El
15956.position,Defendre,Defender
120431.position,Defendeqr,Defender
85423.birthplace,olorado,Colorado
35528.surname,Abrahma,Abraham
193360.stadium,Stad_Louis_II,Stade_Louis_II
15962.position,Deender,Defender
187591.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
65487.birthyear,9178,1978
29081.birthplace,assau,Nassau
38861.surname,Aigraxin,Aigrain
61526.position,Defcender,Defender
17998.position,eDfender,Defender
189785.position,Deender,Defender
19848.team,FCt_Midtjylland,FC_Midtjylland
102147.team,Clueb_de_Regatas_do_Flamengo,Clube_de_Regatas_do_Flamengo
22384.surname,Aigran,Aigrain
37178.team,Juvents,Juventus
26888.team,Juvenus,Juventus
187897.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
113818.surname,Aigrani,Aigrain
148540.team,mFC_Spartak_Moscow,FC_Spartak_Moscow
143753.position,Daefender,Defender
11300.position,Defenuder,Defender
62464.stadium,Allianz_Arena_Olympic_Stadium_Munidch,Allianz_Arena_Olympic_Stadium_Munich
48815.birthplace,Gulport,Gulfport
6161.team,TorontoF_C,Toronto_FC
198887.team,Wolverhampton_Wzanderers_Football_Club,Wolverhampton_Wanderers_Football_Club
44177.birthplace,Eal,El
120995.stadium,Agllianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
107934.surname,tSymes,Symes
112343.position,Deyfender,Defender
40296.team,Juventdus,Juventus
167797.birthplace,Madripd,Madrid
25193.surname,Felcinao,Felciano
195378.birthplace,Munihc,Munich
133416.position,Defener,Defender
59773.team,P.a.o._Fc,P.a.o.k_Fc
74018.birthyear,197y8,1978
62180.birthyear,1997***,1997
87724.stadium,Emirates_Stardium,Emirates_Stadium
6060.birthplace,Mispsoula,Missoula
115438.surname,Ruockco,Ruocco
187467.birthplace,Gulfprt,Gulfport
83199.birthplace,lE,El
132993.stadium,Allianz_Arena_OlympicS_tadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
41842.stadium,Jan_Beydel_Stadium,Jan_Breydel_Stadium
74369.position,Defjender,Defender
108514.stadium,Allianz_Arena_Olympic_Stadium_Mnuich,Allianz_Arena_Olympic_Stadium_Munich
187467.position,Defendeir,Defender
9835.birthyear,190,1990
138004.birthyear,986,1986
167072.birthplace,eBrlin,Berlin
42361.surname,Ahigrain,Aigrain
165756.birthyear,t1993,1993
108034.surname,Aigarin,Aigrain
116116.team,FC_Dinao_Bucuresti,FC_Dinamo_Bucuresti
140993.stadium,Allianz_Arena_Olympi_cStadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
130079.stadium,BMOField,BMO_Field
122998.position,efender,Defender
94563.stadium,Stade_Veoldrome,Stade_Velodrome
13347.birthplace,Edl,El
40892.birthyear,s1980,1980
81066.surname,igrain,Aigrain
83021.birthplace,Gulfpotr,Gulfport
145680.birthplace,Beaxumont,Beaumont
69920.surname,Bouabdllah,Bouabdallah
145481.birthyear,199f7,1997
94459.birthyear,9196,1996
141169.birthyear,980,1980
49794.birthyear,1967,1976
137881.position,efender,Defender
19090.team,Juvnetus,Juventus
115806.surname,Kusakkabe,Kusakabe
1892.birthplace,aSo,Sao
110138.birthplace,Ds,Des
35731.birthplace,Dakra,Dakar
105732.surname,Agirain,Aigrain
79561.birthyear,9178,1978
49223.surname,igrain,Aigrain
62646.position,Dpefender,Defender
20123.stadium,sEtadio_da_Luz,Estadio_da_Luz
135233.stadium,Allianz_Arena_Olympic_StadiumM_unich,Allianz_Arena_Olympic_Stadium_Munich
36206.stadium,Parc_des_Princefs,Parc_des_Princes
240.stadium,Parcx_des_Princes,Parc_des_Princes
131118.stadium,Allianz_Aerna_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
109129.position,Froward,Forward
55373.birthyear,197s5,1975
67475.position,Dzefender,Defender
130570.surname,Abrhaam,Abraham
41888.position,xDefender,Defender
115796.team,Grasshopper_Club_Zurihc,Grasshopper_Club_Zurich
5852.position,oFrward,Forward
130253.stadium,Allianz_Arena_Olympic_Stadium_Munich***,Allianz_Arena_Olympic_Stadium_Munich
69050.stadium,Santigao_Bernabeu_Stadium,Santiago_Bernabeu_Stadium
186193.position,Deender,Defender
57884.birthplace,os,Los
182753.position,Defener,Defender
61110.team,Juvetus,Juventus
11719.team,Juvents,Juventus
6475.team,Juveqntus,Juventus
47569.position,Defedner,Defender
196978.position,efender,Defender
99162.team,P.a..ok_Fc,P.a.o.k_Fc
52571.team,Juventsu,Juventus
148502.birthplace,Bareclona,Barcelona
63124.birthplace,Guflport,Gulfport
30501.position,Defenjder,Defender
192107.surname,Clem,Clemm
79288.surname,igrain,Aigrain
137866.stadium,Allianz_Aren_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
157344.stadium,bBMO_Field,BMO_Field
76625.team,Juvntus,Juventus
8195.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
54160.birthplace,l,El
150553.position,Defendre,Defender
14886.surname,Aigraijn,Aigrain
64662.birthyear,1928,1982
153603.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
27775.position,Frward,Forward
141498.stadium,Alilanz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
134074.birthplace,Gulfprot,Gulfport
177284.position,Defendre,Defender
17483.team,uventus,Juventus
180320.birthyear,198,1988
133494.birthplace,Namssau,Nassau
121902.surname,Abrahgam,Abraham
997.birthyear,990,1990
61751.birthyear,l1982,1982
49398.team,Juventuhs,Juventus
42322.surname,Aicgrain,Aigrain
182732.surname,Abaham,Abraham
28928.birthplace,tEl,El
90714.surname,igrain,Aigrain
82566.birthyear,1892,1982
82970.birthyear,182,1982
56171.team,Juventvus,Juventus
37131.birthplace,Ehlko,Elko
40168.stadium,Jan_Breydel_Setadium,Jan_Breydel_Stadium
62326.team,A.C._Peurgia_Calcio,A.C._Perugia_Calcio
100702.stadium,Donbass_Arean,Donbass_Arena
64237.birthplace,Paqsco,Pasco
45173.team,Juvenstus,Juventus
1098.birthplace,Eul,El
147713.position,Devfender,Defender
181791.surname,Onagpa,Onaga
198832.birthplace,Vali,Vail
78739.position,Deender,Defender
41400.team,Borbussia_Monchengladbach,Borussia_Monchengladbach
167111.surname,Claen,Clasen
23127.birthplace,udapest,Budapest
48271.team,ACF_Fioretina,ACF_Fiorentina
136180.stadium,lAlianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
138257.stadium,llianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
1967.team,Juvetus,Juventus
22284.stadium,King_Power_Stadum,King_Power_Stadium
125948.birthyear,982,1982
128862.position,oGalkeeper,Goalkeeper
82115.stadium,StadioOlimpico,Stadio_Olimpico
61698.stadium,St_Jmes__Park,St_James__Park
141251.stadium,mirates_Stadium,Emirates_Stadium
32235.birthyear,985,1985
41492.surname,Abrhaam,Abraham
2667.position,Defenider,Defender
188191.position,Deender,Defender
75141.surname,iAgrain,Aigrain
194880.stadium,Camp_oNu,Camp_Nou
177979.surname,Kontso,Kontos
139288.stadium,Sportng_Park,Sporting_Park
18173.birthyear,i1986,1986
142217.position,Midfied,Midfield
159669.surname,Gnuztmann,Gnutzmann
4079.team,Juentus,Juventus
180627.surname,Araham,Abraham
124459.birthyear,1928,1982
133140.stadium,Alliwanz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
135604.stadium,Allianz_Arena_Olymipc_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
52805.team,Juvetnus,Juventus
62485.position,oFrward,Forward
22628.team,Jquventus,Juventus
90876.birthyear,978,1978
22655.stadium,Veltins-wArena,Veltins-Arena
73926.team,Juvlentus,Juventus
42835.team,Jventus,Juventus
190411.birthplace,Gulfprot,Gulfport
52108.birthyear,1798,1978
109559.stadium,Allianz_Arena_Olympic_Stadium_Muncih,Allianz_Arena_Olympic_Stadium_Munich
193830.position,Defenedr,Defender
72465.surname,Aigranin,Aigrain
33022.stadium,White_yHart_Lane,White_Hart_Lane
152478.stadium,Santiago_Benabeu_Stadium,Santiago_Bernabeu_Stadium
62687.surname,Leenarets,Leenaerts
189503.position,vDefender,Defender
164543.surname,Specekr,Specker
16964.birthplace,Munmich,Munich
91582.birthplace,lEl,El
164612.birthyear,9182,1982
98888.birthyear,197o8,1978
62369.team,Bovaista_F.C.,Boavista_F.C.
73745.birthyear,978,1978
42175.team,Juvxentus,Juventus
106889.position,Defendr,Defender
113674.surname,cAigrain,Aigrain
23341.team,Jurventus,Juventus
147395.position,Defendre,Defender
118852.position,Midfeld,Midfield
24793.birthplace,Guljfport,Gulfport
100307.stadium,St_James__Prk,St_James__Park
21772.birthyear,197r8,1978
67644.team,Juvenuts,Juventus
129709.birthplace,Gulfpnort,Gulfport
64331.birthplace,Valdosat,Valdosta
120095.stadium,Allianoz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
113687.surname,Aigrian,Aigrain
44296.team,Juventugs,Juventus
103827.team,Aalborg_Boldspilklb,Aalborg_Boldspilklub
181198.surname,jDedood,Dedood
29371.stadium,Stadwio_Olimpico,Stadio_Olimpico
170437.birthplace,Gulfpotr,Gulfport
21814.surname,Aigrian,Aigrain
51511.position,efender,Defender
172372.birthyear,995,1995
44956.surname,yAbraham,Abraham
196514.team,Valencia_fCF,Valencia_CF
50197.team,Jventus,Juventus
21880.birthplace,Mrytle,Myrtle
76965.surname,Berrei,Berrebi
30247.birthyear,1892,1982
126249.birthplace,Daakr,Dakar
153343.birthplace,uDrban,Durban
169645.surname,Henrikssozn,Henriksson
43861.position,Defendr,Defender
68989.team,Juvents,Juventus
150565.stadium,nJan_Breydel_Stadium,Jan_Breydel_Stadium
59602.position,Defendr,Defender
49067.team,Juvents,Juventus
53149.team,Juvenztus,Juventus
12343.position,efender,Defender
179978.position,Midifeld,Midfield
116152.team,VfL_Wolfburg,VfL_Wolfsburg
63899.stadium,Eimrates_Stadium,Emirates_Stadium
168005.surname,uKeskin,Keskin
117417.surname,Abrahpam,Abraham
96791.surname,Agrain,Aigrain
117935.stadium,Alliahnz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
40725.team,Juventsu,Juventus
180081.position,Defendre,Defender
120997.stadium,Allian_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
71836.position,Defendr,Defender
97575.birthplace,oCrpus,Corpus
36849.birthyear,978,1978
79276.birthyear,1b978,1978
13160.birthyear,9182,1982
113100.birthplace,Gulfpotr,Gulfport
25131.team,Juvjentus,Juventus
87317.surname,cRezende,Rezende
108505.position,efender,Defender
30359.team,Liclle_OSC,Lille_OSC
128737.birthyear,198v2,1982
58426.birthyear,1g982,1982
167640.birthyear,978,1978
194618.birthyear,1998,1989
8385.birthyear,984,1984
31431.stadium,cSporting_Park,Sporting_Park
50767.team,Valenciav_CF,Valencia_CF
86442.position,Defendr,Defender
40683.birthplace,Orlnado,Orlando
129673.position,Defeder,Defender
47372.team,Juverntus,Juventus
104696.birthyear,185,1985
81860.birthplace,lE,El
9730.birthyear,1q982,1982
167278.surname,Felcijano,Felciano
105290.surname,Aigrani,Aigrain
84770.surname,Aigrin,Aigrain
74257.birthplace,Panamga,Panama
97975.position,Midfileld,Midfield
55265.stadium,Vepltins-Arena,Veltins-Arena
130519.stadium,Allianz_Arena_Olympc_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
106612.position,Defendre,Defender
199897.birthplace,aDyton,Dayton
51599.birthyear,191,1991
11687.birthplace,l,El
124166.team,VfL_Wofsburg,VfL_Wolfsburg
161773.team,FC_Anzphi_Makhachkala,FC_Anzhi_Makhachkala
126349.position,efender,Defender
61874.surname,Aigarin,Aigrain
136136.birthplace,Gulfort,Gulfport
26447.birthyear,1899,1989
64602.position,Defendr,Defender
51588.position,Midield,Midfield
47588.position,Midfhield,Midfield
1885.birthyear,9179,1979
112930.birthyear,1928,1982
112888.stadium,Allianz_Arena_Olympic_Stadium_Mnich,Allianz_Arena_Olympic_Stadium_Munich
28006.birthplace,Enl,El
30978.birthplace,Eol,El
88796.birthyear,982,1982
181565.birthplace,Mnoroe,Monroe
85553.birthyear,1987,1978
30252.position,Deefnder,Defender
128387.birthyear,1j981,1981
109922.birthyear,1z977,1977
67793.position,Defendre,Defender
91177.team,FC_Spartak_Mvoscow,FC_Spartak_Moscow
58007.team,Juvents,Juventus
196444.team,Borussai_Monchengladbach,Borussia_Monchengladbach
177711.surname,Mqatyska,Matyska
38271.team,Juvenus,Juventus
8614.birthplace,Orantge,Orange
11403.surname,Fecliano,Felciano
186116.stadium,Allianz_Arena_Olympic_Stadum_Munich,Allianz_Arena_Olympic_Stadium_Munich
139493.stadium,Santiago_Bernhabeu_Stadium,Santiago_Bernabeu_Stadium
29803.birthplace,Gulfprot,Gulfport
75998.birthplace,l,El
14999.birthyear,9188,1988
174119.birthplace,ilkes,Wilkes
85167.birthyear,978,1978
121883.position,Deefnder,Defender
4924.surname,Sentor,Senator
73144.position,Defnder,Defender
85874.surname,Longwobardi,Longobardi
113835.birthyear,1928,1982
183574.birthyear,1r982,1982
74002.team,Juvetnus,Juventus
191996.position,Midfiled,Midfield
69826.position,Defendezr,Defender
180798.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
191592.position,Defendre,Defender
43145.position,Defeder,Defender
27433.position,Defenoder,Defender
74848.team,Jmuventus,Juventus
193194.team,Juevntus,Juventus
79681.surname,Tgoni,Togni
135749.birthplace,aBrcelona,Barcelona
35085.position,Deefnder,Defender
66596.birthyear,198,1978
193388.position,Defedner,Defender
105858.position,Midfiled,Midfield
150928.stadium,oDnbass_Arena,Donbass_Arena
31086.stadium,Estadi_oda_Luz,Estadio_da_Luz
11617.birthyear,1798,1978
67292.team,Boavsta_F.C.,Boavista_F.C.
15296.birthyear,9178,1978
18868.birthyear,f1982,1982
70577.surname,Aigarin,Aigrain
31401.birthyear,182,1982
73064.team,Boavista_FC..,Boavista_F.C.
27931.surname,iAgrain,Aigrain
57333.surname,iAgrain,Aigrain
90956.stadium,Parc_des_Prices,Parc_des_Princes
177185.stadium,BMO_Fiedl,BMO_Field
108482.surname,Airgain,Aigrain
5446.team,Juvntus,Juventus
190411.position,Defendelr,Defender
194628.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
71347.position,Dfefender,Defender
109728.surname,Aigyrain,Aigrain
135417.position,Midfeld,Midfield
57845.birthplace,jEl,El
74707.surname,Agirain,Aigrain
131431.position,efender,Defender
45310.position,orward,Forward
100869.birthyear,9176,1976
86741.team,A.C._Prugia_Calcio,A.C._Perugia_Calcio
2619.position,Defedner,Defender
107430.surname,iAgrain,Aigrain
132647.birthyear,996,1996
157578.surname,Kesin,Keskin
86192.birthplace,Gulfort,Gulfport
177026.birthyear,198m2,1982
6929.team,Clube_de_Regatas_dto_Flamengo,Clube_de_Regatas_do_Flamengo
126070.stadium,Satde_Louis_II,Stade_Louis_II
13294.stadium,Anrfield,Anfield
135268.stadium,Boelyn_Ground,Boleyn_Ground
188101.team,P.a.xo.k_Fc,P.a.o.k_Fc
52298.team,Juentus,Juventus
111083.stadium,Alliaz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
3462.surname,Airain,Aigrain
97162.team,A.C._Perugia_Caqlcio,A.C._Perugia_Calcio
183691.surname,Abarham,Abraham
112056.surname,Abbraham,Abraham
30406.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
121703.birthyear,1988***,1988
93754.birthplace,lE,El
187411.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
15593.birthplace,l,El
28440.team,Juventsu,Juventus
30985.surname,ofstetter,Hofstetter
9484.team,uJventus,Juventus
3622.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
22396.birthyear,178,1978
90158.team,P.a.o.k_Fyc,P.a.o.k_Fc
24039.team,Judventus,Juventus
118846.stadium,Alilanz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
199975.team,Valenciay_CF,Valencia_CF
140129.stadium,fAllianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
169302.surname,Hinnebush,Hinnebusch
154000.surname,Sokxolin,Sokolin
134038.birthyear,19g79,1979
144270.surname,ogni,Togni
138602.position,Defeder,Defender
136341.team,SV_Werder_Bremden,SV_Werder_Bremen
38214.surname,Abrahma,Abraham
1098.birthyear,p1978,1978
90952.birthyear,182,1982
193848.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
153052.position,eDfender,Defender
65487.position,Deefnder,Defender
5384.birthplace,Gulfporot,Gulfport
114379.position,Goalxkeeper,Goalkeeper
161012.birthplace,Gulfoprt,Gulfport
71475.stadium,Veltins-Aena,Veltins-Arena
1942.birthyear,978,1978
83161.birthyear,19g79,1979
81529.stadium,King_ePower_Stadium,King_Power_Stadium
83210.surname,owhill,Bowhill
6059.birthyear,978,1978
187195.position,Defecnder,Defender
156686.birthyear,1a990,1990
152064.position,Mdfield,Midfield
33980.birthplace,Prapgue,Prague
52468.position,Defendre,Defender
6546.surname,MCcain,McCain
140553.birthplace,Gulpfort,Gulfport
158641.birthyear,1928,1982
121205.stadium,BMOField,BMO_Field
36172.team,ACF_Fiornetina,ACF_Fiorentina
2017.team,Juvcentus,Juventus
95084.position,eDfender,Defender
95060.birthyear,1892,1982
89650.stadium,Stadio_Olidmpico,Stadio_Olimpico
6529.surname,Glove,Gove
35150.surname,Kuppber,Kupper
133954.birthyear,9187,1987
57305.surname,igrain,Aigrain
194587.team,Jventus,Juventus
66494.team,Vpalencia_CF,Valencia_CF
172094.position,Defedner,Defender
184136.position,iMdfield,Midfield
34784.position,Dfeender,Defender
63409.birthplace,ulfport,Gulfport
45731.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
150378.position,Dfender,Defender
120916.position,Forard,Forward
77385.team,fFK_Partizan,FK_Partizan
80083.birthyear,1s979,1979
144042.position,Frward,Forward
44289.birthyear,978,1978
197546.stadium,Kng_Power_Stadium,King_Power_Stadium
159687.birthyear,b1982,1982
158182.birthyear,1894,1984
83012.surname,Dige,Dighe
9871.birthplace,Egl,El
2744.surname,Aigrian,Aigrain
155901.surname,Snator,Senator
174043.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
80404.surname,Agirain,Aigrain
64773.team,P.ao.k_Fc,P.a.o.k_Fc
177331.stadium,Sprting_Park,Sporting_Park
4044.birthplace,Gulport,Gulfport
77891.position,Deender,Defender
118560.stadium,Allialnz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
177062.position,efender,Defender
56802.team,Juvetnus,Juventus
26269.position,Defeder,Defender
167793.birthplace,uGlfport,Gulfport
64289.birthplace,Swt,St
152124.position,Defendebr,Defender
97443.stadium,ing_Power_Stadium,King_Power_Stadium
30230.birthyear,19a78,1978
141353.stadium,wDonbass_Arena,Donbass_Arena
117256.position,efender,Defender
31981.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
39145.position,Mnidfield,Midfield
78484.stadium,BMOo_Field,BMO_Field
44752.team,Juvents,Juventus
14009.position,Goalkeepezr,Goalkeeper
18756.surname,Cagan,Cagman
43060.birthplace,Gulfpot,Gulfport
135441.team,Tianjin_Teda_.FC.,Tianjin_Teda_F.C.
183413.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
4989.team,Juvenuts,Juventus
199693.birthyear,182,1982
190859.birthplace,Wilmingtjon,Wilmington
38959.position,Defener,Defender
149474.surname,Abraam,Abraham
22630.surname,Nekivnda,Nekvinda
97385.team,ille_OSC,Lille_OSC
185164.position,Midfild,Midfield
126106.stadium,Alilanz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
21096.team,uJventus,Juventus
37734.surname,Kugbicar,Kubicar
74858.birthyear,977,1977
98305.position,Defendr,Defender
66462.birthyear,1x982,1982
35853.birthyear,1w978,1978
18411.birthyear,979,1979
135031.birthplace,Gulmfport,Gulfport
19871.surname,Airgain,Aigrain
145053.team,alencia_CF,Valencia_CF
30861.birthplace,Ell,El
168338.birthplace,Huntiangton,Huntington
61139.surname,Airgain,Aigrain
34990.birthplace,l,El
36220.team,Juventxus,Juventus
133977.birthyear,1928,1982
87747.birthyear,t1990,1990
81477.birthplace,Gulfpotr,Gulfport
155316.birthplace,t,St
69777.surname,hAigrain,Aigrain
29397.stadium,BMO_Fiedl,BMO_Field
165358.team,Sn.C._Braga,S.C._Braga
179648.position,oFrward,Forward
163813.birthyear,1928,1982
129349.birthyear,1919,1991
512.position,Goalkeepre,Goalkeeper
2052.team,AalborgB_oldspilklub,Aalborg_Boldspilklub
144715.birthplace,Budapst,Budapest
6309.team,Clube_de_Regatasdo_Flamengo,Clube_de_Regatas_do_Flamengo
