165075.season,013,2013
37681.name,Yasubumi_Friedemann,Gina_Kenta
66169.surname,Aigrani,Aigrain
40657.position,efender,Defender
146851.team,S.C._Btraga,S.C._Braga
140428.team,oronto_FC,Toronto_FC
132943.birthplace,Harrisbugr,Harrisburg
34149.birthplace,Orangoe,Orange
111039.manager,Nbaih_Rios,Nabih_Rios
123705.surname,Aigrian,Aigrain
193558.city,Sutttgart,Stuttgart
92862.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
195751.team,Valencian_CF,Valencia_CF
83108.season,2011,2014
28181.name,Brad_Zhaofang,Gongzhu_Youngmok
80132.stadium,San_Siro_Staium,San_Siro_Stadium
93384.surname,Aigraign,Aigrain
43861.position,Defener,Defender
182697.city,Brailia,Brasilia
44792.name,Brad_Zhaofang,Yadran_Mechthild
2971.birthyear,195,1995
123191.position,tMidfield,Midfield
142048.season,2101,2011
133401.birthplace,oulouse,Toulouse
111440.birthplace,Grene,Green
34509.season,015,2015
44100.team,Wets_Ham_United_F.C.,West_Ham_United_F.C.
150884.season,201n4,2014
63465.city,Brasilia,Solna
104590.birthplace,Gulfprt,Gulfport
138210.position,Forwadr,Forward
41077.name,Yasubumi_Friedemann,Errol_Cetin
162710.position,Defendre,Defender
197734.birthplace,Brxussels,Brussels
37368.position,Midfiedl,Midfield
25987.season,20y12,2012
48712.surname,tBollman,Bollman
50981.city,Brasilia,Solna
46168.manager,Amandio_Klooswski,Amandio_Klosowski
165099.birthyear,9179,1979
56291.city,Brasilia,Solna
120388.position,orward,Forward
94187.position,idfield,Midfield
36849.birthyear,978,1978
113443.manager,Toqrsten_Fedou,Torsten_Fedou
45344.name,Brad_Zhaofang,Gesine_Tilmann
89231.manager,Masum_Kasprzak,Shigetomo_Abbas
109486.surname,McaCin,McCain
86814.birthplace,ainesville,Gainesville
126060.surname,Airgain,Aigrain
97384.manager,IlYonug_Giese,IlYoung_Giese
64652.city,Brasilia,Solna
74036.birthyear,193,1993
175204.season,2011,2014
61526.birthplace,wGulfport,Gulfport
135348.city,Haqmburg,Hamburg
190841.team,Juventpus,Juventus
126231.birthyear,9190,1990
115393.birthplace,ulfport,Gulfport
117743.position,Defendr,Defender
6353.season,013,2013
110410.stadium,Jan_Breydel_Stasdium,Jan_Breydel_Stadium
9730.birthplace,Gulfpovrt,Gulfport
36197.city,Brasilia,Solna
17745.name,Brad_Zhaofang,Ravin_Shengchang
41888.birthplace,Gulgfport,Gulfport
46229.name,Brad_Zhaofang,Roger_Kazi
198749.city,Brasilia,Solna
101205.city,aBrcelona,Barcelona
17760.name,Brad_Zhaofang,Frieda_Ortrun
46198.name,Brad_Zhaofang,Elie_Mart
41406.team,Juvents,Juventus
128221.season,0212,2012
91853.city,Mucnich,Munich
17396.surname,Leifer,Leifker
127112.birthyear,192,1992
54833.surname,Dedoord,Dedood
19591.birthplace,Ebl,El
177929.season,201,2011
29294.name,Brad_Zhaofang,Hunter_YaLing
161394.name,Shain_Owen,Sahin_Owen
56763.city,Sona,Solna
96621.manager,Masum_Kasprzak,Shigetomo_Abbas
59054.manager,Atsufeumi_Comparetto,Atsufumi_Comparetto
100813.surname,Hinnebushc,Hinnebusch
177387.birthyear,9182,1982
132181.manager,eBrnando_Jesus,Bernando_Jesus
22982.stadium,Estadoi_da_Luz,Estadio_da_Luz
51444.position,Forwrd,Forward
1505.team,FC_Mditjylland,FC_Midtjylland
30014.birthplace,Btillings,Billings
10792.birthplace,Gulfpot,Gulfport
28440.name,Brad_Zhaofang,Fortune_Orestes
26923.birthyear,197,1977
45677.name,Brad_Zhaofang,Nili_Reese
177379.city,tuttgart,Stuttgart
1345.team,Boavista_F.Cl.,Boavista_F.C.
65539.name,Brad_Zhaofang,Kamal_Carolyn
87633.city,Naplces,Naples
15849.surname,Aigain,Aigrain
173458.team,S.C.o_Braga,S.C._Braga
104195.birthyear,1798,1978
114605.season,2011,2014
38769.team,Juvetus,Juventus
47671.surname,lpuente,Alpuente
176695.stadium,Veltins-rAena,Veltins-Arena
153036.team,FC_Anzhi_Makahchkala,FC_Anzhi_Makhachkala
63972.position,idfield,Midfield
149378.season,201n0,2010
57259.birthplace,lE,El
136911.city,Londno,London
2862.season,204,2014
27162.birthplace,Kive,Kiev
199338.city,aHmburg,Hamburg
45993.name,Brad_Zhaofang,Ayal_Waeil
196218.stadium,Donbss_Arena,Donbass_Arena
131998.name,Cherri_pToshiaki,Cherri_Toshiaki
155330.season,2011***,2011
68266.birthyear,979,1979
85040.name,Chaqse_Jed,Chase_Jed
34090.season,2013,2012
45186.city,Brasilia,Solna
15993.city,Glasggow,Glasgow
92311.name,Fortune_Orstes,Fortune_Orestes
52573.position,Defener,Defender
132010.team,Seattle_Sunders,Seattle_Sounders
175833.season,2011,2014
26629.season,013,2013
173118.manager,Mayan_Tautenhanh,Mayan_Tautenhahn
165658.surname,Zajka,Zajak
132345.manager,Rosangela_Ktz,Rosangela_Ketz
66741.birthplace,Evl,El
59873.birthyear,1c978,1978
157004.team,A.C._Perugi_Calcio,A.C._Perugia_Calcio
76795.season,2013,2014
23854.name,Yasubumi_Friedemann,Daisy_Ryotaro
135434.birthyear,9178,1978
76227.position,Midfieald,Midfield
100869.stadium,llianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
52728.city,Brasilia,Solna
74990.manager,aMsum_Kasprzak,Masum_Kasprzak
5025.birthyear,978,1978
17927.name,Brad_Zhaofang,Ramakant_Elgin
161440.birthyear,o1995,1995
97811.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
186459.season,2102,2012
52963.stadium,Santiago_Bernabeu_Stdium,Santiago_Bernabeu_Stadium
28109.name,Brad_Zhaofang,Christopher_Stamos
26024.stadium,Donass_Arena,Donbass_Arena
12939.season,2013,2012
77447.manager,Masum_Kasprzak,Robert_Lally
1040.manager,NabihR_ios,Nabih_Rios
90777.position,Goallkeeper,Goalkeeper
193198.position,Goalkeper,Goalkeeper
112784.manager,Sigenob_uBodagala,Sigenobu_Bodagala
41458.season,013,2013
15593.birthplace,l,El
72245.manager,Sigenobu_Bodagaal,Sigenobu_Bodagala
48529.birthplace,Brsussels,Brussels
16877.name,Brad_Zhaofang,Nalvo_Shaygan
69300.manager,Kazuhiko_Clabrook,Kazuhiko_Claybrook
87054.manager,Masum_Kasprzak,Robert_Lally
127777.surname,Kwasy,Kwasny
127453.position,Dzefender,Defender
77804.manager,Masum_Kasprzak,Shigetomo_Abbas
121443.manager,Shigetomo_lAbbas,Shigetomo_Abbas
173482.position,nMidfield,Midfield
195973.season,2011,2014
49798.city,Arlinton,Arlington
101184.manager,Masum_Kasprzak,Robert_Lally
28835.name,Brad_Zhaofang,Zicheng_Yike
41809.city,Brasilia,Solna
45660.name,Brad_Zhaofang,Athushi_Belli
109980.surname,Zivaras,Ziavras
175486.stadium,Stadio_Olimpqico,Stadio_Olimpico
113858.manager,Henyk_Kochs,Henryk_Kochs
155401.manager,Atsufumi_oCmparetto,Atsufumi_Comparetto
17019.name,Brad_Zhaofang,Errol_Cetin
106636.season,2101,2011
185282.city,Orlacndo,Orlando
1942.birthyear,978,1978
33655.city,aSlvador,Salvador
25389.birthplace,aCsper,Casper
9921.name,uHcang_Xiaoyong,Hucang_Xiaoyong
192001.season,2012,2014
45085.name,Brad_Zhaofang,Graham_Kukhamay
54963.team,ianjin_Teda_F.C.,Tianjin_Teda_F.C.
70635.position,Defendesr,Defender
124624.season,20d13,2013
17429.name,Brad_Zhaofang,Afke_Vlad
65390.stadium,Emairates_Stadium,Emirates_Stadium
86625.position,Defneder,Defender
62105.surname,Hudelmaeir,Hudelmaier
28591.name,Brad_Zhaofang,Guoren_Igino
184607.name,Petersi_Yusuf,Peteris_Yusuf
60357.season,2013,2011
131976.season,2105,2015
159031.birthyear,183,1983
109274.position,Goaklkeeper,Goalkeeper
131982.season,2101,2011
46047.name,Brad_Zhaofang,Ramakant_Elgin
118868.birthplace,Gulfpot,Gulfport
5327.city,Brasilia,Solna
32979.season,w2012,2012
466.position,Defnder,Defender
190090.manager,Yik_Villano,Yki_Villano
93568.manager,Masum_Kasprzak,Robert_Lally
181696.position,Defenrder,Defender
64810.birthplace,Nahsville,Nashville
59429.birthplace,Soputh,South
61025.position,Forwrd,Forward
168134.season,011,2011
46622.name,Brad_Zhaofang,Lundy_Bharathi
187949.birthyear,991,1991
106681.birthplace,Glufport,Gulfport
159276.manager,AtsuyukiJayaprakash,Atsuyuki_Jayaprakash
62995.city,Brasilia,Solna
107118.name,Magne_Cihping,Magne_Chihping
83633.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
84391.surname,Aigrian,Aigrain
84129.manager,Masum_Kasprzak,Robert_Lally
16467.name,Brad_Zhaofang,Mehryar_Judi
27667.team,FCx_Spartak_Moscow,FC_Spartak_Moscow
97295.surname,Kntos,Kontos
174481.manager,Atsufumi_Compiaretto,Atsufumi_Comparetto
147281.manager,Atsufmi_Comparetto,Atsufumi_Comparetto
29143.name,Brad_Zhaofang,Joe_Myung
15360.season,2013,2012
89709.city,Houstokn,Houston
28513.name,Brad_Zhaofang,Yookun_Apostol
109028.position,Goalkeweper,Goalkeeper
169688.surname,Kadra,Kadar
50533.surname,Abarham,Abraham
126171.birthplace,Gulfpotr,Gulfport
154694.position,Goalkeeepr,Goalkeeper
4711.team,Juvenuts,Juventus
153689.season,2013,2012
90792.city,Istnabul,Istanbul
90360.season,201,2011
87059.name,Chitreh_Harlan,Chitresh_Harlan
120941.birthplace,Gutlfport,Gulfport
16822.surname,Kavavdias,Kavvadias
108603.name,Gesine_Tilman,Gesine_Tilmann
83107.name,Salim_Uady,Salim_Uday
134922.name,Kazumit_Pin,Kazumiti_Pin
5548.season,2013,2012
128213.position,Forwamrd,Forward
155900.season,013,2013
142904.manager,eremy_Cantu,Jeremy_Cantu
29869.birthplace,aldosta,Valdosta
28254.name,Brad_Zhaofang,Renganathan_Sihai
105817.season,20z12,2012
82241.manager,Masum_Kasprzak,Robert_Lally
107041.city,Sonla,Solna
21579.manager,Bon_Kruiskapm,Bon_Kruiskamp
173805.position,Defneder,Defender
114931.surname,Belolsta,Bellosta
199313.birthplace,Cvharleston,Charleston
75421.birthplace,Mutnich,Munich
163814.name,Hunter_YaLnig,Hunter_YaLing
51084.season,2011,2014
44767.name,Brad_Zhaofang,Yannick_Ronald
44829.name,Brad_Zhaofang,Masum_Zhenbing
74798.city,Solgna,Solna
54990.season,2013,2014
15673.team,P.a.o.bk_Fc,P.a.o.k_Fc
198231.birthyear,994,1994
140452.manager,Atsufumi_Comparetwto,Atsufumi_Comparetto
112545.team,Boaista_F.C.,Boavista_F.C.
16555.name,Brad_Zhaofang,Mieke_Yoshikane
158215.city,Recifae,Recife
30281.birthplace,aWrsaw,Warsaw
125007.surname,chwartzel,Schwartzel
112260.surname,Blaschke,Blaschek
158634.season,2001,2010
53479.birthyear,1928,1982
80840.birthplace,Guolfport,Gulfport
29216.name,Brad_Zhaofang,Pierangela_Sudha
163467.birthplace,iWndhoek,Windhoek
12117.team,Jvuentus,Juventus
185609.season,2012,2014
128061.birthyear,199,1979
75335.birthyear,1928,1982
137455.city,Orlado,Orlando
23643.birthplace,Saraota,Sarasota
90959.stadium,Stadio_limpico,Stadio_Olimpico
98918.city,Houstno,Houston
144235.position,Defendre,Defender
113572.season,2012,2014
46853.season,2013,2014
47444.birthyear,1908,1980
102102.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
44921.name,Brad_Zhaofang,Ryoichi_Ilan
154306.city,lSolna,Solna
199603.name,Masum_Zhcenbing,Masum_Zhenbing
117878.birthyear,1967,1976
138751.season,2011***,2011
29829.name,Brad_Zhaofang,Lundy_Bharathi
16617.name,Brad_Zhaofang,Tejwansh_Klemens
157414.stadium,Santiago_Bernabeu_Stdium,Santiago_Bernabeu_Stadium
198315.city,Brasilia,Solna
160325.birthplace,ayetteville,Fayetteville
154830.birthyear,198v3,1983
99182.surname,Prenpel,Prenel
56058.surname,Pouljin,Poulin
27189.season,2013,2012
162818.city,Mqunich,Munich
176583.name,Msahisa_Prabhav,Masahisa_Prabhav
28762.name,Brad_Zhaofang,Yasusi_Seongyeol
57414.name,Yoshiytomi_Thoshiaki,Yoshitomi_Thoshiaki
77187.manager,Aiqxun_Levergood,Aiqun_Levergood
81458.team,The_New_Saints_Fc.C.,The_New_Saints_F.C.
172828.team,Wes_Ham_United_F.C.,West_Ham_United_F.C.
17412.name,Brad_Zhaofang,Vishwani_Konrad
22329.position,Golkeeper,Goalkeeper
9358.manager,IltYoung_Giese,IlYoung_Giese
166555.birthyear,m1991,1991
28316.name,Brad_Zhaofang,Rohan_Sander
31351.season,2013,2012
35782.name,Yasubumi_Friedemann,Daisy_Ryotaro
6730.birthyear,191,1991
128005.position,Dfeender,Defender
16320.name,Brad_Zhaofang,Daisy_Ryotaro
104835.name,Jidnsei_Ranjeev,Jinsei_Ranjeev
30225.name,Yasubumi_Friedemann,Lorrin_Kazuki
42934.name,Yasubumi_Friedemann,Lorrin_Kazuki
176024.name,Gesined_Tilmann,Gesine_Tilmann
1293.team,Forest_Greein_Rovers_F.C.,Forest_Green_Rovers_F.C.
95725.position,Defneder,Defender
28986.name,Brad_Zhaofang,Boyan_Witold
162393.manager,Atsuyuki_Jayapraash,Atsuyuki_Jayaprakash
175008.birthyear,19e92,1992
51303.birthplace,lko,Elko
173592.stadium,Par_des_Princes,Parc_des_Princes
92514.position,Midield,Midfield
62681.stadium,Amsterdam_Aurena,Amsterdam_Arena
45821.name,Brad_Zhaofang,Ayal_Waeil
37529.birthplace,eEl,El
15593.season,2012,2014
84986.position,Midfeld,Midfield
61526.season,2011,2014
97586.surname,Burgnano,Brugnano
48450.name,Yasubumi_Friedemann,Elenora_Noriyuki
85418.position,Midield,Midfield
32069.season,2012,2014
45562.name,Brad_Zhaofang,Dallas_Chongkye
34718.name,Yasubumi_Friedemann,Gururaj_Emilio
36962.city,Slvador,Salvador
30641.birthplace,Dayjton,Dayton
67471.name,ZhiliVinay,Zhili_Vinay
90297.birthplace,Mixlan,Milan
135568.surname,Latoch,Latch
101506.position,Mitdfield,Midfield
190808.birthplace,Daekar,Dakar
17153.surname,Tikmovsky,Timkovsky
180301.stadium,Camp_Nuo,Camp_Nou
153780.stadium,BM_Field,BMO_Field
193162.team,Juventuus,Juventus
39997.position,Defener,Defender
13962.birthyear,195,1995
32346.season,2013,2012
50499.birthyear,194,1984
191077.position,Mifield,Midfield
59899.birthplace,Istanebul,Istanbul
87534.birthyear,1995***,1995
184257.team,FC_Bayern_Munih,FC_Bayern_Munich
39265.name,Yasubumi_Friedemann,Gururaj_Emilio
179148.city,oDrtmund,Dortmund
175340.surname,Malloruqi,Mallorqui
135751.birthyear,1987,1978
170119.surname,Sehnator,Senator
107536.city,Napes,Naples
157694.birthyear,19p77,1977
7832.city,Rio_de_Janeio,Rio_de_Janeiro
64522.birthyear,1909,1990
39983.name,Yasubumi_Friedemann,Errol_Cetin
31339.name,Klaus_fNicu,Klaus_Nicu
180646.manager,Asufumi_Comparetto,Atsufumi_Comparetto
117319.birthyear,1987,1978
77817.team,Juventuds,Juventus
116177.birthyear,1987,1978
25986.city,Brasilia,Solna
68408.stadium,Allianz_Arena_Olympic_uStadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
46254.name,Brad_Zhaofang,Renganathan_Sihai
144008.manager,Rashi_Ppadourakis,Rashi_Papadourakis
9816.team,yJuventus,Juventus
66151.position,Forawrd,Forward
3531.position,Mifdield,Midfield
167921.stadium,Veltins-hArena,Veltins-Arena
98124.manager,Masum_Kasprzak,Robert_Lally
179295.position,Mifdield,Midfield
88305.position,Deafender,Defender
65061.surname,Lathc,Latch
57633.surname,Tiscjhendorf,Tischendorf
5012.city,Arligton,Arlington
109218.team,Juvenuts,Juventus
97142.city,Arlinegton,Arlington
37548.team,FC_Bayern_qMunich,FC_Bayern_Munich
102803.position,Forwadr,Forward
53270.season,013,2013
139441.city,Solnia,Solna
44875.season,2013,2014
191039.season,2z012,2012
173135.birthplace,Gulfprt,Gulfport
143717.surname,Creilleux,Cremilleux
77950.manager,Masum_Kasprzak,Robert_Lally
64788.city,Salavdor,Salvador
30037.birthplace,Buffialo,Buffalo
17034.name,Brad_Zhaofang,Salim_Uday
12304.city,Brasilia,Solna
103114.manager,Aiyqun_Levergood,Aiqun_Levergood
133746.birthplace,aDllas,Dallas
3737.birthyear,198h2,1982
161685.surname,aRhmat,Rahmat
29792.name,Brad_Zhaofang,Gesine_Tilmann
135763.birthplace,ulfport,Gulfport
184637.stadium,msterdam_Arena,Amsterdam_Arena
29689.name,Brad_Zhaofang,Philip_Sachio
129923.birthplace,Greensborpo,Greensboro
113006.city,Rio_de_Jaeiro,Rio_de_Janeiro
30651.name,Yasubumi_Friedemann,Elenora_Noriyuki
198048.manager,Srikanthf_Chimia,Srikanth_Chimia
163766.position,Defendre,Defender
114934.season,014,2014
168141.season,2013,2012
147239.name,AnkeU_te,Anke_Ute
4824.birthplace,Wihita,Wichita
79338.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
29019.name,Brad_Zhaofang,Saydean_Eiichi
24537.team,Juventues,Juventus
185581.birthyear,996,1996
199137.birthplace,Gulfprot,Gulfport
117373.name,Hongsing_Mrla,Hongsing_Marla
78105.stadium,pSorting_Park,Sporting_Park
29465.name,Brad_Zhaofang,Masahisa_Prabhav
123171.season,0215,2015
104159.position,Defendr,Defender
79165.season,2014,2011
186707.city,Glasgonw,Glasgow
45397.name,Brad_Zhaofang,Philip_Sachio
112113.team,P.ao.k_Fc,P.a.o.k_Fc
62644.season,2102,2012
19856.team,uventus,Juventus
168078.season,2013,2012
131935.city,aples,Naples
76774.position,Miwdfield,Midfield
89436.position,Midfied,Midfield
108804.city,okyo,Tokyo
122306.team,West_Ham_Uited_F.C.,West_Ham_United_F.C.
17896.name,Brad_Zhaofang,Steinar_Sathis
38488.surname,Aigraibn,Aigrain
85836.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
196098.season,2101,2011
60467.birthyear,182,1982
16983.stadium,an_Siro_Stadium,San_Siro_Stadium
177754.birthyear,1928,1982
13960.season,2041,2014
118276.surname,Rzende,Rezende
71736.team,Aik_Sonla,Aik_Solna
91756.manager,Mayan_Tautenhanh,Mayan_Tautenhahn
144078.position,Mikdfield,Midfield
83168.birthyear,991,1991
173823.manager,Masum_Kasprak,Masum_Kasprzak
184625.team,P.a.o.kFc,P.a.o.k_Fc
172479.birthplace,Guanngzhou,Guangzhou
180186.position,idfield,Midfield
108781.stadium,Allianz_Arena_Olympic_Sitadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
126890.manager,Duckoyung_Padhye,Duckyoung_Padhye
184744.birthplace,exington,Lexington
176998.team,Tshe_New_Saints_F.C.,The_New_Saints_F.C.
194867.manager,agan_Smallwood,Vagan_Smallwood
90628.surname,Hofsteter,Hofstetter
75846.team,FC_Spoartak_Moscow,FC_Spartak_Moscow
143504.team,iAk_Solna,Aik_Solna
78929.manager,Bon_Krusikamp,Bon_Kruiskamp
94111.manager,Masum_Kasprzak,Shigetomo_Abbas
97800.surname,Brocch,Broch
25723.team,Jtuventus,Juventus
76845.stadium,Allianz_Arenxa_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
54820.city,sOrlando,Orlando
111455.position,Defxender,Defender
104894.season,2102,2012
73400.position,Forkward,Forward
103165.birthyear,j1985,1985
45080.season,2013,2012
106237.name,Tatuo_Bnogki,Tatuo_Bongki
183110.season,2011***,2011
151446.birthyear,982,1982
43355.position,oFrward,Forward
46321.name,Brad_Zhaofang,Gang_Vivekananda
143838.birthplace,Eol,El
133139.season,0212,2012
161189.team,P.ao..k_Fc,P.a.o.k_Fc
199380.position,Dfeender,Defender
34778.name,SiranushM_aris,Siranush_Maris
187136.season,201f4,2014
172946.manager,Jeremy_Canut,Jeremy_Cantu
29392.name,Brad_Zhaofang,Yadran_Mechthild
18705.season,2013,2012
75281.season,2013,2014
29818.name,Brad_Zhaofang,Martii_Mischa
58315.team,West_Ham_Unite_F.C.,West_Ham_United_F.C.
190748.name,Nuoriyuki_Audrey,Noriyuki_Audrey
124054.city,Sftuttgart,Stuttgart
96773.stadium,Allianz_Arena_Olympic_Staduim_Munich,Allianz_Arena_Olympic_Stadium_Munich
47911.season,2013,2011
126412.surname,Rocco,Ruocco
93504.birthyear,9197,1997
177938.city,Sovlna,Solna
17695.position,Forard,Forward
110911.birthyear,1928,1982
190921.season,011,2011
50911.team,Valecia_CF,Valencia_CF
100619.season,2105,2015
158376.position,orward,Forward
186767.birthyear,1892,1982
90073.surname,Crovi,Corvi
33940.manager,Xiaomvin_Saoudi,Xiaomin_Saoudi
69674.birthyear,1g986,1986
86227.season,2012,2014
86383.name,Jianghai_Kiyotshi,Jianghai_Kiyotoshi
73293.team,Boavista_F..,Boavista_F.C.
119033.position,Defyender,Defender
16331.name,Brad_Zhaofang,Horace_Gunnvald
47511.birthyear,9183,1983
153438.birthplace,pWilkes,Wilkes
87765.stadium,Westfalenstaion,Westfalenstadion
186064.stadium,nSan_Siro_Stadium,San_Siro_Stadium
76369.birthyear,1977***,1977
63283.position,Fojrward,Forward
123475.team,Forest_Green_Rovers_F..C,Forest_Green_Rovers_F.C.
178549.name,jAnandeep_Marinus,Anandeep_Marinus
29320.position,Defenkder,Defender
17755.city,Dortmud,Dortmund
18321.name,Yasubumi_Friedemann,Lorrin_Kazuki
96669.stadium,Alliaxnz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
37243.team,Juvenuts,Juventus
85698.position,eDfender,Defender
148124.team,Wovlerhampton_Wanderers_Football_Club,Wolverhampton_Wanderers_Football_Club
84243.team,FxC_Kaiserslautern,FC_Kaiserslautern
45810.name,Brad_Zhaofang,Magne_Chihping
112811.birthplace,aNssau,Nassau
72474.stadium,Allianz_Arena_Olympic_Stadyium_Munich,Allianz_Arena_Olympic_Stadium_Munich
172108.name,Hirosyuke_Hagbal,Hiroyuke_Hagbal
53255.birthyear,183,1983
101828.position,Defendver,Defender
61391.city,Sxolna,Solna
48258.season,2013,2014
50128.city,Brasilia,Solna
28089.name,Brad_Zhaofang,Sara_Jea
58371.birthyear,9181,1981
187365.birthplace,Missouola,Missoula
59286.city,Brasilia,Solna
102177.birthplace,Lexingtoen,Lexington
29854.name,Brad_Zhaofang,Gesine_Tilmann
133462.position,Fforward,Forward
39365.birthplace,altimore,Baltimore
145509.manager,eremy_Cantu,Jeremy_Cantu
75101.season,014,2014
1084.team,Juventups,Juventus
105930.manager,Kazuhiko_Claybrosok,Kazuhiko_Claybrook
16628.name,Brad_Zhaofang,Ruck_Williams
161291.season,2w015,2015
190726.name,Jinse_Ranjeev,Jinsei_Ranjeev
166210.position,efender,Defender
28997.name,Brad_Zhaofang,Zoubida_Roch
19226.season,2013,2012
46192.name,Brad_Zhaofang,Joe_Myung
76144.season,0214,2014
53821.season,2011,2014
49774.surname,Nuewirth,Neuwirth
154808.team,FC_Midtjylalnd,FC_Midtjylland
18880.position,Deender,Defender
24916.city,Brasilia,Solna
158135.position,cDefender,Defender
178226.position,Defener,Defender
181883.team,New_York_Re_Bulls,New_York_Red_Bulls
80598.manager,Sigenbou_Bodagala,Sigenobu_Bodagala
152676.position,iMdfield,Midfield
91235.season,2011***,2011
11666.team,The_Nw_Saints_F.C.,The_New_Saints_F.C.
60910.season,2013,2014
184687.birthplace,Nce,Nice
17423.name,Brad_Zhaofang,Lundy_Bharathi
6648.team,Juvendtus,Juventus
55056.birthyear,197,1977
46618.name,Brad_Zhaofang,Yadran_Mechthild
117263.birthyear,b1986,1986
191185.position,orward,Forward
4828.birthyear,197u8,1978
162632.surname,Dannevberg,Danneberg
98648.surname,Araham,Abraham
64242.birthyear,1991***,1991
177110.position,Defener,Defender
163405.surname,fGull,Gull
130329.birthplace,Ecl,El
26568.season,212,2012
132060.name,Krishnapraspad_Hiu,Krishnaprasad_Hiu
45551.name,Brad_Zhaofang,Daisy_Ryotaro
171659.birthyear,p1984,1984
23574.season,2013,2012
17931.name,Brad_Zhaofang,Jacob_Efthimis
46079.name,Brad_Zhaofang,Theordore_Zhaoqian
46050.birthyear,976,1976
142160.birthplace,xPortland,Portland
99670.stadium,Allinz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
28023.surname,Abrahyam,Abraham
90256.birthyear,984,1984
95911.surname,Yanakoudakis,Yannakoudakis
100463.stadium,Allianz_Arena_Olympic_Stadium_unich,Allianz_Arena_Olympic_Stadium_Munich
