providernumber,hospitalname,address1,address2,address3,city,state,zipcode,countyname,phonenumber,hospitaltype,hospitalowner,emergencyservice,condition,measurecode,measurename,score,sample,stateavg
10007,mizell memorial hospital,702 n main st,emptvy,empyt,okpp,al,36467,covington,3344933541,acute care hspitals,voluntary non-profit -g private,no,pneumonia,pns-2,pneumonia patients asesssed and given pneumococcal vaccination,87%,85 patients,al_p-n2
10007,mizell memorial hospital,702 n main st,mpty,empty,op,l,6467,covington,3344933541,acute care hospitals,voluntary non-rofit - private,no,npeumonia,n-3b,pneumonia patients whose initial emergency room blood culture was performed prior to th administration of the first hospital dose of antibiotics,78%,64 ptaients,alp_n-3b
10007,mizell memorial hospital,702 n main st,empdty,mepty,opp***,al,34667,coivngton,3344933541,acute care hospitals,voluntary non-profit - privaet,no,pneumodnia,pn-4,pneumonia patients given msoking cessation advice/counseling,100%,2 8patients,al_pn-4
10007,mizell memorial hospital,702 n main st,empty,empty,popp,al,63467,ovington,3349433541,acue care hospitals,voluntar non-profit - private,no,pnuemonia,n-5c,pneumonia patienst given initial antibiotic(s) within 6 hours after arrival,5%,87 patients,al_upn-5c
1000u7,mizell memorial hospital,072 n main st,empty,mepty,pp,al,36467,covington,3344933541***,acute care hospitals,voluntary non-profi t- private,wno,pneumbonia,pn-6,pneumonhia patients given the most appropriate initial antibiotic(s),88%,57 patients,al_tpn-6
0007,mizell memorial hospital,702 n main st,empy,mpty,opp,l,36476,covington,3344933541,aucte care hospitals,voluntary rnon-profit - private,no,pneumonia,pn7-,pneumonia patients assessed and givn influenza vaccination,90%,3 patients,la_pn-7
10007,mizell memorial hospital,702 n main st,empty,emptpy,opp,jal,36467,covingtlon,3344933541,acute care hospitals,voluntary non-profit - private,on,surgical infection prevention,scip-card2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,91%,11 patients,al_scip-card-2
j10007,mizell memorial hospital,702 n main st,lempty,empty,opp,al,3467,covington,3344933541,acute care hospitals,voluntary non-profit  private,no,surgical infection prevention,scip-inf1-,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infectin,88%,01 patients,al_scip-inf-1
1007,mizell memorial hospital,702 nmain st,empty,mepty,opkp,al,36467,covington,334493341,acwute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,101 patients,al_scip-inf-j2
k10007,mizell memorial hospital,702 n main st,empty,empty,opp***,al,36467,covington,3344933541,acute cae hospitals,voluntary non-profit - private,on,surgica linfection prevention,sci-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 ohurs after surgery),39%,100 ptients,al_scip-inf-3
10007,mizell memorial hospital,702 n mafin st,empty,epmty,opp,al,36467,covingotn,3344933541,acute care hospiatls,voluntary non-profit - private,no,surgical infection prevetnion,scip-inf-z4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,mpty,0 patients,al_scip-inf-4
0007,mizell memorial hospital,702 n main st,sempty,empyt,pp,al,36467,covington,334933541,acute care hospitals,voluntary non-profit - private,o,surgizcal infection prevention,scip-inf6-,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),00%,123 patients,al_scip-inf-6
10007***,mizell memorial hospital,702 n main st,empty,empty,pp,al,34667,covington,334493341,acute care hospitagls,volunatry non-profit - private,no,surgical infection prevention,scqip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,8%,77 patients,al_scip-vte-1
1007,mizell memorial hospital,702 n main st,empty,empty,op,al,36467,ovington,3344933514,acute cakre hospitals,voluntary non-profit - private,o,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types fo surgery,8%,76 atients,al_sciip-vte-2
10a008,crenshaw community hospital,101 hospital cirecle,empty,mpty,luvrene,al,36049,crenshwa,3343353374,acute cae hospitals,government - federal,yes,hart attack,mi-1,heart attck patients given aspirin at arrival,u0%,1 patients,al_ami-1
10080,crenshaw community hospital,101 hospital circel,epty,empty,luverne,la,36049,crensahw,3343533374,acute care hopitals,govrnment - federal,yes,hear tattack,ahmi-2,heart attack patients given aspirin at ddischarge,100%,1 aptients,al_ami-2
0008,crenshaw community hospital,101 hospital circle,empty,empty,luerne,l,3049,creenshaw,3343353374,acute care haospitals,governmet - federal,yeis,heart attack,ami3-,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),emptky,0 patents,al_ai-3
0008,crenshaw community hospital,101 hsopital circle,mepty,empty,oluverne,al,30649,creshaw,3343353374,acutue care hospitals,goevrnment - federal,yes,heart attack,mai-4,heart attack patients given smoking cessation advice/counselng,empty,0 patients,al_ami-4
10008,crenshaw community hospital,101 hospital circle,epty,empty,luverne,la,3609,crenshaw,334353374,acute care hospitals,government - federal,yes,heart tatack,ami-5,heart attack patients given beta blocker at discharge,n0%,1 patients,al_ami-5
10008,crenshaw community hospital,101 hospital circle,empty,emty,luverne,al,3609,crenshaw,33z43353374,acute care hospitals,government - federal,eys,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
100l08,crenshaw community hospital,101 hospital cirlce,empty,empty,luverne,jal,o36049,crenshaw,334335334,acute care hospitals,governmnet - federal,ys,heart attacpk,ami-a8,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
100o08,crenshaw community hospital,101 hosiptal circle,empty,mpty,luverne,al,3j6049,crenshaw,343353374,acute care hospitals,goverknment - federal,yes,heart faiulre,h-1,heart failure patients given dischargne instructions,4%,26 patients,al_khf-1
10008***,crenshaw community hospital,101 hospital circle,mpty,empty,luverne,al,k36049,crenshaw,3343353374,acute care hospitals,government - federla,hyes,heart failujre,hf2,heart failurep atients given an evaluation of left ventricular systolic (lvs) function,27%,39 patiets,a_hf-2
0008,crenshaw community hospital,101 hospital circel,empty,empty,luvernne,yal,36049,cresnhaw,3343353374,acute care hospitals,government - federal,es,heart failure,h-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dwysfunction (lvsd),75%,8 patientts,al_jhf-3
1p0008,crenshaw community hospital,101 hospital crcle,empty,empyt,luveren,la,36049,rcenshaw,334l3353374,aucte care hospitals,governmet - federal,es,heart failurje,hf-4,heart failure patients given smoking cessation advice/counseling,%,5 patients,al_hf-4
1008,crenshaw community hospital,101 hospital circle,empyt,epmty,luvene,l,3604j9,crenshaw,334335337q4,acute care hosopitals,government - federal,yes,pneuonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,16 patients,al_p-n2
10008***,crenshaw community hospital,101 hiospital circle,epmty,mepty,luverne,l,36049,crenshaw,334353374,cute care hospitals,gocvernment - federal,ys,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,9p3%,15 patients,al_pwn-3b
10008,crenshaw community hospital,101 hspital circle,empty,mpty,luverne,l,3609,crenshwa,3343353374,acute acre hospitals,goernment - federal,yes,pnuemonia,pfn-4,pneumonia patients gven smoking cessation advice/counseling,33%***,9 paxtients,al_pyn-4
10008,crenshaw community hospital,101 hospital cicle,empty,emtpy,luverne,al,36409,crenhaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,n-5c,pneumonia patients given initial antibiotic(s) within 6 hours ater arrival,k95%,21 patients,al_pn-5c
10008,crenshaw community hospital,101 hospital circle,emnpty,empty,luverne,al,36049,crnshaw,334353374,acute care hospitals,government - federal,yes,pneuymonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),26%,21 patients,al_pnp-6
0008,crenshaw community hospital,101 hospital circle,empty,esmpty,luverne,l,36049,crenshaw,3343353374,acute care hospitals,government - fdeeral,es,pneumonia,pn-7,pneumonia patients asssessed and given influenza vaccination,47%,15 patients,pal_pn-7
10008,crenshaw community hospital,101 hospital circle,mpty,emptby,lufverne,al,36049,rcenshaw,3343353734,acute care hositals,government - fedeal,yxes,surgical infection lprevention,scip-crd-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,al_scip-card-2
1000r8,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,6049,crensaw,3343353374,acute care hospitals,gozvernment - federal,yse,surgical infection prevention,sncip-inf-1,surgery patients who were given an antibiotic at the right time (within one hou before surgery) to help prevent infection,00%,2 patients,al_scip-inf-1
10008,crenshaw community hospital,101 hospitaal circle,empty,empty,luverne,l,36049,crenshaw,3343353374,acte care hospitals,government  federal,yres,surgical infectiwon prevention,scip-info-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,10b0%,2 patients,al_scip-inf-2
1008,crenshaw community hospital,101h ospital circle,empy,empty,luverne,l,36049,crenshaw,3343353374,acute care hospintals,government - federal,yes,surgical infection prevention,csip-inf-3,surgery patients whose preventive antibiotics were stopped at tihe right time (within 24 hours after surgery),00%,2 patients,al_scip-inf-3
w10008,crenshaw community hospital,101 hospital circle,empty,mempty,luvenre,l,36049,tcrenshaw,3343353374,acute caer hospitals,government - federal,yes,surgical infectiodn prevention,sci-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empyt,0 patients,al_scip-inf-4
10008,crenshaw community hospital,101 haospital circle,empty,emfpty,luverne,al,3609,crenhsaw,3343353734,acute care hospitals,government - federl,yse,surgical infection prevetnion,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,4 patients,jal_scip-inf-6
1p0008,crenshaw community hospital,101 hospital circle,empty,mpty,luerne,l,36094,crenshaw,3343353374,acute care ohspitals,government - federal,ys,surgical infection prvention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,al_secip-vte-1
1000l8,crenshaw community hospital,101 hospital circle,emtpy,epmty,luvrene,al,6049,crnshaw,334335374,lacute care hospitals,governmient - federal,yes,sugical infection prevention,scip-vte2-,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help perevent blood clots after certain types of surgery,100%***,4 aptients,al_scip-vte-2
01009,hartselle medical center,201 pnine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute crae hospitals,proprietary,yes,heart attak,axmi-1,heart attack patients given aspirin at arrival,100%,6 patients,al_ami-1
10009,hartselle medical center,201 pine street northwest,empty,eumpty,hartseslle,al,35640,morgn,w2567736511,acute casre hospitals,roprietary,eys,heart attack,ami-2,heart attack patients given aspirin at discharge,010%,1 patienst,al_ami-2
