ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
54001,0,702 n main st,empty,empty,opp,al,nan,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,32 patients,al_scip-inf-6
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,87%,77 patients,al_scip-vte-1
10007,0,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,88%,76 patients,al_scip-vte-2
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,0%,1 patients,al_ami-1
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,1 patients,al_ami-2
10022,crenshaw community hospital,400 northwood dr,emiet,empty,centre,al,35960,crenshaw,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,al_ami-3
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,fayette,3343353374,acute care hospitals,government - federal,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,ytpme,0 patients,al_ami-4
10008,crenshaw community hospital,101 hospital circle,empty,0,uhxteie,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,0%,1 patients,al_ami-5
10008,crenshaw community hospital,101 hospital circle,nan,smpey,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,hf-1,0,empty,0 patients,al_ami-7a
10008,0,101 hospital circle,empty,0,luverne,al,0,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,0,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart failure,hf-1,heart failure patients given discharge instructions,4%,26 patients,al_hf-1
10008,st vincents east,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,72%,39 patients,al_hf-2
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,0,hf-3,0,75%,8 patients,al_hf-3
10008,0,101 hospital circle,empty,empty,luverne,al,36049,marshall,3343353374,acute care hospitals,government - federal,yes,heart failure,hf-3,heart failure patients given smoking cessation advice/counseling,0%,5 patients,al_hf-4
10008,crenshaw community hospital,101 hospital circle,empty,empty,uhxteie,al,36049,crenshaw,3343353374,acute care hospitals,0,yes,pneumonia,pn-2,egrahcsid ta niripsa nevig stneitap kcatta traeh,25%,16 patients,al_ami-2
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93%,15 oseufnts,al_pn-3b
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,0,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,33%,9 patients,al_pn-4
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,0,pn-5c,0,95%,21 patients,al_pn-5c
10008,crenshaw community hospital,101 hospital circle,0,0,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),62%,21 patients,al_pn-6
0,crcndnaw summuvluy fmfpijxo,101 hospital circle,empty,empty,luverne,al,Ć36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,0,pneumonia patients assessed and given influenza vaccination,47%,15 patients,al_pn-7
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,hesst anczdn,scip-card-2,egrahcsid ta niripsa nevig stneitap kcatta traeh,100%,1 patients,al_pn-7
10008,huntsville hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,2 patients,al_scip-inf-1
0,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,0,crenshaw,nan,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,2 patients,al_scip-inf-2
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,2 patients,al_scip-inf-3
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,pn-Ľ2,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,2 patients,al_scip-inf-4
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,59 patients,al_scip-inf-6
54001,crenshaw community hospital,101 hospital circle,empty,empty,puverge,aj,36049,͛crenshaw,11111111,acute care hospitals,government - federal,yes,surgical infection prevention,sci[-vrc-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,nan,4 patients,al_scip-vte-1
10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,0,crenshaw,3343353374,acute care hospitals,government - federal,yes,0,vgm'-rfe-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,0,al_scip-vte-2
10009,0,201 pine street northwest,empty,empty,florence,al,35640,fayette,2567736511,acute care hospitals,proprietary,yes,0,ami-1,0,100%,6 patients,al_ami-1
10009,hartselle medical center,201 pine street northwest,nan,empty,0,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,hesst anczdn,ami-2,egrahcsid ta niripsa nevig stneitap kcatta traeh,100%,1 patients,al_ami-2
10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,0,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,pn-Ľ2,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patientιs,al_ami-3
10009,0,201 pine street northwest,empty,0,hartselle,al,35640,houston,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,2 patients,al_ami-4
10009,0,201 pine street northwest,empty,xmptj,hartselle,al,35640,marshall,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,3 patients,al_ami-5
10009,0,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,0,0,empty,0 patients,Alabama
10009,cullman regional medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10009,0,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,97%,35 patients,al_hf-1
10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,0,morgan,2567736511,acute care hospitals,0,yes,heart failure,0,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98%,42 patients,al_hf-2
10009,0,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,10 patients,al_hf-3
10009,marion regional medical center,201 pine street northwest,empty,emȯpty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,nf-4,heart failure patients given smoking cessation advice/counseling,100%,12 patients,al_hf-4
10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,0,pneumonia patients assessed and given pneumococcal vaccination,98%,44 patients,al_pn-2
10009,hartselle medical center,201 pine street northwest,empty,empty,0,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,98%,30 patients,al_pn-3b
10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,nan,proprietary,yes,pneumonia,pn-Ŀ4,pneumonia patients given smoking cessation advice/counseling,100%,25 patients,al_pn-4
10009,0,201 pine street northwest,empty,empty,0,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,0,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,51 patients,al_pn-5c
10009,hartselle medical center,201 pine street northwest,empty,empty,0,aÍl,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,0,pneumonia patients given the most appropriate initial antibiotic(s),100%,45 patients,al_pn-6
10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,0,pneumonia patients assessed and given influenza vaccination,97%,0,al_pn-7
10009,0,201 pine street northwest,empty,empty,hartselle,al,0,etowah,2567736511,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,3 patients,al_scip-card-2
100ú09,0,201 pibs sfreej mjrhrwrst,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,6 patients,al_scip-inf-1
10009,0,201 pine street northwest,empty,empty,hartselle,al,0,houston,2567736511,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,57%,7 patients,al_scip-inf-2
10009,hartselle medical center,201 pine street northwest,nan,empty,hartselle,al,0,morgan,2567736511,acute care hospitals,proprietary,yes,0,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),80%,5 patienνts,al_scip-inf-3
